Settlement Number,Booth Number,Settlement Name,Address Name,Search,Latitude,Longitude
3000,969.0,ירושלים,"שד דיין משה,135","שד דיין משה,135, ירושלים",31.824610702186483,35.23817079934924
3000,994.0,ירושלים,מחנה פליטים קלנדיה,"מחנה פליטים קלנדיה, ירושלים",31.785055463200447,35.212343405259446
3000,445.0,ירושלים,"הרב זווין,4","הרב זווין,4, ירושלים",31.840767989458044,35.24803201236533
3000,550.0,ירושלים,"ככר ארן זלמן,11","ככר ארן זלמן,11, ירושלים",31.801852760941777,35.22703264810449
3000,551.0,ירושלים,"ככר ארן זלמן,11","ככר ארן זלמן,11, ירושלים",31.801852760941777,35.22703264810449
3000,553.0,ירושלים,"ככר ארן זלמן,7","ככר ארן זלמן,7, ירושלים",31.802030001674794,35.22607998700164
3000,554.1,ירושלים,"מעגלי הרי""ם לוין,27","מעגלי הרי""ם לוין,27, ירושלים",31.803299985734427,35.21664003618835
3000,554.2,ירושלים,"מעגלי הרי""ם לוין,27","מעגלי הרי""ם לוין,27, ירושלים",31.803299985734427,35.21664003618835
3000,554.3,ירושלים,"מעגלי הרי""ם לוין,27","מעגלי הרי""ם לוין,27, ירושלים",31.803299985734427,35.21664003618835
3000,554.4,ירושלים,"מעגלי הרי""ם לוין,27","מעגלי הרי""ם לוין,27, ירושלים",31.803299985734427,35.21664003618835
3000,554.5,ירושלים,"מעגלי הרי""ם לוין,27","מעגלי הרי""ם לוין,27, ירושלים",31.803299985734427,35.21664003618835
3000,556.0,ירושלים,"ככר ארן זלמן,7","ככר ארן זלמן,7, ירושלים",31.802030001674794,35.22607998700164
3000,563.0,ירושלים,"ככר ארן זלמן,11","ככר ארן זלמן,11, ירושלים",31.801852760941777,35.22703264810449
3000,568.0,ירושלים,"ככר ארן זלמן,7","ככר ארן זלמן,7, ירושלים",31.802030001674794,35.22607998700164
3000,572.1,ירושלים,"מעגלות הרב פרדס,39","מעגלות הרב פרדס,39, ירושלים",31.838669982663674,35.245560032895554
3000,572.2,ירושלים,"מעגלות הרב פרדס,39","מעגלות הרב פרדס,39, ירושלים",31.838669982663674,35.245560032895554
3000,572.3,ירושלים,"מעגלות הרב פרדס,39","מעגלות הרב פרדס,39, ירושלים",31.838669982663674,35.245560032895554
3000,572.4,ירושלים,"מעגלות הרב פרדס,39","מעגלות הרב פרדס,39, ירושלים",31.838669982663674,35.245560032895554
3000,572.5,ירושלים,"מעגלות הרב פרדס,39","מעגלות הרב פרדס,39, ירושלים",31.838669982663674,35.245560032895554
3000,572.6,ירושלים,"מעגלות הרב פרדס,39","מעגלות הרב פרדס,39, ירושלים",31.838669982663674,35.245560032895554
3000,572.7,ירושלים,"מעגלות הרב פרדס,39","מעגלות הרב פרדס,39, ירושלים",31.838669982663674,35.245560032895554
3000,574.0,ירושלים,"שד נוה יעקב,38","שד נוה יעקב,38, ירושלים",31.837909995502756,35.24002001399174
3000,575.0,ירושלים,"שד נוה יעקב,38א","שד נוה יעקב,38א, ירושלים",31.837909995502756,35.24002001399174
3000,576.0,ירושלים,"בלבן מאיר,6","בלבן מאיר,6, ירושלים",31.844099989088292,35.241969979946475
3000,694.0,ירושלים,"הרב זווין,4","הרב זווין,4, ירושלים",31.840767989458044,35.24803201236533
3000,697.0,ירושלים,"הרב זווין,4","הרב זווין,4, ירושלים",31.840767989458044,35.24803201236533
3000,698.0,ירושלים,"שד נוה יעקב,38ב","שד נוה יעקב,38ב, ירושלים",31.837909995502756,35.24002001399174
3000,700.0,ירושלים,"בלבן מאיר,6","בלבן מאיר,6, ירושלים",31.844099989088292,35.241969979946475
3000,701.0,ירושלים,"שד נוה יעקב,38","שד נוה יעקב,38, ירושלים",31.837909995502756,35.24002001399174
3000,703.0,ירושלים,"הרב זווין,4","הרב זווין,4, ירושלים",31.840767989458044,35.24803201236533
3000,713.0,ירושלים,"בלבן מאיר,6","בלבן מאיר,6, ירושלים",31.844099989088292,35.241969979946475
3000,714.0,ירושלים,"שד נוה יעקב,38","שד נוה יעקב,38, ירושלים",31.837909995502756,35.24002001399174
3000,729.0,ירושלים,"מזל טלה,11","מזל טלה,11, ירושלים",31.835838967535405,35.23630664764218
3000,731.0,ירושלים,"מזל טלה,11","מזל טלה,11, ירושלים",31.835838967535405,35.23630664764218
3000,745.0,ירושלים,"מזל דלי,21","מזל דלי,21, ירושלים",31.834097213095117,35.23394891708503
3000,746.0,ירושלים,"מזל דלי,21","מזל דלי,21, ירושלים",31.834097213095117,35.23394891708503
3000,758.0,ירושלים,"מזל טלה,11","מזל טלה,11, ירושלים",31.835838967535405,35.23630664764218
3000,760.0,ירושלים,"שד נוה יעקב,38א","שד נוה יעקב,38א, ירושלים",31.837909995502756,35.24002001399174
3000,761.0,ירושלים,"בלבן מאיר,6","בלבן מאיר,6, ירושלים",31.844099989088292,35.241969979946475
3000,762.0,ירושלים,"הרב זווין,4","הרב זווין,4, ירושלים",31.840767989458044,35.24803201236533
3000,763.0,ירושלים,"מזל טלה,11","מזל טלה,11, ירושלים",31.835838967535405,35.23630664764218
3000,765.0,ירושלים,"מזל דלי,21","מזל דלי,21, ירושלים",31.834097213095117,35.23394891708503
3000,766.0,ירושלים,"מזל דלי,21","מזל דלי,21, ירושלים",31.834097213095117,35.23394891708503
3000,792.0,ירושלים,"הרב זווין,4","הרב זווין,4, ירושלים",31.840767989458044,35.24803201236533
3000,5.0,ירושלים,"שבטי ישראל,27","שבטי ישראל,27, ירושלים",31.783699994806057,35.224520031001674
3000,7.0,ירושלים,"נטר,40","נטר,40, ירושלים",31.795050013714956,35.22476000488956
3000,11.0,ירושלים,"שמעון הצדיק,23","שמעון הצדיק,23, ירושלים",31.793629993588496,35.22463997603609
3000,12.0,ירושלים,"שמעון הצדיק,23","שמעון הצדיק,23, ירושלים",31.793629993588496,35.22463997603609
3000,13.0,ירושלים,"שמעון הצדיק,23","שמעון הצדיק,23, ירושלים",31.793629993588496,35.22463997603609
3000,14.0,ירושלים,"שמעון הצדיק,23","שמעון הצדיק,23, ירושלים",31.793629993588496,35.22463997603609
3000,15.0,ירושלים,"דבורה הנביאה,2","דבורה הנביאה,2, ירושלים",31.784350011397322,35.22387998887518
3000,16.0,ירושלים,"הנביאים,42","הנביאים,42, ירושלים",31.784350011397322,35.222520025084975
3000,17.0,ירושלים,"הנביאים,42","הנביאים,42, ירושלים",31.784350011397322,35.222520025084975
3000,18.0,ירושלים,"שבטי ישראל,27","שבטי ישראל,27, ירושלים",31.783699994806057,35.224520031001674
3000,20.0,ירושלים,"אביגדורי,4","אביגדורי,4, ירושלים",31.785339997981367,35.219240018734354
3000,26.0,ירושלים,"נטר,40","נטר,40, ירושלים",31.795050013714956,35.22476000488956
3000,32.0,ירושלים,"שמעון הצדיק,23","שמעון הצדיק,23, ירושלים",31.793629993588496,35.22463997603609
3000,41.0,ירושלים,"אביגדורי,4","אביגדורי,4, ירושלים",31.785339997981367,35.219240018734354
3000,42.0,ירושלים,"אביגדורי,4","אביגדורי,4, ירושלים",31.785339997981367,35.219240018734354
3000,81.0,ירושלים,"אביגדורי,4","אביגדורי,4, ירושלים",31.785339997981367,35.219240018734354
3000,82.0,ירושלים,"שבטי ישראל,22","שבטי ישראל,22, ירושלים",31.782339989106333,35.22462002710654
3000,116.0,ירושלים,"שבטי ישראל,22","שבטי ישראל,22, ירושלים",31.782339989106333,35.22462002710654
3000,117.0,ירושלים,"שבטי ישראל,22","שבטי ישראל,22, ירושלים",31.782339989106333,35.22462002710654
3000,118.0,ירושלים,"שבטי ישראל,22","שבטי ישראל,22, ירושלים",31.782339989106333,35.22462002710654
3000,119.0,ירושלים,"שבטי ישראל,22","שבטי ישראל,22, ירושלים",31.782339989106333,35.22462002710654
3000,120.0,ירושלים,"שמעון הצדיק,23","שמעון הצדיק,23, ירושלים",31.793629993588496,35.22463997603609
3000,121.0,ירושלים,"נטר,40","נטר,40, ירושלים",31.795050013714956,35.22476000488956
3000,207.0,ירושלים,"מנחם מנדל משקלוב,24","מנחם מנדל משקלוב,24, ירושלים",31.78576405421882,35.17412115321362
3000,220.1,ירושלים,"שמואל הנביא,85","שמואל הנביא,85, ירושלים",31.794890091452313,35.22039851808394
3000,220.2,ירושלים,"שמואל הנביא,85","שמואל הנביא,85, ירושלים",31.794890091452313,35.22039851808394
3000,220.3,ירושלים,"שמואל הנביא,85","שמואל הנביא,85, ירושלים",31.794890091452313,35.22039851808394
3000,220.4,ירושלים,"שמואל הנביא,85","שמואל הנביא,85, ירושלים",31.794890091452313,35.22039851808394
3000,220.5,ירושלים,"שמואל הנביא,85","שמואל הנביא,85, ירושלים",31.794890091452313,35.22039851808394
3000,265.0,ירושלים,"מנחם מנדל משקלוב,24","מנחם מנדל משקלוב,24, ירושלים",31.78576405421882,35.17412115321362
3000,521.1,ירושלים,"אצ""ל,20","אצ""ל,20, ירושלים",31.801370010618754,35.23454998397946
3000,521.2,ירושלים,"אצ""ל,20","אצ""ל,20, ירושלים",31.801370010618754,35.23454998397946
3000,521.3,ירושלים,"אצ""ל,20","אצ""ל,20, ירושלים",31.801370010618754,35.23454998397946
3000,521.4,ירושלים,"אצ""ל,20","אצ""ל,20, ירושלים",31.801370010618754,35.23454998397946
3000,552.0,ירושלים,"פארן,10","פארן,10, ירושלים",31.801170018408996,35.22663000748801
3000,555.0,ירושלים,"נטר,1","נטר,1, ירושלים",31.79494036102758,35.22498847252914
3000,557.0,ירושלים,"נטר,1","נטר,1, ירושלים",31.79494036102758,35.22498847252914
3000,558.0,ירושלים,"נטר,1","נטר,1, ירושלים",31.79494036102758,35.22498847252914
3000,569.0,ירושלים,"נטר,1","נטר,1, ירושלים",31.79494036102758,35.22498847252914
3000,832.0,ירושלים,"דבורה הנביאה,2","דבורה הנביאה,2, ירושלים",31.784350011397322,35.22387998887518
3000,861.0,ירושלים,"נטר,1","נטר,1, ירושלים",31.79494036102758,35.22498847252914
3000,83.1,ירושלים,"הלל,30","הלל,30, ירושלים",31.779629994081162,35.219219985985774
3000,83.2,ירושלים,"הלל,30","הלל,30, ירושלים",31.779629994081162,35.219219985985774
3000,83.3,ירושלים,"הלל,30","הלל,30, ירושלים",31.779629994081162,35.219219985985774
3000,84.1,ירושלים,"הלל,17","הלל,17, ירושלים",31.78049999372125,35.217379990600705
3000,84.2,ירושלים,"הלל,17","הלל,17, ירושלים",31.78049999372125,35.217379990600705
3000,84.3,ירושלים,"הלל,17","הלל,17, ירושלים",31.78049999372125,35.217379990600705
3000,84.4,ירושלים,"הלל,17","הלל,17, ירושלים",31.78049999372125,35.217379990600705
3000,85.0,ירושלים,"נרקיס,11","נרקיס,11, ירושלים",31.778870006920243,35.212759969389424
3000,87.1,ירושלים,"הקרן הקיימת,14","הקרן הקיימת,14, ירושלים",31.776922786137796,35.21470207206849
3000,87.2,ירושלים,"הקרן הקיימת,14","הקרן הקיימת,14, ירושלים",31.776922786137796,35.21470207206849
3000,87.3,ירושלים,"הקרן הקיימת,14","הקרן הקיימת,14, ירושלים",31.776922786137796,35.21470207206849
3000,89.1,ירושלים,"רבי עקיבא,7","רבי עקיבא,7, ירושלים",31.77962692062221,35.21819785575132
3000,89.2,ירושלים,"רבי עקיבא,7","רבי עקיבא,7, ירושלים",31.77962692062221,35.21819785575132
3000,89.3,ירושלים,"רבי עקיבא,7","רבי עקיבא,7, ירושלים",31.77962692062221,35.21819785575132
3000,89.4,ירושלים,"רבי עקיבא,7","רבי עקיבא,7, ירושלים",31.77962692062221,35.21819785575132
3000,150.0,ירושלים,"בן לברט,15","בן לברט,15, ירושלים",31.77084792414749,35.209983109742275
3000,151.0,ירושלים,"בן לברט,15","בן לברט,15, ירושלים",31.77084792414749,35.209983109742275
3000,157.0,ירושלים,"בן לברט,15","בן לברט,15, ירושלים",31.77084792414749,35.209983109742275
3000,158.0,ירושלים,"בן לברט,15","בן לברט,15, ירושלים",31.77084792414749,35.209983109742275
3000,159.0,ירושלים,"בן לברט,15","בן לברט,15, ירושלים",31.77084792414749,35.209983109742275
3000,165.1,ירושלים,"אוסישקין,38","אוסישקין,38, ירושלים",31.778239981168056,35.212580009928246
3000,165.2,ירושלים,"אוסישקין,38","אוסישקין,38, ירושלים",31.778239981168056,35.212580009928246
3000,165.3,ירושלים,"אוסישקין,38","אוסישקין,38, ירושלים",31.778239981168056,35.212580009928246
3000,165.4,ירושלים,"אוסישקין,38","אוסישקין,38, ירושלים",31.778239981168056,35.212580009928246
3000,188.0,ירושלים,"הרב והרבנית קאפח,20","הרב והרבנית קאפח,20, ירושלים",31.788364210579385,35.22148525059844
3000,191.0,ירושלים,"הרב והרבנית קאפח,20","הרב והרבנית קאפח,20, ירושלים",31.788364210579385,35.22148525059844
3000,192.0,ירושלים,"הרב והרבנית קאפח,20","הרב והרבנית קאפח,20, ירושלים",31.788364210579385,35.22148525059844
3000,193.0,ירושלים,"נרקיס,11","נרקיס,11, ירושלים",31.778870006920243,35.212759969389424
3000,194.0,ירושלים,"הרב והרבנית קאפח,20","הרב והרבנית קאפח,20, ירושלים",31.788364210579385,35.22148525059844
3000,197.0,ירושלים,"אהל משה,42","אהל משה,42, ירושלים",31.787352828066762,35.211512651063366
3000,198.0,ירושלים,"אהל משה,42","אהל משה,42, ירושלים",31.787352828066762,35.211512651063366
3000,200.1,ירושלים,"אלוף שאלתיאל,1","אלוף שאלתיאל,1, ירושלים",31.785081721524655,35.2064083091187
3000,200.2,ירושלים,"אלוף שאלתיאל,1","אלוף שאלתיאל,1, ירושלים",31.785081721524655,35.2064083091187
3000,200.3,ירושלים,"אלוף שאלתיאל,1","אלוף שאלתיאל,1, ירושלים",31.785081721524655,35.2064083091187
3000,200.4,ירושלים,"אלוף שאלתיאל,1","אלוף שאלתיאל,1, ירושלים",31.785081721524655,35.2064083091187
3000,203.0,ירושלים,"שיריזלי,6","שיריזלי,6, ירושלים",31.78310003913152,35.213860094181186
3000,204.0,ירושלים,"אהל משה,42","אהל משה,42, ירושלים",31.787352828066762,35.211512651063366
3000,206.0,ירושלים,"אהל משה,42","אהל משה,42, ירושלים",31.787352828066762,35.211512651063366
3000,228.1,ירושלים,"בן לברט,15","בן לברט,15, ירושלים",31.77084792414749,35.209983109742275
3000,228.2,ירושלים,"בן לברט,15","בן לברט,15, ירושלים",31.77084792414749,35.209983109742275
3000,228.3,ירושלים,"בן לברט,15","בן לברט,15, ירושלים",31.77084792414749,35.209983109742275
3000,228.4,ירושלים,"בן לברט,15","בן לברט,15, ירושלים",31.77084792414749,35.209983109742275
3000,405.0,ירושלים,"בן לברט,15","בן לברט,15, ירושלים",31.77084792414749,35.209983109742275
3000,447.0,ירושלים,"מעלות כיסופים,5","מעלות כיסופים,5, ירושלים",31.81636237005784,35.19702477545312
3000,500.0,ירושלים,בתי מחסה,"בתי מחסה, ירושלים",31.774237441010236,35.233008229360564
3000,501.1,ירושלים,"גריק פטריאכט,26","גריק פטריאכט,26, ירושלים",31.780030000000068,35.21873000000005
3000,501.2,ירושלים,"גריק פטריאכט,26","גריק פטריאכט,26, ירושלים",31.780030000000068,35.21873000000005
3000,501.3,ירושלים,"גריק פטריאכט,26","גריק פטריאכט,26, ירושלים",31.780030000000068,35.21873000000005
3000,501.4,ירושלים,"גריק פטריאכט,26","גריק פטריאכט,26, ירושלים",31.780030000000068,35.21873000000005
3000,506.0,ירושלים,בתי מחסה,"בתי מחסה, ירושלים",31.774237441010236,35.233008229360564
3000,507.0,ירושלים,בתי מחסה,"בתי מחסה, ירושלים",31.774237441010236,35.233008229360564
3000,578.0,ירושלים,"מעוז,1","מעוז,1, ירושלים",31.817443831373105,35.202053485537526
3000,579.0,ירושלים,"בובליק גדליה,26","בובליק גדליה,26, ירושלים",31.814539992164143,35.20260998755816
3000,658.0,ירושלים,"מעוז,1","מעוז,1, ירושלים",31.817443831373105,35.202053485537526
3000,705.0,ירושלים,"מעוז,1","מעוז,1, ירושלים",31.817443831373105,35.202053485537526
3000,707.0,ירושלים,"מעוז,1","מעוז,1, ירושלים",31.817443831373105,35.202053485537526
3000,710.0,ירושלים,"בובליק גדליה,26","בובליק גדליה,26, ירושלים",31.814539992164143,35.20260998755816
3000,718.0,ירושלים,"מעלות כיסופים,5","מעלות כיסופים,5, ירושלים",31.81636237005784,35.19702477545312
3000,773.0,ירושלים,"בובליק גדליה,26","בובליק גדליה,26, ירושלים",31.814539992164143,35.20260998755816
3000,774.0,ירושלים,"בובליק גדליה,26","בובליק גדליה,26, ירושלים",31.814539992164143,35.20260998755816
3000,776.0,ירושלים,"מעוז,1","מעוז,1, ירושלים",31.817443831373105,35.202053485537526
3000,777.0,ירושלים,"מעלות כיסופים,5","מעלות כיסופים,5, ירושלים",31.81636237005784,35.19702477545312
3000,795.0,ירושלים,"מעלות כיסופים,5","מעלות כיסופים,5, ירושלים",31.81636237005784,35.19702477545312
3000,800.0,ירושלים,"קהילות יעקב,15","קהילות יעקב,15, ירושלים",31.813109997572894,35.21829001382844
3000,801.0,ירושלים,"קהילות יעקב,15","קהילות יעקב,15, ירושלים",31.813109997572894,35.21829001382844
3000,802.0,ירושלים,"קהילות יעקב,10","קהילות יעקב,10, ירושלים",31.812250014307097,35.21652998179968
3000,803.0,ירושלים,אגרות משה,"אגרות משה, ירושלים",31.809031291273204,35.22318144516115
3000,804.0,ירושלים,"חזון איש,62","חזון איש,62, ירושלים",31.809943626451314,35.21849532446552
3000,805.0,ירושלים,"קהילות יעקב,15","קהילות יעקב,15, ירושלים",31.813109997572894,35.21829001382844
3000,806.0,ירושלים,"הרב קלכהיים עוזי,1","הרב קלכהיים עוזי,1, ירושלים",31.810669983649007,35.22121001743767
3000,807.0,ירושלים,אגרות משה,"אגרות משה, ירושלים",31.809031291273204,35.22318144516115
3000,808.0,ירושלים,אגרות משה,"אגרות משה, ירושלים",31.809031291273204,35.22318144516115
3000,809.0,ירושלים,"חזון איש,62","חזון איש,62, ירושלים",31.809943626451314,35.21849532446552
3000,810.0,ירושלים,"חזון איש,62","חזון איש,62, ירושלים",31.809943626451314,35.21849532446552
3000,811.0,ירושלים,"קהילות יעקב,10","קהילות יעקב,10, ירושלים",31.812250014307097,35.21652998179968
3000,812.0,ירושלים,"קהילות יעקב,10","קהילות יעקב,10, ירושלים",31.812250014307097,35.21652998179968
3000,822.0,ירושלים,בתי מחסה,"בתי מחסה, ירושלים",31.774237441010236,35.233008229360564
3000,974.0,ירושלים,"הרב קלכהיים עוזי,1","הרב קלכהיים עוזי,1, ירושלים",31.810669983649007,35.22121001743767
3000,577.0,ירושלים,"מינץ,45","מינץ,45, ירושלים",31.824430009268426,35.190239974851835
3000,588.0,ירושלים,"מירסקי יצחק,10","מירסקי יצחק,10, ירושלים",31.820100001907022,35.19344999231092
3000,589.0,ירושלים,"הרואה,21","הרואה,21, ירושלים",31.817799369820353,35.19774887169222
3000,660.0,ירושלים,"צונדק,26","צונדק,26, ירושלים",31.812209990719424,35.19711003415151
3000,669.0,ירושלים,"אידלזון אברהם,30","אידלזון אברהם,30, ירושלים",31.818950004791347,35.19063995927135
3000,672.0,ירושלים,"אידלזון אברהם,30","אידלזון אברהם,30, ירושלים",31.818950004791347,35.19063995927135
3000,706.1,ירושלים,"צונדק,1","צונדק,1, ירושלים",31.812991207247318,35.19311475898956
3000,706.2,ירושלים,"צונדק,1","צונדק,1, ירושלים",31.812991207247318,35.19311475898956
3000,706.3,ירושלים,"צונדק,1","צונדק,1, ירושלים",31.812991207247318,35.19311475898956
3000,706.4,ירושלים,"צונדק,1","צונדק,1, ירושלים",31.812991207247318,35.19311475898956
3000,708.0,ירושלים,"צונדק,26","צונדק,26, ירושלים",31.812209990719424,35.19711003415151
3000,709.1,ירושלים,"אסירי ציון,2","אסירי ציון,2, ירושלים",31.812196678867085,35.196035106710504
3000,709.2,ירושלים,"אסירי ציון,2","אסירי ציון,2, ירושלים",31.812196678867085,35.196035106710504
3000,709.3,ירושלים,"אסירי ציון,2","אסירי ציון,2, ירושלים",31.812196678867085,35.196035106710504
3000,709.4,ירושלים,"אסירי ציון,2","אסירי ציון,2, ירושלים",31.812196678867085,35.196035106710504
3000,709.5,ירושלים,"אסירי ציון,2","אסירי ציון,2, ירושלים",31.812196678867085,35.196035106710504
3000,711.0,ירושלים,"אידלזון אברהם,30","אידלזון אברהם,30, ירושלים",31.818950004791347,35.19063995927135
3000,719.0,ירושלים,"רקנטי אברהם,6","רקנטי אברהם,6, ירושלים",31.817005102846547,35.19158555857337
3000,769.0,ירושלים,"אידלזון אברהם,30","אידלזון אברהם,30, ירושלים",31.818950004791347,35.19063995927135
3000,771.0,ירושלים,"הרואה,21","הרואה,21, ירושלים",31.817799369820353,35.19774887169222
3000,772.0,ירושלים,"מירסקי יצחק,10","מירסקי יצחק,10, ירושלים",31.820100001907022,35.19344999231092
3000,775.0,ירושלים,"מירסקי יצחק,10","מירסקי יצחק,10, ירושלים",31.820100001907022,35.19344999231092
3000,778.0,ירושלים,"אידלזון אברהם,30","אידלזון אברהם,30, ירושלים",31.818950004791347,35.19063995927135
3000,779.0,ירושלים,"שד גולדה מאיר,474","שד גולדה מאיר,474, ירושלים",31.80202865379326,35.205029197345546
3000,783.0,ירושלים,"מירסקי יצחק,10","מירסקי יצחק,10, ירושלים",31.820100001907022,35.19344999231092
3000,784.0,ירושלים,"מינץ,45","מינץ,45, ירושלים",31.824430009268426,35.190239974851835
3000,785.0,ירושלים,"מינץ,45","מינץ,45, ירושלים",31.824430009268426,35.190239974851835
3000,786.0,ירושלים,"רקנטי אברהם,345","רקנטי אברהם,345, ירושלים",31.820100001907022,35.18806000947396
3000,787.0,ירושלים,"רקנטי אברהם,345","רקנטי אברהם,345, ירושלים",31.820100001907022,35.18806000947396
3000,788.0,ירושלים,"אידלזון אברהם,30","אידלזון אברהם,30, ירושלים",31.818950004791347,35.19063995927135
3000,789.0,ירושלים,"רקנטי אברהם,6","רקנטי אברהם,6, ירושלים",31.817005102846547,35.19158555857337
3000,791.0,ירושלים,"מינץ,45","מינץ,45, ירושלים",31.824430009268426,35.190239974851835
3000,827.0,ירושלים,"מירסקי יצחק,10","מירסקי יצחק,10, ירושלים",31.820100001907022,35.19344999231092
3000,27.0,ירושלים,"אהלי יוסף,15","אהלי יוסף,15, ירושלים",31.795981108610476,35.217141651694014
3000,28.0,ירושלים,"אהלי יוסף,15","אהלי יוסף,15, ירושלים",31.795981108610476,35.217141651694014
3000,30.1,ירושלים,"ירמיהו,5","ירמיהו,5, ירושלים",31.791969999574107,35.21205002219045
3000,30.2,ירושלים,"ירמיהו,5","ירמיהו,5, ירושלים",31.791969999574107,35.21205002219045
