Address Name	Booth Number	Latitude	Longitude	Search	Settlement Name	Settlement Number
הרב והרבנית קאפח 20	188.4	31.788364210579385	35.22148525059844	הרב והרבנית קאפח 20, ירושלים	ירושלים	3000
הרב והרבנית קאפח 20	188.5	31.788364210579385	35.22148525059844	הרב והרבנית קאפח 20, ירושלים	ירושלים	3000
נרקיס 11	193.0	31.778870006920243	35.212759969389424	נרקיס 11, ירושלים	ירושלים	3000
אהל משה 42	197.0	31.787352828066762	35.211512651063366	אהל משה 42, ירושלים	ירושלים	3000
אהל משה 42	198.0	31.787352828066762	35.211512651063366	אהל משה 42, ירושלים	ירושלים	3000
אלוף שאלתיאל 1	201.1	31.785081721524655	35.2064083091187	אלוף שאלתיאל 1, ירושלים	ירושלים	3000
אלוף שאלתיאל 1	201.2	31.785081721524655	35.2064083091187	אלוף שאלתיאל 1, ירושלים	ירושלים	3000
אלוף שאלתיאל 1	201.3	31.785081721524655	35.2064083091187	אלוף שאלתיאל 1, ירושלים	ירושלים	3000
שיריזלי 6	203.0	31.78310003913152	35.213860094181186	שיריזלי 6, ירושלים	ירושלים	3000
אהל משה 42	204.0	31.787352828066762	35.211512651063366	אהל משה 42, ירושלים	ירושלים	3000
אהל משה 42	206.0	31.787352828066762	35.211512651063366	אהל משה 42, ירושלים	ירושלים	3000
מנחם מנדל משקלוב 24	207.1	31.78576405421882	35.17412115321362	מנחם מנדל משקלוב 24, ירושלים	ירושלים	3000
מנחם מנדל משקלוב 24	207.2	31.78576405421882	35.17412115321362	מנחם מנדל משקלוב 24, ירושלים	ירושלים	3000
ישעיהו 7	208.1	31.785840020415293	35.21702996232409	ישעיהו 7, ירושלים	ירושלים	3000
ישעיהו 7	208.2	31.785840020415293	35.21702996232409	ישעיהו 7, ירושלים	ירושלים	3000
ישעיהו 7	208.3	31.785840020415293	35.21702996232409	ישעיהו 7, ירושלים	ירושלים	3000
ישעיהו 7	208.4	31.785840020415293	35.21702996232409	ישעיהו 7, ירושלים	ירושלים	3000
ישעיהו 7	208.5	31.785840020415293	35.21702996232409	ישעיהו 7, ירושלים	ירושלים	3000
ישעיהו 7	208.6	31.785840020415293	35.21702996232409	ישעיהו 7, ירושלים	ירושלים	3000
זכרון יעקב 5	209.1	31.79551998702601	35.20102999880959	זכרון יעקב 5, ירושלים	ירושלים	3000
זכרון יעקב 5	209.2	31.79551998702601	35.20102999880959	זכרון יעקב 5, ירושלים	ירושלים	3000
זכרון יעקב 5	209.3	31.79551998702601	35.20102999880959	זכרון יעקב 5, ירושלים	ירושלים	3000
הרב אבן דנן 30	212.0	31.781315811325424	35.172369150558445	הרב אבן דנן 30, ירושלים	ירושלים	3000
החלוץ 47	213.1	31.776659992419496	35.19078999533821	החלוץ 47, ירושלים	ירושלים	3000
החלוץ 47	213.2	31.776659992419496	35.19078999533821	החלוץ 47, ירושלים	ירושלים	3000
החלוץ 47	213.3	31.776659992419496	35.19078999533821	החלוץ 47, ירושלים	ירושלים	3000
החלוץ 47	213.4	31.776659992419496	35.19078999533821	החלוץ 47, ירושלים	ירושלים	3000
החלוץ 47	213.5	31.776659992419496	35.19078999533821	החלוץ 47, ירושלים	ירושלים	3000
שחר 19	214.0	31.78072999314439	35.19424996115001	שחר 19, ירושלים	ירושלים	3000
הרב אבן דנן 30	217.0	31.781315811325424	35.172369150558445	הרב אבן דנן 30, ירושלים	ירושלים	3000
הרב אבן דנן 30	218.0	31.781315811325424	35.172369150558445	הרב אבן דנן 30, ירושלים	ירושלים	3000
שמואל הנביא 85	220.1	31.794890091452313	35.22039851808394	שמואל הנביא 85, ירושלים	ירושלים	3000
שמואל הנביא 85	220.2	31.794890091452313	35.22039851808394	שמואל הנביא 85, ירושלים	ירושלים	3000
שמואל הנביא 85	220.3	31.794890091452313	35.22039851808394	שמואל הנביא 85, ירושלים	ירושלים	3000
שמואל הנביא 85	220.4	31.794890091452313	35.22039851808394	שמואל הנביא 85, ירושלים	ירושלים	3000
שמואל הנביא 85	220.5	31.794890091452313	35.22039851808394	שמואל הנביא 85, ירושלים	ירושלים	3000
בן ציון 24	222.1	31.790149995028116	35.193510006737654	בן ציון 24, ירושלים	ירושלים	3000
בן ציון 24	222.2	31.790149995028116	35.193510006737654	בן ציון 24, ירושלים	ירושלים	3000
בן ציון 24	222.3	31.790149995028116	35.193510006737654	בן ציון 24, ירושלים	ירושלים	3000
ויטל חיים 32	224.1	31.789229997335568	35.191600022461074	ויטל חיים 32, ירושלים	ירושלים	3000
ויטל חיים 32	224.2	31.789229997335568	35.191600022461074	ויטל חיים 32, ירושלים	ירושלים	3000
ויטל חיים 32	224.3	31.789229997335568	35.191600022461074	ויטל חיים 32, ירושלים	ירושלים	3000
ויטל חיים 32	224.4	31.789229997335568	35.191600022461074	ויטל חיים 32, ירושלים	ירושלים	3000
ויטל חיים 32	224.5	31.789229997335568	35.191600022461074	ויטל חיים 32, ירושלים	ירושלים	3000
זכרון יעקב 3	225.1	31.795879989767386	35.20007999390367	זכרון יעקב 3, ירושלים	ירושלים	3000
זכרון יעקב 3	225.2	31.795879989767386	35.20007999390367	זכרון יעקב 3, ירושלים	ירושלים	3000
זכרון יעקב 3	225.3	31.795879989767386	35.20007999390367	זכרון יעקב 3, ירושלים	ירושלים	3000
בן לברט 15	228.1	31.77084792414749	35.209983109742275	בן לברט 15, ירושלים	ירושלים	3000
בן לברט 15	228.2	31.77084792414749	35.209983109742275	בן לברט 15, ירושלים	ירושלים	3000
בן לברט 15	228.3	31.77084792414749	35.209983109742275	בן לברט 15, ירושלים	ירושלים	3000
בן לברט 15	228.4	31.77084792414749	35.209983109742275	בן לברט 15, ירושלים	ירושלים	3000
הקבלן 8	237.1	31.78808105088985	35.17486828512163	הקבלן 8, ירושלים	ירושלים	3000
הקבלן 8	237.2	31.78808105088985	35.17486828512163	הקבלן 8, ירושלים	ירושלים	3000
הקבלן 8	237.3	31.78808105088985	35.17486828512163	הקבלן 8, ירושלים	ירושלים	3000
סורוצקין 38 א	239.1	31.79744134984803	35.20574626852376	סורוצקין 38 א, ירושלים	ירושלים	3000
סורוצקין 38 א	239.2	31.79744134984803	35.20574626852376	סורוצקין 38 א, ירושלים	ירושלים	3000
סורוצקין 38 א	239.3	31.79744134984803	35.20574626852376	סורוצקין 38 א, ירושלים	ירושלים	3000
"המ""ג 1"	242.1	31.790854732368246	35.19988054035529	"המ""ג 1, ירושלים"	ירושלים	3000
"המ""ג 1"	242.2	31.790854732368246	35.19988054035529	"המ""ג 1, ירושלים"	ירושלים	3000
"המ""ג 1"	242.3	31.790854732368246	35.19988054035529	"המ""ג 1, ירושלים"	ירושלים	3000
נג'ארה 27	249.1	31.780030000000068	35.21873000000005	נג'ארה 27, ירושלים	ירושלים	3000
נג'ארה 27	249.2	31.780030000000068	35.21873000000005	נג'ארה 27, ירושלים	ירושלים	3000
נג'ארה 27	249.3	31.780030000000068	35.21873000000005	נג'ארה 27, ירושלים	ירושלים	3000
נג'ארה 27	249.4	31.780030000000068	35.21873000000005	נג'ארה 27, ירושלים	ירושלים	3000
נג'ארה 27	249.5	31.780030000000068	35.21873000000005	נג'ארה 27, ירושלים	ירושלים	3000
הרב טייב חי 46	253.0	31.78343998816956	35.171469959975894	הרב טייב חי 46, ירושלים	ירושלים	3000
הרב אבן דנן 30	254.0	31.781315811325424	35.172369150558445	הרב אבן דנן 30, ירושלים	ירושלים	3000
הרב אבן דנן 30	256.0	31.781315811325424	35.172369150558445	הרב אבן דנן 30, ירושלים	ירושלים	3000
הרב טייב חי 46	258.1	31.78343998816956	35.171469959975894	הרב טייב חי 46, ירושלים	ירושלים	3000
הרב טייב חי 46	258.2	31.78343998816956	35.171469959975894	הרב טייב חי 46, ירושלים	ירושלים	3000
הרב טייב חי 46	258.3	31.78343998816956	35.171469959975894	הרב טייב חי 46, ירושלים	ירושלים	3000
הרב טייב חי 46	258.4	31.78343998816956	35.171469959975894	הרב טייב חי 46, ירושלים	ירושלים	3000
התומר 5	260.1	31.779056617026193	35.18587334836339	התומר 5, ירושלים	ירושלים	3000
התומר 5	260.2	31.779056617026193	35.18587334836339	התומר 5, ירושלים	ירושלים	3000
התומר 5	260.3	31.779056617026193	35.18587334836339	התומר 5, ירושלים	ירושלים	3000
התומר 5	260.4	31.779056617026193	35.18587334836339	התומר 5, ירושלים	ירושלים	3000
התומר 5	260.5	31.779056617026193	35.18587334836339	התומר 5, ירושלים	ירושלים	3000
שחר 19	261.0	31.78072999314439	35.19424996115001	שחר 19, ירושלים	ירושלים	3000
חכמי יוסף 28 א	264.1	31.76213031251948	35.1908487200343	חכמי יוסף 28 א, ירושלים	ירושלים	3000
חכמי יוסף 28 א	264.2	31.76213031251948	35.1908487200343	חכמי יוסף 28 א, ירושלים	ירושלים	3000
חכמי יוסף 28 א	264.3	31.76213031251948	35.1908487200343	חכמי יוסף 28 א, ירושלים	ירושלים	3000
חכמי יוסף 28 א	264.4	31.76213031251948	35.1908487200343	חכמי יוסף 28 א, ירושלים	ירושלים	3000
חכמי יוסף 28 א	264.5	31.76213031251948	35.1908487200343	חכמי יוסף 28 א, ירושלים	ירושלים	3000
שד הרצל 137	267.1	31.777869153164183	35.186135482091956	שד הרצל 137, ירושלים	ירושלים	3000
שד הרצל 137	267.2	31.777869153164183	35.186135482091956	שד הרצל 137, ירושלים	ירושלים	3000
שד הרצל 137	267.3	31.777869153164183	35.186135482091956	שד הרצל 137, ירושלים	ירושלים	3000
שד הרצל 137	267.4	31.777869153164183	35.186135482091956	שד הרצל 137, ירושלים	ירושלים	3000
שד הרצל 137	267.5	31.777869153164183	35.186135482091956	שד הרצל 137, ירושלים	ירושלים	3000
שד הרצל 137	267.6	31.777869153164183	35.186135482091956	שד הרצל 137, ירושלים	ירושלים	3000
בן ציון 7	269.1	31.7887699984893	35.19642003588211	בן ציון 7, ירושלים	ירושלים	3000
בן ציון 7	269.2	31.7887699984893	35.19642003588211	בן ציון 7, ירושלים	ירושלים	3000
בן ציון 7	269.3	31.7887699984893	35.19642003588211	בן ציון 7, ירושלים	ירושלים	3000
בן ציון 7	269.4	31.7887699984893	35.19642003588211	בן ציון 7, ירושלים	ירושלים	3000
בן ציון 7	269.5	31.7887699984893	35.19642003588211	בן ציון 7, ירושלים	ירושלים	3000
בזל 3	271.1	31.78445004999811	35.19261204879975	בזל 3, ירושלים	ירושלים	3000
בזל 3	271.2	31.78445004999811	35.19261204879975	בזל 3, ירושלים	ירושלים	3000
בזל 3	271.3	31.78445004999811	35.19261204879975	בזל 3, ירושלים	ירושלים	3000
בזל 3	271.4	31.78445004999811	35.19261204879975	בזל 3, ירושלים	ירושלים	3000
בזל 3	271.5	31.78445004999811	35.19261204879975	בזל 3, ירושלים	ירושלים	3000
מעגל בית המדרש 8	274.1	31.781870015795278	35.19138997196751	מעגל בית המדרש 8, ירושלים	ירושלים	3000
מעגל בית המדרש 8	274.2	31.781870015795278	35.19138997196751	מעגל בית המדרש 8, ירושלים	ירושלים	3000
מעגל בית המדרש 8	274.3	31.781870015795278	35.19138997196751	מעגל בית המדרש 8, ירושלים	ירושלים	3000
שחר 19	275.0	31.78072999314439	35.19424996115001	שחר 19, ירושלים	ירושלים	3000
הפסגה 24	285.1	31.76823999349412	35.18262996113981	הפסגה 24, ירושלים	ירושלים	3000
