Settlement Number,Booth Number,Address Name,Settlement Name
3000,1.0,"ילין דוד,41",ירושלים
3000,1.0,"ילין דוד,41",ירושלים
3000,1.0,"הטורים,23",ירושלים
3000,1.0,"מלכי ישראל,57",ירושלים
3000,1.0,"מלכי ישראל,57",ירושלים
3000,1.0,"ישעיהו,7",ירושלים
3000,1.0,"מלכי ישראל,57",ירושלים
3000,1.0,"ישעיהו,7",ירושלים
3000,1.0,"עזרת תורה,45",ירושלים
3000,1.0,"ישעיהו,7",ירושלים
3000,1.0,"ישעיהו,7",ירושלים
3000,1.0,"עזרת תורה,45",ירושלים
3000,1.0,"עזרת תורה,45",ירושלים
3000,1.0,"עזרת תורה,45",ירושלים
3000,1.0,"שפע חיים,1",ירושלים
3000,1.0,"סורוצקין,40",ירושלים
3000,1.0,"סורוצקין,40",ירושלים
3000,1.0,"סורוצקין,40",ירושלים
3000,1.0,"סורוצקין,40",ירושלים
3000,1.0,"סורוצקין,40",ירושלים
3000,1.0,"סורוצקין,40",ירושלים
3000,1.0,"סורוצקין,40",ירושלים
3000,1.0,"סורוצקין,40",ירושלים
3000,1.0,"עזרת תורה,45",ירושלים
3000,1.0,"אביגדורי,4",ירושלים
3000,1.0,"שבטי ישראל,22",ירושלים
3000,1.0,"שבטי ישראל,22",ירושלים
3000,1.0,"שבטי ישראל,22",ירושלים
3000,1.0,"שבטי ישראל,22",ירושלים
3000,1.0,"שבטי ישראל,22",ירושלים
3000,1.0,"הלל,17",ירושלים
3000,1.0,"הלל,17",ירושלים
3000,1.0,"הלל,17",ירושלים
3000,1.0,"הלל,17",ירושלים
3000,1.0,"נרקיס,11",ירושלים
3000,1.0,"הקרן הקיימת,14",ירושלים
3000,1.0,"הקרן הקיימת,14",ירושלים
3000,1.0,"הקרן הקיימת,14",ירושלים
3000,1.0,"רבי עקיבא,7",ירושלים
3000,1.0,"רבי עקיבא,7",ירושלים
3000,1.0,"רבי עקיבא,7",ירושלים
3000,1.0,"רבי עקיבא,7",ירושלים
3000,1.0,"שמעון הצדיק,23",ירושלים
3000,1.0,"נטר,40",ירושלים
3000,1.0,"יצחק אלחנן,4",ירושלים
3000,1.0,"יצחק אלחנן,4",ירושלים
3000,1.0,"יצחק אלחנן,4",ירושלים
3000,1.0,"יצחק אלחנן,4",ירושלים
3000,1.0,"יצחק אלחנן,4",ירושלים
3000,1.0,"הגדוד העברי,22",ירושלים
3000,1.0,"בן לברט,15",ירושלים
3000,1.0,"בן לברט,15",ירושלים
3000,1.0,"בן לברט,15",ירושלים
3000,1.0,"בן לברט,15",ירושלים
3000,1.0,"בן לברט,15",ירושלים
3000,1.0,"אוסישקין,38",ירושלים
3000,1.0,"אוסישקין,38",ירושלים
3000,1.0,"אוסישקין,38",ירושלים
3000,1.0,"אוסישקין,38",ירושלים
3000,1.0,"הרב יוסף קאפח,20",ירושלים
3000,1.0,"הרב יוסף קאפח,20",ירושלים
3000,1.0,"הרב יוסף קאפח,20",ירושלים
3000,1.0,"נרקיס,11",ירושלים
3000,1.0,"הרב יוסף קאפח,20",ירושלים
3000,1.0,"אהל משה,42",ירושלים
3000,1.0,"אלוף שאלתיאל,1",ירושלים
3000,1.0,"אלוף שאלתיאל,1",ירושלים
3000,1.0,"אלוף שאלתיאל,1",ירושלים
3000,1.0,"אלוף שאלתיאל,1",ירושלים
3000,1.0,"שיריזלי,6",ירושלים
3000,1.0,"אהל משה,42",ירושלים
3000,1.0,"אהל משה,42",ירושלים
3000,1.0,"מנחם מנדל משקלוב,24",ירושלים
3000,1.0,"ישעיהו,7",ירושלים
3000,1.0,"זכרון יעקב,5",ירושלים
3000,1.0,"בזל,3",ירושלים
3000,1.0,"בזל,3",ירושלים
3000,1.0,"הרב אבן דנן,30",ירושלים
3000,1.0,"החלוץ,47",ירושלים
3000,1.0,"שחר,19",ירושלים
3000,1.0,"הקבלן,8",ירושלים
3000,1.0,"הרב טייב חי,46",ירושלים
3000,1.0,"הרב אבן דנן,30",ירושלים
3000,1.0,"הרב אבן דנן,30",ירושלים
3000,1.0,"שמואל הנביא,85",ירושלים
3000,1.0,"שמואל הנביא,85",ירושלים
3000,1.0,"שמואל הנביא,85",ירושלים
3000,1.0,"שמואל הנביא,85",ירושלים
3000,1.0,"שמואל הנביא,85",ירושלים
3000,1.0,"אהלי יוסף,15",ירושלים
3000,1.0,"בן ציון,24",ירושלים
3000,1.0,"ויטל חיים,32",ירושלים
3000,1.0,"זכרון יעקב,3",ירושלים
3000,1.0,"בן לברט,15",ירושלים
3000,1.0,"בן לברט,15",ירושלים
3000,1.0,"בן לברט,15",ירושלים
3000,1.0,"בן לברט,15",ירושלים
3000,1.0,"ראשון לציון,7",ירושלים
3000,1.0,"בן ציון,24",ירושלים
3000,1.0,"ויטל חיים,32",ירושלים
3000,1.0,"הקבלן,8",ירושלים
3000,1.0,"הרב אבן דנן,30",ירושלים
3000,1.0,"זכרון יעקב,5",ירושלים
3000,1.0,"ויטל חיים,32",ירושלים
3000,1.0,"המ""ג,1",ירושלים
3000,1.0,"ראשון לציון,7",ירושלים
3000,1.0,"זכרון יעקב,3",ירושלים
3000,1.0,"המ""ג,1",ירושלים
3000,1.0,"ראשון לציון,7",ירושלים
3000,1.0,"נג'ארה,27",ירושלים
3000,1.0,"נג'ארה,27",ירושלים
3000,1.0,"ויטל חיים,32",ירושלים
3000,1.0,"זכרון יעקב,3",ירושלים
3000,1.0,"בן ציון,24",ירושלים
3000,1.0,"הרב טייב חי,46",ירושלים
3000,1.0,"הרב אבן דנן,30",ירושלים
3000,1.0,"הקבלן,8",ירושלים
3000,1.0,"הרב אבן דנן,30",ירושלים
3000,1.0,"הרב טייב חי,46",ירושלים
3000,1.0,"הרב טייב חי,46",ירושלים
3000,1.0,"מנחם מנדל משקלוב,24",ירושלים
3000,1.0,"התומר,5",ירושלים
3000,1.0,"התומר,5",ירושלים
3000,1.0,"התומר,5",ירושלים
3000,1.0,"התומר,5",ירושלים
3000,1.0,"שחר,19",ירושלים
3000,1.0,"תורה ועבודה,6",ירושלים
3000,1.0,"הקבלן,8",ירושלים
3000,1.0,"שחראי,24",ירושלים
3000,1.0,"הרב טייב חי,46",ירושלים
3000,1.0,"הרב אבן דנן,30",ירושלים
3000,1.0,"שד הרצל,137",ירושלים
3000,1.0,"בן ציון,7",ירושלים
3000,1.0,"בן ציון,7",ירושלים
3000,1.0,"בן ציון,7",ירושלים
3000,1.0,"בזל,3",ירושלים
3000,1.0,"בזל,3",ירושלים
3000,1.0,"בזל,3",ירושלים
3000,1.0,"מעגל בית המדרש,8",ירושלים
3000,1.0,"שחר,19",ירושלים
3000,1.0,"מעגל בית המדרש,8",ירושלים
3000,1.0,"מעגל בית המדרש,8",ירושלים
3000,1.0,"בן ציון,7",ירושלים
3000,1.0,"שד הרצל,137",ירושלים
3000,1.0,"החלוץ,47",ירושלים
3000,1.0,"שד הרצל,137",ירושלים
3000,1.0,"הפסגה,24",ירושלים
3000,1.0,"שד הרצל,137",ירושלים
3000,1.0,"הפסגה,24",ירושלים
3000,1.0,"הפסגה,24",ירושלים
3000,1.0,"תורה ועבודה,6",ירושלים
3000,1.0,"הרב פרנק,20",ירושלים
3000,1.0,"חכמי יוסף,28א",ירושלים
3000,1.0,"חכמי יוסף,28א",ירושלים
3000,1.0,"חכמי יוסף,28א",ירושלים
3000,1.0,"חכמי יוסף,28א",ירושלים
3000,1.0,"חכמי יוסף,28א",ירושלים
3000,1.0,"חכמי יוסף,28א",ירושלים
3000,1.0,"שערי תורה,2",ירושלים
3000,1.0,"תורה ועבודה,6",ירושלים
3000,1.0,"החלוץ,47",ירושלים
3000,1.0,"שד הרצל,137",ירושלים
3000,1.0,"הרב פרנק,20",ירושלים
3000,1.0,"שד הרצל,137",ירושלים
3000,1.0,"שד הרצל,137",ירושלים
3000,1.0,"מגן האלף,1",ירושלים
3000,1.0,"שד הרצל,137",ירושלים
3000,1.0,"קוסטה ריקה,17",ירושלים
3000,1.0,"קוסטה ריקה,17",ירושלים
3000,1.0,"קוסטה ריקה,17",ירושלים
3000,1.0,"קוסטה ריקה,17",ירושלים
3000,1.0,"דולצ'ין,21",ירושלים
3000,1.0,"דולצ'ין,21",ירושלים
3000,1.0,"דולצ'ין,21",ירושלים
3000,1.0,"דולצ'ין,21",ירושלים
3000,1.0,"דולצ'ין,21",ירושלים
3000,1.0,"האייל,72",ירושלים
3000,1.0,"דהומיי,16",ירושלים
3000,1.0,"הרפוב הדומיניקנית,3",ירושלים
3000,1.0,"אולשוונגר,48",ירושלים
3000,1.0,"זנגויל,29",ירושלים
3000,1.0,"אולשוונגר,3",ירושלים
3000,1.0,"אולשוונגר,3",ירושלים
3000,1.0,"אולשוונגר,3",ירושלים
3000,1.0,"אולשוונגר,3",ירושלים
3000,1.0,"אולשוונגר,3",ירושלים
3000,1.0,"החרצית,10",ירושלים
3000,1.0,"בורוכוב,9א",ירושלים
3000,1.0,"זנגויל,25",ירושלים
3000,1.0,"זנגויל,29",ירושלים
3000,1.0,"זנגויל,25",ירושלים
3000,1.0,"בורוכוב,9א",ירושלים
3000,1.0,"זנגויל,25",ירושלים
3000,1.0,"המעיין,2",ירושלים
3000,1.0,"המעיין,2",ירושלים
3000,1.0,"אולשוונגר,48",ירושלים
3000,1.0,"החרצית,10",ירושלים
3000,1.0,"דהומיי,7",ירושלים
3000,1.0,"הנורית,18",ירושלים
3000,1.0,"צ'ילה,8",ירושלים
3000,1.0,"צ'ילה,8",ירושלים
3000,1.0,"גרינולד,8",ירושלים
3000,1.0,"גואטמאלה,3",ירושלים
3000,1.0,"גרינולד,8",ירושלים
3000,1.0,"רקם,2",ירושלים
3000,1.0,"רקם,2",ירושלים
3000,1.0,"דהומיי,6",ירושלים
3000,1.0,"דהומיי,6",ירושלים
3000,1.0,"האייל,72",ירושלים
3000,1.0,"וולטה העלית,12",ירושלים
3000,1.0,"וולטה העלית,12",ירושלים
3000,1.0,"וולטה העלית,12",ירושלים
3000,1.0,"וולטה העלית,12",ירושלים
3000,1.0,"וולטה העלית,12",ירושלים
3000,1.0,"שטרן אברהם,3",ירושלים
3000,1.0,"הנורית,18",ירושלים
3000,1.0,"זנגויל,29",ירושלים
3000,1.0,"שד שרת משה,1",ירושלים
3000,1.0,"שד שרת משה,1",ירושלים
3000,1.0,"החרצית,10",ירושלים
3000,1.0,"שד שרת משה,1",ירושלים
3000,1.0,"שטרן אברהם,3",ירושלים
3000,1.0,"שד שרת משה,1",ירושלים
3000,1.0,"שד שרת משה,1",ירושלים
3000,1.0,"זנגויל,29",ירושלים
3000,1.0,"הנורית,18",ירושלים
3000,1.0,"גרינולד,8",ירושלים
3000,1.0,"שד שרת משה,1",ירושלים
3000,1.0,"האייל,72",ירושלים
3000,1.0,"שד דב יוסף,2",ירושלים
3000,1.0,"רבי צדוק,12",ירושלים
3000,1.0,"מרגולין,3",ירושלים
3000,1.0,"מרגולין,3",ירושלים
3000,1.0,"בר יוחאי,53",ירושלים
3000,1.0,"רבי צדוק,12",ירושלים
3000,1.0,"מרגולין,3",ירושלים
3000,1.0,"בר יוחאי,53",ירושלים
3000,1.0,"בעהם אריה,7",ירושלים
3000,1.0,"יוסי בן יועזר,24",ירושלים
3000,1.0,"יהודה הנשיא,26",ירושלים
3000,1.0,"אליעזר הגדול,13",ירושלים
3000,1.0,"יהודה הנשיא,26",ירושלים
3000,1.0,"יוסי בן יועזר,24",ירושלים
3000,1.0,"יוחנן בן זכאי,33",ירושלים
3000,1.0,"יוחנן בן זכאי,33",ירושלים
3000,1.0,"יוחנן בן זכאי,33",ירושלים
3000,1.0,"יוחנן בן זכאי,33",ירושלים
3000,1.0,"רבי חייא,3",ירושלים
3000,1.0,"שד שרת משה,1",ירושלים
3000,1.0,"בן גמלא יהושע,7",ירושלים
3000,1.0,"יהודה הנשיא,26",ירושלים
3000,1.0,"יהודה הנשיא,26",ירושלים
3000,1.0,"בעהם אריה,7",ירושלים
3000,1.0,"אליעזר הגדול,4",ירושלים
3000,1.0,"רבי חייא,3",ירושלים
3000,1.0,"מעלה זאב,3",ירושלים
3000,1.0,"שד דב יוסף,2",ירושלים
3000,1.0,"הורקניה,21",ירושלים
3000,1.0,"הורקניה,21",ירושלים
3000,1.0,"הורקניה,21",ירושלים
3000,1.0,"אהרוני,14",ירושלים
3000,1.0,"אהרוני,14",ירושלים
3000,1.0,"האייל,72",ירושלים
3000,1.0,"אהרוני,14",ירושלים
3000,1.0,"אהרוני,14",ירושלים
3000,1.0,"בן לברט,15",ירושלים
3000,1.0,"הפלמ""ח,57",ירושלים
3000,1.0,"הגדוד העברי,22",ירושלים
3000,1.0,"הפלמ""ח,57",ירושלים
3000,1.0,"אהרוני,14",ירושלים
3000,1.0,"הפלמ""ח,57",ירושלים
3000,1.0,"הטורים,23",ירושלים
3000,1.0,"שד הרצל,137",ירושלים
3000,1.0,"שערי תורה,2",ירושלים
3000,1.0,"הרב פרנק,20",ירושלים
3000,1.0,"החלוץ,47",ירושלים
3000,1.0,"רזיאל דוד,13",ירושלים
3000,1.0,"תמיר שמואל,74",ירושלים
3000,1.0,"נג'ארה,27",ירושלים
3000,1.0,"דהומיי,6",ירושלים
3000,1.0,"בר יוחאי,53",ירושלים
3000,1.0,בית צפפה,ירושלים
3000,1.0,בית צפפה,ירושלים
3000,1.0,בית צפפה,ירושלים
3000,1.0,"כובשי קטמון,15",ירושלים
3000,1.0,"הפלמ""ח,57",ירושלים
3000,1.0,"כובשי קטמון,15",ירושלים
3000,1.0,"כובשי קטמון,15",ירושלים
3000,1.0,"כובשי קטמון,15",ירושלים
3000,1.0,"כט' בנובמבר,13",ירושלים
3000,1.0,"כט' בנובמבר,13",ירושלים
3000,1.0,"כט' בנובמבר,13",ירושלים
3000,1.0,"כט' בנובמבר,13",ירושלים
3000,1.0,"כובשי קטמון,15",ירושלים
3000,1.0,"הגדוד העברי,22",ירושלים
3000,1.0,"עמק רפאים,22",ירושלים
3000,1.0,"מסריק,10",ירושלים
3000,1.0,"עמק רפאים,22",ירושלים
3000,1.0,"רחל אמנו,27",ירושלים
3000,1.0,"מסריק,10",ירושלים
3000,1.0,"רחל אמנו,27",ירושלים
3000,1.0,"הרב אבן דנן,30",ירושלים
3000,1.0,"שד הרצל,137",ירושלים
3000,1.0,"מעגלות הרב פרדס,39",ירושלים
3000,1.0,"קדושי בבל,22",ירושלים
3000,1.0,"רחל אמנו,27",ירושלים
3000,1.0,"ראשון לציון,7",ירושלים
3000,1.0,"יהודה,31",ירושלים
3000,1.0,בית צפפה,ירושלים
3000,1.0,בית צפפה,ירושלים
3000,1.0,"גנרל קניג פייר,16",ירושלים
3000,1.0,"אסתר המלכה,3",ירושלים
3000,1.0,"גדעון,14",ירושלים
3000,1.0,"דרך חברון,56",ירושלים
3000,1.0,"גדעון,14",ירושלים
3000,1.0,"יהודה,31",ירושלים
3000,1.0,"גנרל קניג פייר,16",ירושלים
3000,1.0,"בית הערבה,7",ירושלים
3000,1.0,"בית הערבה,7",ירושלים
3000,1.0,"יהודה,31",ירושלים
3000,1.0,"נחשון,11",ירושלים
3000,1.0,"נחשון,11",ירושלים
3000,1.0,"נחשון,11",ירושלים
3000,1.0,"קבוץ גלויות,4",ירושלים
3000,1.0,"קבוץ גלויות,4",ירושלים
3000,1.0,"קבוץ גלויות,4",ירושלים
3000,1.0,"קבוץ גלויות,4",ירושלים
3000,1.0,"דרך בית לחם,113",ירושלים
3000,1.0,"דרך בית לחם,113",ירושלים
3000,1.0,"דרך בית לחם,113",ירושלים
3000,1.0,"דרך בית לחם,113",ירושלים
3000,1.0,"דרך בית לחם,113",ירושלים
3000,1.0,"בית""ר,8",ירושלים
3000,1.0,"בית""ר,8",ירושלים
3000,1.0,"בית""ר,8",ירושלים
3000,1.0,"כפר עציון,1",ירושלים
3000,1.0,"דרך בית לחם,117",ירושלים
3000,1.0,"דרך בית לחם,117",ירושלים
3000,1.0,"דרך בית לחם,117",ירושלים
3000,1.0,"דרך בית לחם,117",ירושלים
3000,1.0,"דרך בית לחם,117",ירושלים
3000,1.0,"דרך בית לחם,117",ירושלים
3000,1.0,"בית הערבה,7",ירושלים
3000,1.0,"בית הערבה,7",ירושלים
3000,1.0,בתי מחסה,ירושלים
3000,1.0,"גריק פטריאכט,26",ירושלים
3000,1.0,"גריק פטריאכט,26",ירושלים
3000,1.0,"גריק פטריאכט,26",ירושלים
3000,1.0,"גריק פטריאכט,26",ירושלים
3000,1.0,בתי מחסה,ירושלים
3000,1.0,בתי מחסה,ירושלים
3000,1.0,שייח' ג'ראח,ירושלים
3000,1.0,שייח' ג'ראח,ירושלים
3000,1.0,"אצ""ל,20",ירושלים
3000,1.0,"אצ""ל,20",ירושלים
3000,1.0,"אצ""ל,20",ירושלים
3000,1.0,"אצ""ל,20",ירושלים
3000,1.0,שייח' ג'ראח,ירושלים
3000,1.0,שייח' ג'ראח,ירושלים
3000,1.0,"לוחמי הגטאות,7",ירושלים
3000,1.0,שייח' ג'ראח,ירושלים
3000,1.0,שייח' ג'ראח,ירושלים
3000,1.0,שייח' ג'ראח,ירושלים
3000,1.0,"אלמדינה מונורה,142",ירושלים
3000,1.0,"אלמדינה מונורה,142",ירושלים
3000,1.0,איחוד הכפר,ירושלים
3000,1.0,"ככר ארן זלמן,11",ירושלים
3000,1.0,"ככר ארן זלמן,11",ירושלים
3000,1.0,"פארן,10",ירושלים
3000,1.0,"ככר ארן זלמן,7",ירושלים
3000,1.0,"מעגלי הרי""ם לוין,27",ירושלים
3000,1.0,"מעגלי הרי""ם לוין,27",ירושלים
3000,1.0,"מעגלי הרי""ם לוין,27",ירושלים
3000,1.0,"מעגלי הרי""ם לוין,27",ירושלים
3000,1.0,"מעגלי הרי""ם לוין,27",ירושלים
3000,1.0,"נטר,1",ירושלים
3000,1.0,"ככר ארן זלמן,7",ירושלים
3000,1.0,"נטר,1",ירושלים
3000,1.0,"נטר,1",ירושלים
3000,1.0,"לוחמי הגטאות,7",ירושלים
3000,1.0,"ההגנה,13",ירושלים
3000,1.0,"ההגנה,13",ירושלים
3000,1.0,"ככר ארן זלמן,11",ירושלים
3000,1.0,"הרב אונטרמן,5",ירושלים
3000,1.0,"ככר ארן זלמן,7",ירושלים
3000,1.0,"נטר,1",ירושלים
3000,1.0,"בלבן מאיר,6",ירושלים
3000,1.0,"בלבן מאיר,6",ירושלים
3000,1.0,"בלבן מאיר,6",ירושלים
3000,1.0,"בלבן מאיר,6",ירושלים
3000,1.0,"מעגלות הרב פרדס,39",ירושלים
3000,1.0,"שד נוה יעקב,38",ירושלים
3000,1.0,"שד נוה יעקב,38א",ירושלים
3000,1.0,"מינץ,45",ירושלים
3000,1.0,"מעוז,1",ירושלים
3000,1.0,"בובליק גדליה,26",ירושלים
3000,1.0,"קדושי בבל,22",ירושלים
3000,1.0,"מירסקי יצחק,10",ירושלים
3000,1.0,"הרואה,21",ירושלים
3000,1.0,"קדושי בבל,1",ירושלים
3000,1.0,"קדושי בבל,1",ירושלים
3000,1.0,"רזיאל דוד,29",ירושלים
3000,1.0,"רזיאל דוד,13",ירושלים
3000,1.0,"ורדינון,1",ירושלים
3000,1.0,"ורדינון,12",ירושלים
3000,1.0,"ורדינון,12",ירושלים
3000,1.0,"הגננת,29",ירושלים
3000,1.0,"ורדינון,1",ירושלים
3000,1.0,שייח' ג'ראח,ירושלים
3000,1.0,"אדם,28",ירושלים
3000,1.0,שייח' ג'ראח,ירושלים
3000,1.0,ירושלים,ירושלים
3000,1.0,"גרונר דב,17",ירושלים
3000,1.0,"קדושי בבל,22",ירושלים
3000,1.0,"קדושי בבל,22",ירושלים
3000,1.0,"קדושי בבל,22",ירושלים
3000,1.0,"רזיאל דוד,13",ירושלים
3000,1.0,"אדם,28",ירושלים
3000,1.0,"רזיאל דוד,29",ירושלים
3000,1.0,"אדם,28",ירושלים
3000,1.0,"קדושי בבל,22",ירושלים
3000,1.0,"אדם,28",ירושלים
3000,1.0,"רזיאל דוד,13",ירושלים
3000,1.0,"מעגלות הרב פרדס,39",ירושלים
3000,1.0,"שד נוה יעקב,38",ירושלים
3000,1.0,שייח' ג'ראח,ירושלים
3000,1.0,"מעוז,1",ירושלים
3000,1.0,"צונדק,26",ירושלים
3000,1.0,"אידלזון אברהם,30",ירושלים
3000,1.0,"אידלזון אברהם,30",ירושלים
3000,1.0,"הגננת,29",ירושלים
3000,1.0,"הגננת,29",ירושלים
3000,1.0,"הגננת,29",ירושלים
3000,1.0,"מרגלית,411",ירושלים
3000,1.0,"הדולב,423",ירושלים
3000,1.0,"ורדינון,1",ירושלים
3000,1.0,"ורדינון,12",ירושלים
3000,1.0,"מרגלית,411",ירושלים
3000,1.0,צביה ויצחק,ירושלים
3000,1.0,"הדולב,423",ירושלים
3000,1.0,"שוהם,526",ירושלים
3000,1.0,"שוהם,526",ירושלים
3000,1.0,"הדולב,423",ירושלים
3000,1.0,"הדולב,423",ירושלים
3000,1.0,"מרגלית,411",ירושלים
3000,1.0,"הדולב,423",ירושלים
3000,1.0,צביה ויצחק,ירושלים
3000,1.0,"מעגלות הרב פרדס,39",ירושלים
3000,1.0,"הרב פניז'ל,2",ירושלים
3000,1.0,"שד נוה יעקב,38ב",ירושלים
3000,1.0,"מעגלות הרב פרדס,39",ירושלים
3000,1.0,"שד נוה יעקב,38",ירושלים
3000,1.0,"הרב פניז'ל,2",ירושלים
3000,1.0,"מעגלות הרב פרדס,39",ירושלים
3000,1.0,"הרב פניז'ל,2",ירושלים
3000,1.0,"מעוז,1",ירושלים
3000,1.0,"צונדק,1",ירושלים
3000,1.0,"צונדק,1",ירושלים
3000,1.0,"צונדק,1",ירושלים
3000,1.0,"צונדק,1",ירושלים
3000,1.0,"מעוז,1",ירושלים
3000,1.0,"צונדק,26",ירושלים
3000,1.0,"אסירי ציון,2",ירושלים
3000,1.0,"אסירי ציון,2",ירושלים
3000,1.0,"אסירי ציון,2",ירושלים
3000,1.0,"אסירי ציון,2",ירושלים
3000,1.0,"אסירי ציון,2",ירושלים
3000,1.0,"בובליק גדליה,26",ירושלים
3000,1.0,"אידלזון אברהם,30",ירושלים
3000,1.0,"הרב פניז'ל,2",ירושלים
3000,1.0,"שד נוה יעקב,38",ירושלים
3000,1.0,"לוחמי הגטאות,7",ירושלים
3000,1.0,"רקנטי אברהם,6",ירושלים
3000,1.0,"שד דיין משה,135",ירושלים
3000,1.0,"השישה עשר,19",ירושלים
3000,1.0,"השישה עשר,19",ירושלים
3000,1.0,"השישה עשר,34",ירושלים
3000,1.0,"השישה עשר,34",ירושלים
3000,1.0,"השישה עשר,34",ירושלים
3000,1.0,"השישה עשר,34",ירושלים
3000,1.0,"מזל טלה,11",ירושלים
3000,1.0,"תמיר שמואל,74",ירושלים
3000,1.0,"מזל טלה,11",ירושלים
3000,1.0,"תמיר שמואל,74",ירושלים
3000,1.0,"רחמילביץ משה,1",ירושלים
3000,1.0,"גרשון מאיר,21",ירושלים
3000,1.0,"טוניק יצחק,21",ירושלים
3000,1.0,"גרשון מאיר,21",ירושלים
3000,1.0,"רחמילביץ משה,1",ירושלים
3000,1.0,"גרשון מאיר,26",ירושלים
3000,1.0,"טוניק יצחק,21",ירושלים
3000,1.0,"גרשון מאיר,21",ירושלים
3000,1.0,מחנה פליטים קלנדיה,ירושלים
3000,1.0,"גרשון מאיר,26",ירושלים
3000,1.0,"טוניק יצחק,21",ירושלים
3000,1.0,"מזל דלי,21",ירושלים
3000,1.0,"מזל דלי,21",ירושלים
3000,1.0,"נדבה יוסף,47",ירושלים
3000,1.0,"גרשון מאיר,26",ירושלים
3000,1.0,"נדבה יוסף,47",ירושלים
3000,1.0,"גרשון מאיר,26",ירושלים
3000,1.0,"נדבה יוסף,47",ירושלים
3000,1.0,"טוניק יצחק,21",ירושלים
3000,1.0,"טוניק יצחק,21",ירושלים
3000,1.0,"טוניק יצחק,21",ירושלים
3000,1.0,"טוניק יצחק,21",ירושלים
3000,1.0,"רחמילביץ משה,1",ירושלים
3000,1.0,"תמיר שמואל,74",ירושלים
3000,1.0,"השישה עשר,19",ירושלים
3000,1.0,"מזל טלה,11",ירושלים
3000,1.0,"השישה עשר,34",ירושלים
3000,1.0,"שד נוה יעקב,38א",ירושלים
3000,1.0,"מעגלות הרב פרדס,39",ירושלים
3000,1.0,"מזל טלה,11",ירושלים
3000,1.0,"רחמילביץ משה,1",ירושלים
3000,1.0,"מזל דלי,21",ירושלים
3000,1.0,"מזל דלי,21",ירושלים
3000,1.0,"קורן אליהו,18",ירושלים
3000,1.0,"אידלזון אברהם,30",ירושלים
3000,1.0,"חיל האויר,60",ירושלים
3000,1.0,"חיל האויר,60",ירושלים
3000,1.0,"חיל האויר,60",ירושלים
3000,1.0,"חיל האויר,60",ירושלים
3000,1.0,"הרואה,21",ירושלים
3000,1.0,"מירסקי יצחק,10",ירושלים
3000,1.0,"בובליק גדליה,26",ירושלים
3000,1.0,"בובליק גדליה,26",ירושלים
3000,1.0,"מירסקי יצחק,10",ירושלים
3000,1.0,"מעוז,1",ירושלים
3000,1.0,"אידלזון אברהם,30",ירושלים
3000,1.0,"שד גולדה מאיר,474",ירושלים
3000,1.0,"שד גולדה מאיר,474",ירושלים
3000,1.0,"שד גולדה מאיר,474",ירושלים
3000,1.0,"מינץ,45",ירושלים
3000,1.0,"רקנטי אברהם,345",ירושלים
3000,1.0,"רקנטי אברהם,345",ירושלים
3000,1.0,"אידלזון אברהם,30",ירושלים
3000,1.0,"רקנטי אברהם,6",ירושלים
3000,1.0,"נדבה יוסף,47",ירושלים
3000,1.0,"מינץ,45",ירושלים
