L,R,C,A,O,S,M,Total,Highest,Lat,Long
157,3181,532,88,956,0,26,4940,R,30.991513565000048,34.92903836500005
0,0,1,910,0,0,10,921,A,31.01633602100003,34.714069591000055
8,149,29,0,0,0,7,193,R,31.05356970500003,34.69257271300006
158,62,189,7,0,0,3,419,C,31.041158477000067,34.714069591000055
48,6,6,293,466,0,1,820,O,31.041158477000067,34.84305085600005
68,2630,421,28,497,0,23,3667,R,31.05356970500003,35.03652275300004
39,1005,167,2,189,0,15,1417,R,31.06598093300005,35.01502587500005
234,9010,1496,17,1476,0,84,12317,R,31.078392161000068,35.03652275300004
18,13,85,1527,0,0,16,1659,A,31.10321461700005,34.95053524300005
5,5,34,1388,3,0,20,1455,A,31.09080338900003,34.97203212000005
0,191,2,0,66,0,7,266,R,31.14044830100005,34.327125796000075
0,1,3,565,2,0,3,574,A,31.152859529000068,34.90754148800005
10,3,1,817,0,0,5,836,A,31.152859529000068,35.03652275300004
3,10,5,1,0,0,2,21,R,31.14044830100005,35.35897591500003
0,118,1,0,151,0,2,272,O,31.16527075700003,34.327125796000075
115,13,27,4054,7,0,31,4247,A,31.16527075700003,35.01502587500005
30,161,115,0,4,0,4,314,R,31.19009321300007,34.327125796000075
25,41,87,0,0,0,1,154,C,31.19009321300007,34.37011955100007
94,44,127,3,2,0,1,271,C,31.20250444100003,34.52059769300007
4,6,26,4326,3,0,21,4386,A,31.20250444100003,34.821553978000054
5,18,14,3261,13,0,35,3346,A,31.19009321300007,34.84305085600005
3,5,8,1994,3,0,16,2029,A,31.19009321300007,34.92903836500005
0,102,1,0,7,0,3,113,R,31.21491566900005,34.28413204100008
32,187,205,0,8,0,6,438,C,31.21491566900005,34.327125796000075
194,90,173,9,4,0,0,470,L,31.22732689700007,34.34862267400007
31,340,201,3,43,0,0,618,R,31.22732689700007,34.434610183000075
67,45,81,3,0,0,0,196,C,31.21491566900005,34.45610706100007
9,75,78,0,0,0,1,163,C,31.22732689700007,34.64957895800006
672,13227,3655,119,1313,0,150,19136,R,31.22732689700007,34.778560223000056
19,251,257,7,18,0,6,558,C,31.21491566900005,34.886044611000045
0,0,0,0,0,0,0,0,L,31.22732689700007,35.03652275300004
1,5,30,782,0,0,3,821,A,31.22732689700007,35.07951650800004
0,2,4,406,3,0,12,427,A,31.22732689700007,35.208497772000044
13,39,21,4,4,0,0,81,R,31.23973812500003,34.28413204100008
52,38,110,0,3,0,2,205,C,31.23973812500003,34.327125796000075
26,90,79,0,0,0,3,198,R,31.25214935300005,34.39161642800008
64,271,191,5,51,0,8,590,R,31.23973812500003,34.41311330600007
152,33,404,5,1,0,4,599,C,31.23973812500003,34.714069591000055
189,4155,1342,27,579,0,43,6335,R,31.23973812500003,34.75706334600005
867,15221,4107,115,2526,0,275,23111,R,31.25214935300005,34.778560223000056
234,3942,1198,90,646,0,53,6163,R,31.23973812500003,34.80005710100005
40,846,152,23,144,0,15,1220,R,31.25214935300005,34.821553978000054
26,31,38,7540,10,0,47,7692,A,31.25214935300005,34.86454773300005
5,18,35,836,6,0,7,907,A,31.25214935300005,34.95053524300005
2,0,1,174,0,0,0,177,A,31.25214935300005,35.03652275300004
15,25,50,3082,15,0,48,3235,A,31.25214935300005,35.07951650800004
55,12,85,2438,2,0,22,2614,A,31.23973812500003,35.101013385000044
399,4706,2529,149,3214,0,82,11079,R,31.25214935300005,35.208497772000044
63,145,321,0,5,0,3,537,C,31.27697180900003,34.434610183000075
266,9325,1855,32,1288,0,114,12880,R,31.26456058100007,34.75706334600005
120,3691,680,25,1630,0,55,6201,R,31.27697180900003,34.778560223000056
697,10395,3170,263,1511,0,140,16176,R,31.26456058100007,34.80005710100005
515,1728,2297,56,49,0,21,4666,C,31.26456058100007,34.84305085600005
3,6,5,1125,3,0,7,1149,A,31.26456058100007,34.886044611000045
63,42,97,932,3,0,18,1155,A,31.27697180900003,34.90754148800005
12,4,6,216,2,0,4,244,A,31.27697180900003,35.07951650800004
57,896,460,16,150,0,17,1596,R,31.27697180900003,35.208497772000044
120,22,183,6,0,0,2,333,C,31.30179426500007,34.434610183000075
67,21,142,5,1,0,1,237,C,31.30179426500007,34.52059769300007
30,740,94,3,143,0,7,1017,R,31.30179426500007,34.606585203000066
22,908,159,0,156,0,6,1251,R,31.28938303700005,34.62808208100006
244,5245,1825,76,583,0,42,8015,R,31.28938303700005,34.80005710100005
39,89,45,2138,2,0,12,2325,A,31.28938303700005,34.92903836500005
15,99,24,1817,2,0,22,1979,A,31.30179426500007,34.95053524300005
2,0,59,102,0,0,1,164,A,31.28938303700005,35.05801963000005
8,10,20,383,1,0,1,423,A,31.30179426500007,35.07951650800004
7,2,20,535,3,0,22,589,A,31.28938303700005,35.101013385000044
106,31,115,5,2,0,3,262,C,31.32661672100005,34.39161642800008
100,24,113,3,1,0,1,242,C,31.31420549300003,34.41311330600007
7,314,55,0,158,0,2,536,R,31.32661672100005,34.56359144800007
18,212,104,0,32,0,5,371,R,31.31420549300003,34.58508832600006
20,359,144,0,33,0,7,563,R,31.32661672100005,34.606585203000066
191,5923,759,15,5277,0,113,12278,R,31.31420549300003,34.62808208100006
27,533,161,0,43,0,7,771,R,31.32661672100005,34.64957895800006
1,68,9,0,788,0,0,866,O,31.31420549300003,34.67107583600006
7,39,27,0,0,0,0,73,R,31.32661672100005,34.69257271300006
31,12,35,3784,8,0,31,3901,A,31.32661672100005,34.86454773300005
457,2416,2265,54,84,0,29,5305,R,31.32661672100005,34.95053524300005
0,21,2,93,0,0,1,117,A,31.32661672100005,35.03652275300004
32,32,118,3,1,0,0,186,C,31.351439176000042,34.39161642800008
5,334,34,0,97,0,3,473,R,31.339027948000023,34.62808208100006
0,40,6,203,0,0,4,253,A,31.351439176000042,34.73556646800006
0,0,0,0,0,0,0,0,L,31.339027948000023,34.886044611000045
1,220,10,0,5,0,0,236,R,31.351439176000042,34.90754148800005
25,21,31,1,0,0,4,82,C,31.339027948000023,35.101013385000044
62,23,67,2,0,0,2,156,C,31.376261632000023,34.39161642800008
18,187,39,0,26,0,2,272,R,31.36385040400006,34.62808208100006
34,78,67,1,10,0,1,191,R,31.376261632000023,34.64957895800006
161,87,279,0,0,0,4,531,C,31.36385040400006,34.714069591000055
595,27,199,2195,8,0,27,3051,A,31.376261632000023,34.73556646800006
36,241,210,0,3,0,0,490,R,31.36385040400006,34.75706334600005
440,1225,1970,68,37,0,7,3747,C,31.376261632000023,34.821553978000054
119,21,192,3,0,0,0,335,C,31.376261632000023,34.86454773300005
12,271,71,0,20,0,10,384,R,31.376261632000023,34.95053524300005
26,189,77,0,5,0,22,319,R,31.36385040400006,35.05801963000005
3,228,4,0,14,0,3,252,R,31.36385040400006,35.101013385000044
77,21,151,0,0,0,2,251,C,31.388672860000042,34.45610706100007
7,366,24,0,61,0,9,467,R,31.388672860000042,34.58508832600006
14,971,34,0,232,0,10,1261,R,31.40108408800006,34.606585203000066
24,197,60,1,18,0,2,302,R,31.388672860000042,34.62808208100006
4,4,14,923,0,0,7,952,A,31.40108408800006,34.73556646800006
234,166,220,17300,18,0,87,18025,A,31.388672860000042,34.75706334600005
129,66,288,2,4,0,1,490,C,31.40108408800006,34.821553978000054
12,156,77,0,3,0,2,250,R,31.40108408800006,34.90754148800005
5,260,24,1,18,0,19,327,R,31.388672860000042,35.01502587500005
1,476,3,0,23,0,23,526,R,31.388672860000042,35.101013385000044
291,50,318,9,1,0,0,669,C,31.413495316000024,34.499100816000066
0,180,4,0,33,0,3,220,R,31.425906544000043,34.52059769300007
97,7032,496,5,5654,0,142,13426,R,31.413495316000024,34.58508832600006
23,1572,84,1,1223,0,34,2937,R,31.425906544000043,34.606585203000066
15,203,37,0,18,0,5,278,R,31.425906544000043,34.64957895800006
6,165,48,0,82,0,3,304,R,31.425906544000043,34.69257271300006
206,25,269,402,1,0,6,909,A,31.413495316000024,34.75706334600005
0,191,1,0,9,0,14,215,R,31.425906544000043,35.165504018000036
9,213,39,0,2,0,2,265,R,31.450729000000024,34.52059769300007
8,830,29,0,56,0,21,944,R,31.43831777200006,34.542094571000064
5,267,14,0,50,0,6,342,R,31.450729000000024,34.56359144800007
13,615,99,0,1831,0,13,2571,O,31.43831777200006,34.58508832600006
3,160,0,0,107,0,1,271,R,31.450729000000024,34.606585203000066
41,413,152,2,54,0,5,667,R,31.450729000000024,34.64957895800006
14,203,65,0,33,0,2,317,R,31.43831777200006,34.67107583600006
25,184,79,3,43,0,1,335,R,31.43831777200006,34.714069591000055
144,87,305,3,2,0,3,544,C,31.43831777200006,34.75706334600005
0,206,4,0,67,0,2,279,R,31.43831777200006,34.886044611000045
0,308,6,0,22,0,10,346,R,31.43831777200006,35.01502587500005
73,30,144,1,1,0,1,250,C,31.463140228000043,34.499100816000066
33,296,106,1,11,0,3,450,R,31.463140228000043,34.542094571000064
17,293,29,0,39,0,5,383,R,31.475551456000062,34.606585203000066
3,160,20,0,42,0,4,229,R,31.463140228000043,34.62808208100006
26,175,108,0,70,0,4,383,R,31.475551456000062,34.64957895800006
59,123,96,1,21,0,1,301,R,31.463140228000043,34.67107583600006
0,122,4,0,40,0,7,173,R,31.475551456000062,35.165504018000036
87,43,173,5,2,0,3,313,C,31.475551456000062,35.380472792000035
116,64,343,5,1,0,3,532,C,31.487962684000024,34.542094571000064
109,76,289,4,1,0,1,480,C,31.500373912000043,34.56359144800007
111,34,190,2,2,0,1,340,C,31.500373912000043,34.606585203000066
49,103,126,0,11,0,1,290,C,31.487962684000024,34.62808208100006
120,45,235,2,4,0,2,408,C,31.500373912000043,34.64957895800006
103,31,215,0,2,0,1,352,C,31.500373912000043,34.69257271300006
0,197,4,0,14,0,1,216,R,31.487962684000024,34.92903836500005
0,100,1,0,5,0,16,122,R,31.487962684000024,34.97203212000005
0,236,0,0,18,0,8,262,R,31.500373912000043,35.07951650800004
147,992,295,2,200,0,18,1654,R,31.512785140000062,34.58508832600006
272,4072,519,15,774,0,82,5734,R,31.525196368000024,34.606585203000066
4,504,30,0,30,0,28,596,R,31.525196368000024,34.90754148800005
47,61,128,0,1,0,2,239,C,31.512785140000062,34.92903836500005
12,1665,24,0,262,0,177,2140,R,31.525196368000024,35.12251026300004
103,37,171,1,1,0,0,313,C,31.550018824000063,34.56359144800007
246,4730,620,14,803,0,101,6514,R,31.537607596000043,34.58508832600006
112,48,302,3,1,0,3,469,C,31.550018824000063,34.606585203000066
141,87,266,8,3,0,1,506,C,31.550018824000063,34.64957895800006
4,196,11,0,64,0,2,277,R,31.550018824000063,34.778560223000056
0,207,0,0,2,0,4,213,R,31.550018824000063,34.90754148800005
24,83,88,1,0,0,0,196,C,31.537607596000043,34.92903836500005
0,144,2,0,28,0,41,215,R,31.537607596000043,35.101013385000044
7,959,15,0,75,0,72,1128,R,31.550018824000063,35.12251026300004
51,175,287,2,6,0,3,524,C,31.562430052000025,34.542094571000064
151,43,272,3,3,0,3,475,C,31.574841280000044,34.56359144800007
8,188,26,1,31,0,4,258,R,31.574841280000044,34.64957895800006
2,280,24,2,124,0,14,446,R,31.562430052000025,34.67107583600006
14,204,65,1,46,0,2,332,R,31.574841280000044,34.69257271300006
1,198,6,0,62,0,6,273,R,31.574841280000044,34.73556646800006
1,180,7,0,44,0,2,234,R,31.562430052000025,34.80005710100005
111,53,295,1,0,0,2,462,C,31.562430052000025,34.84305085600005
5,136,32,1,7,0,10,191,R,31.562430052000025,35.01502587500005
0,134,5,0,15,0,10,164,R,31.574841280000044,35.03652275300004
29,84,71,0,1,0,1,186,R,31.562430052000025,35.40196967000003
129,103,249,3,3,0,2,489,C,31.599663736000025,34.52059769300007
44,45,142,0,3,0,4,238,C,31.599663736000025,34.606585203000066
5,145,24,0,28,0,1,203,R,31.599663736000025,34.69257271300006
4,821,23,0,218,0,7,1073,R,31.587252508000063,34.75706334600005
65,1638,397,1,468,0,25,2594,R,31.599663736000025,34.778560223000056
68,11,145,3,0,0,2,229,C,31.599663736000025,34.90754148800005
0,98,0,0,173,0,10,281,O,31.587252508000063,35.18700089500004
1,86,2,0,182,0,8,279,O,31.587252508000063,35.22999465000004
27,0,32,1268,3,0,5,1335,A,31.599663736000025,35.33747903700004
80,86,171,4,0,0,2,343,C,31.612074964000044,34.542094571000064
8,154,99,0,20,0,1,282,R,31.612074964000044,34.58508832600006
81,284,411,1,9,0,8,794,C,31.624486192000063,34.606585203000066
42,639,215,0,119,0,9,1024,R,31.624486192000063,34.69257271300006
50,318,222,1,61,0,6,658,R,31.612074964000044,34.714069591000055
478,13918,3069,10,5588,0,191,23254,R,31.612074964000044,34.75706334600005
61,1767,454,1,450,0,19,2752,R,31.624486192000063,34.778560223000056
10,106,169,0,2,0,1,288,C,31.612074964000044,34.80005710100005
8,511,51,0,37,0,11,618,R,31.624486192000063,34.95053524300005
1,402,0,0,32,0,7,442,R,31.612074964000044,35.101013385000044
276,12628,2030,20,2693,0,207,17854,R,31.649308648000044,34.56359144800007
43,512,154,0,122,0,6,837,R,31.649308648000044,34.606585203000066
166,145,502,4,3,0,1,821,C,31.636897420000025,34.67107583600006
9,151,9,0,193,0,0,362,O,31.636897420000025,34.714069591000055
2,275,14,0,332,0,5,628,O,31.649308648000044,34.73556646800006
5,255,29,0,46,0,7,342,R,31.649308648000044,34.778560223000056
104,17,200,4,1,0,0,326,C,31.636897420000025,34.84305085600005
142,16,179,3,1,0,2,343,C,31.649308648000044,34.86454773300005
13,288,53,0,50,0,4,408,R,31.649308648000044,34.993528998000045
27,1781,111,1,57,0,30,2007,R,31.649308648000044,35.12251026300004
0,151,8,0,1,0,3,163,R,31.636897420000025,35.14400714000004
38,2154,109,4,117,0,78,2500,R,31.649308648000044,35.25149152700004
464,9391,2976,22,1483,0,135,14471,R,31.674131104000026,34.56359144800007
274,12906,2234,12,2596,0,182,18204,R,31.661719876000063,34.58508832600006
4,11,18,0,0,0,1,34,C,31.674131104000026,34.606585203000066
18,843,80,0,264,0,11,1216,R,31.661719876000063,34.62808208100006
21,194,59,0,39,0,6,319,R,31.674131104000026,34.64957895800006
128,63,283,1,0,0,2,477,C,31.661719876000063,34.67107583600006
21,72,220,1,7,0,2,323,C,31.661719876000063,34.714069591000055
0,3,0,0,180,0,0,183,O,31.674131104000026,34.73556646800006
74,284,318,1,117,0,2,796,C,31.661719876000063,34.75706334600005
57,182,232,3,25,0,0,499,C,31.674131104000026,34.778560223000056
13,215,78,2,76,0,1,385,R,31.661719876000063,34.80005710100005
103,88,178,9,11,0,2,391,C,31.674131104000026,34.95053524300005
1,446,5,0,112,0,55,619,R,31.661719876000063,35.101013385000044
3,376,23,0,7,0,4,413,R,31.674131104000026,35.12251026300004
43,4349,254,3,154,0,92,4895,R,31.661719876000063,35.14400714000004
15,1521,80,1,76,0,35,1728,R,31.674131104000026,35.165504018000036
82,1182,572,0,161,0,11,2008,R,31.698953560000064,34.56359144800007
512,12681,4018,13,1646,0,145,19015,R,31.686542332000045,34.58508832600006
8,587,43,0,103,0,16,757,R,31.698953560000064,34.606585203000066
41,149,257,1,9,0,2,459,C,31.686542332000045,34.62808208100006
7,316,54,1,4,0,1,383,R,31.698953560000064,34.69257271300006
24,1197,115,0,159,0,13,1508,R,31.686542332000045,34.714069591000055
21,282,104,2,34,0,3,446,R,31.698953560000064,34.73556646800006
2,279,5,0,127,0,5,418,R,31.686542332000045,34.75706334600005
0,0,0,0,0,0,0,0,L,31.698953560000064,34.778560223000056
24,182,76,3,63,0,8,356,R,31.686542332000045,34.886044611000045
10,163,17,1,49,0,2,242,R,31.698953560000064,34.90754148800005
145,134,274,11,2,0,0,566,C,31.686542332000045,34.92903836500005
9,451,63,0,61,0,3,587,R,31.698953560000064,34.95053524300005
110,27,206,4,1,0,1,349,C,31.686542332000045,34.97203212000005
3,1147,36,1,4637,0,63,5887,O,31.698953560000064,34.993528998000045
32,250,139,4,16,0,4,445,R,31.686542332000045,35.01502587500005
4,142,2,1,3031,0,26,3206,O,31.686542332000045,35.101013385000044
8,685,16,2,11403,0,118,12232,O,31.698953560000064,35.12251026300004
3,1055,30,0,34,0,33,1155,R,31.686542332000045,35.14400714000004
78,12,160,0,2,0,0,252,C,31.711364788000026,34.62808208100006
199,4973,1137,3,2534,0,201,9047,R,31.723776016000045,34.73556646800006
44,97,310,4,3,0,4,462,C,31.711364788000026,34.75706334600005
54,168,310,1,9,0,1,543,C,31.723776016000045,34.778560223000056
5,128,14,0,54,0,1,202,R,31.711364788000026,34.92903836500005
3,655,21,0,2882,0,36,3597,O,31.711364788000026,34.97203212000005
26,2443,106,3,7007,0,120,9705,O,31.723776016000045,34.993528998000045
74,210,96,7,10,0,1,398,R,31.711364788000026,35.05801963000005
26,204,48,1,29,0,2,310,R,31.723776016000045,35.07951650800004
572,2734,1745,34,5595,0,69,10749,O,31.711364788000026,35.101013385000044
44,484,187,2,50,0,7,774,R,31.723776016000045,35.165504018000036
60,3694,418,6,999,0,53,5230,R,31.723776016000045,35.208497772000044
30,2423,288,4,627,0,38,3410,R,31.711364788000026,35.22999465000004
4,334,22,0,44,0,13,417,R,31.736187244000064,34.62808208100006
98,728,651,1,129,0,13,1620,R,31.736187244000064,34.67107583600006
22,530,122,0,66,0,4,744,R,31.748598472000026,34.69257271300006
76,101,453,2,8,0,1,641,C,31.736187244000064,34.714069591000055
71,2306,566,4,861,0,51,3859,R,31.736187244000064,34.75706334600005
33,488,197,61,62,0,14,855,R,31.748598472000026,34.778560223000056
59,115,286,4,5,0,0,469,C,31.736187244000064,34.80005710100005
195,69,392,6,3,0,0,665,C,31.736187244000064,34.84305085600005
4,157,19,0,40,0,4,224,R,31.736187244000064,34.886044611000045
122,3879,662,5,574,0,77,5319,R,31.736187244000064,34.97203212000005
249,8587,1155,12,8909,0,158,19070,O,31.748598472000026,34.993528998000045
46,308,206,4,31,0,1,596,R,31.736187244000064,35.05801963000005
522,5073,1696,45,1147,0,79,8562,R,31.748598472000026,35.165504018000036
547,9881,2427,109,2841,0,173,15978,R,31.736187244000064,35.18700089500004
1616,10376,3636,1811,1653,0,225,19317,R,31.748598472000026,35.208497772000044
26,1646,105,185,402,0,33,2397,R,31.736187244000064,35.22999465000004
118,1550,425,22,272,0,46,2433,R,31.748598472000026,35.25149152700004
12,80,127,1,1,0,1,222,C,31.748598472000026,35.46646030200003
309,7097,2963,4,1193,0,62,11628,R,31.761009700000045,34.62808208100006
309,11924,3169,10,1349,0,111,16872,R,31.773420928000064,34.64957895800006
9,579,77,0,122,0,7,794,R,31.761009700000045,34.67107583600006
106,3132,1185,4,375,0,34,4836,R,31.773420928000064,34.69257271300006
0,0,0,0,0,0,0,0,L,31.761009700000045,34.714069591000055
7,26,46,1,2,0,0,82,C,31.773420928000064,34.73556646800006
22,194,236,0,15,0,2,469,C,31.761009700000045,34.75706334600005
6,532,23,2,131,0,27,721,R,31.761009700000045,34.80005710100005
161,24,243,9,2,0,2,441,C,31.773420928000064,34.821553978000054
2,147,5,0,97,0,1,252,R,31.761009700000045,34.886044611000045
0,0,0,0,0,0,0,0,L,31.773420928000064,34.95053524300005
185,302,315,38,134,0,5,979,C,31.761009700000045,34.97203212000005
8,242,23,1,52,0,6,332,R,31.773420928000064,34.993528998000045
11,138,16,1,45,0,2,213,R,31.773420928000064,35.03652275300004
74,116,140,6,4,0,2,342,C,31.773420928000064,35.07951650800004
172,34,179,2,1,0,2,390,C,31.773420928000064,35.12251026300004
111,780,410,1,87,0,9,1398,R,31.761009700000045,35.14400714000004
723,2839,1428,82,4210,0,102,9384,O,31.773420928000064,35.165504018000036
1351,10732,4173,122,9953,0,212,26543,R,31.761009700000045,35.18700089500004
3541,11686,6165,898,4203,0,345,26838,R,31.773420928000064,35.208497772000044
1399,6770,3656,236,785,0,140,12986,R,31.761009700000045,35.22999465000004
243,10619,1656,6,1394,0,178,14096,R,31.773420928000064,35.29448528200004
7,566,111,0,37,0,3,724,R,31.761009700000045,35.31598216000003
376,8877,3112,5,1639,0,73,14082,R,31.785832156000026,34.62808208100006
979,31330,7832,41,11620,0,381,52183,R,31.798243384000045,34.64957895800006
88,4205,863,5,10705,0,64,15930,O,31.785832156000026,34.67107583600006
55,995,629,2,112,0,7,1800,R,31.798243384000045,34.69257271300006
471,2442,2430,15,357,0,34,5749,R,31.785832156000026,34.714069591000055
125,214,712,3,13,0,2,1069,C,31.798243384000045,34.73556646800006
221,4159,1639,3,541,0,70,6633,R,31.785832156000026,34.75706334600005
528,2965,3190,14,255,0,48,7000,C,31.798243384000045,34.778560223000056
4,336,17,0,381,0,5,743,O,31.785832156000026,34.80005710100005
3,1131,24,0,535,0,51,1744,R,31.798243384000045,34.821553978000054
0,10,0,0,279,0,0,289,O,31.798243384000045,34.86454773300005
105,120,368,8,8,0,5,614,C,31.798243384000045,34.90754148800005
81,149,187,4,8,0,1,430,C,31.798243384000045,34.95053524300005
9,340,65,0,54,0,3,471,R,31.785832156000026,34.97203212000005
35,342,101,1,117,0,7,603,R,31.785832156000026,35.01502587500005
2,182,15,0,63,0,3,265,R,31.798243384000045,35.03652275300004
45,159,201,2,1,0,0,408,C,31.785832156000026,35.05801963000005
207,390,642,13,19,0,9,1280,C,31.798243384000045,35.07951650800004
95,352,187,4,52,0,10,700,R,31.785832156000026,35.101013385000044
338,784,888,2458,87,0,34,4589,A,31.798243384000045,35.12251026300004
267,2325,828,16,431,0,36,3903,R,31.785832156000026,35.14400714000004
635,2723,2154,47,314,0,48,5921,R,31.798243384000045,35.165504018000036
1808,7725,3897,185,10702,0,302,24619,O,31.785832156000026,35.18700089500004
62,1276,110,12,23536,0,116,25112,O,31.798243384000045,35.208497772000044
144,2192,289,1207,11877,0,169,15878,O,31.785832156000026,35.22999465000004
200,566,437,60,869,0,19,2151,O,31.798243384000045,35.25149152700004
6,1094,35,2,91,0,33,1261,R,31.798243384000045,35.29448528200004
67,3556,490,5,356,0,41,4515,R,31.785832156000026,35.31598216000003
31,33,68,0,1,0,1,134,C,31.798243384000045,35.46646030200003
55,1592,389,0,208,0,17,2261,R,31.823065840000027,34.64957895800006
21,1160,177,2,4082,0,19,5461,O,31.810654612000064,34.67107583600006
14,773,83,1,60,0,9,940,R,31.823065840000027,34.69257271300006
103,1043,746,1,85,0,6,1984,R,31.810654612000064,34.714069591000055
159,474,915,10,48,0,10,1616,C,31.823065840000027,34.73556646800006
40,77,253,6,3,0,3,382,C,31.810654612000064,34.75706334600005
224,2915,1266,13,609,0,68,5095,R,31.823065840000027,34.778560223000056
120,125,616,3,6,0,6,876,C,31.810654612000064,34.80005710100005
9,56,73,0,2,0,0,140,C,31.823065840000027,34.821553978000054
0,182,4,0,31,0,10,227,R,31.823065840000027,34.86454773300005
59,106,267,4,1,0,2,439,C,31.823065840000027,34.90754148800005
38,424,119,0,40,0,7,628,R,31.810654612000064,34.92903836500005
145,20,165,11,1,0,2,344,C,31.823065840000027,34.95053524300005
78,200,82,118,38,0,4,520,R,31.810654612000064,34.97203212000005
90,153,282,5,26,0,2,558,C,31.810654612000064,35.01502587500005
156,388,351,822,2329,0,33,4079,O,31.810654612000064,35.101013385000044
316,1265,1387,14,265,0,29,3276,C,31.823065840000027,35.12251026300004
581,1237,1723,33,94,0,23,3691,C,31.810654612000064,35.14400714000004
176,3225,725,14,9109,0,105,13354,O,31.810654612000064,35.18700089500004
31,1069,107,1,4288,0,56,5552,O,31.823065840000027,35.208497772000044
292,2313,781,117,8417,0,97,12017,O,31.810654612000064,35.22999465000004
370,10079,1929,79,2750,0,172,15379,R,31.823065840000027,35.25149152700004
46,1012,246,3,22,0,18,1347,R,31.823065840000027,35.33747903700004
6,858,3,0,114,0,62,1043,R,31.810654612000064,35.40196967000003
10,122,47,0,5,0,3,187,R,31.823065840000027,35.42346654700003
5,93,41,0,3,0,0,142,R,31.810654612000064,35.48795718000002
41,104,255,1,8,0,2,411,C,31.835477068000046,34.714069591000055
4,360,23,0,118,0,0,505,R,31.847888296000065,34.73556646800006
108,162,578,2,9,0,3,862,C,31.835477068000046,34.75706334600005
73,284,438,3,16,0,9,823,C,31.835477068000046,34.80005710100005
100,2235,449,11,553,0,44,3392,R,31.847888296000065,34.821553978000054
102,101,328,1,2,0,1,535,C,31.835477068000046,34.886044611000045
149,204,709,5,10,0,2,1079,C,31.847888296000065,34.90754148800005
30,260,102,0,32,0,5,429,R,31.835477068000046,34.92903836500005
3,771,6,0,200,0,25,1005,R,31.847888296000065,35.03652275300004
111,7,113,15,0,0,0,246,C,31.835477068000046,35.05801963000005
83,1566,487,7,902,0,34,3079,R,31.847888296000065,35.165504018000036
0,39,3,0,1320,0,12,1374,O,31.835477068000046,35.18700089500004
101,3674,587,39,2663,0,63,7127,R,31.835477068000046,35.22999465000004
26,1113,127,15,5876,0,54,7211,O,31.847888296000065,35.25149152700004
39,1016,208,5,19,0,17,1304,R,31.835477068000046,35.31598216000003
862,12815,7669,22,2580,0,187,24135,R,31.872710752000046,34.73556646800006
6,490,54,1,48,0,9,608,R,31.860299524000027,34.75706334600005
334,192,834,9,6,0,3,1378,C,31.860299524000027,34.80005710100005
637,8618,3737,30,1477,0,171,14670,R,31.872710752000046,34.821553978000054
704,3896,3985,15,311,0,56,8967,C,31.860299524000027,34.84305085600005
