L,R,C,A,O,S,M,Total,Highest,Lat,Long
0,46,0,0,42,0,0,88,R,31.587252508000063,35.18700089500004
0,28,0,0,79,0,0,107,O,31.587252508000063,35.22999465000004
14,6,2,642,31,0,8,703,A,31.599663736000025,35.33747903700004
74,87,93,1,5,0,6,266,C,31.612074964000044,34.542094571000064
15,73,54,0,11,0,5,158,R,31.612074964000044,34.58508832600006
102,138,214,0,7,0,19,480,C,31.624486192000063,34.606585203000066
105,323,151,0,91,0,23,693,R,31.624486192000063,34.69257271300006
79,182,171,1,36,0,12,481,R,31.612074964000044,34.714069591000055
997,10978,2799,35,3598,0,422,18829,R,31.612074964000044,34.75706334600005
115,772,270,3,278,0,37,1475,R,31.624486192000063,34.778560223000056
65,72,95,1,3,0,12,248,C,31.612074964000044,34.80005710100005
2,71,1,0,51,0,2,127,R,31.624486192000063,34.95053524300005
0,260,0,0,14,0,0,274,R,31.612074964000044,35.101013385000044
489,9795,1667,37,2186,0,384,14558,R,31.649308648000044,34.56359144800007
41,268,86,2,47,0,14,458,R,31.649308648000044,34.606585203000066
176,70,239,1,6,0,27,519,C,31.636897420000025,34.67107583600006
11,76,4,0,164,0,0,255,O,31.636897420000025,34.714069591000055
5,156,11,0,293,0,2,467,O,31.649308648000044,34.73556646800006
14,120,13,0,33,0,1,181,R,31.649308648000044,34.778560223000056
169,6,57,1,2,0,10,245,L,31.636897420000025,34.84305085600005
113,2,48,2,0,0,6,171,L,31.649308648000044,34.86454773300005
2,184,13,0,52,0,20,271,R,31.649308648000044,34.993528998000045
22,1627,15,3,27,0,40,1734,R,31.649308648000044,35.12251026300004
0,149,0,0,5,0,4,158,R,31.636897420000025,35.14400714000004
5,1038,9,0,44,0,30,1126,R,31.649308648000044,35.25149152700004
1206,5896,2212,13,1031,0,328,10686,R,31.674131104000026,34.56359144800007
597,9762,1858,17,1864,0,334,14432,R,31.661719876000063,34.58508832600006
17,21,21,0,0,0,2,61,R,31.674131104000026,34.606585203000066
17,448,84,0,272,0,10,831,R,31.661719876000063,34.62808208100006
36,153,47,0,28,0,10,274,R,31.674131104000026,34.64957895800006
186,20,121,1,0,0,9,337,L,31.661719876000063,34.67107583600006
59,44,89,0,7,0,18,217,C,31.661719876000063,34.714069591000055
0,2,0,0,120,0,0,122,O,31.674131104000026,34.73556646800006
120,187,164,0,114,0,15,600,R,31.661719876000063,34.75706334600005
100,92,133,0,21,0,13,359,C,31.674131104000026,34.778560223000056
23,89,28,0,71,0,5,216,R,31.661719876000063,34.80005710100005
55,60,77,3,14,0,23,232,C,31.674131104000026,34.95053524300005
0,259,1,0,30,0,7,297,R,31.661719876000063,35.101013385000044
1,247,1,0,1,0,13,263,R,31.674131104000026,35.12251026300004
27,3938,39,5,110,0,88,4207,R,31.661719876000063,35.14400714000004
0,291,9,0,18,0,9,327,R,31.674131104000026,35.165504018000036
248,927,516,5,130,0,54,1880,R,31.698953560000064,34.56359144800007
668,4674,1757,11,579,0,189,7878,R,31.686542332000045,34.58508832600006
0,0,0,0,0,0,0,0,L,31.698953560000064,34.606585203000066
107,92,168,0,4,0,13,384,C,31.686542332000045,34.62808208100006
11,329,22,0,4,0,10,376,R,31.698953560000064,34.69257271300006
26,1318,20,0,146,0,43,1553,R,31.686542332000045,34.714069591000055
22,194,46,0,19,0,12,293,R,31.698953560000064,34.73556646800006
7,175,8,0,87,0,1,278,R,31.686542332000045,34.75706334600005
0,0,0,0,0,0,0,0,L,31.698953560000064,34.778560223000056
24,38,1,1,70,0,0,134,O,31.686542332000045,34.886044611000045
23,73,34,1,35,0,4,170,R,31.698953560000064,34.90754148800005
143,80,150,14,9,0,30,426,C,31.686542332000045,34.92903836500005
35,228,59,0,63,0,8,393,R,31.698953560000064,34.95053524300005
148,17,71,1,2,0,14,253,L,31.686542332000045,34.97203212000005
3,579,3,0,893,0,11,1489,O,31.698953560000064,34.993528998000045
24,123,46,2,26,0,22,243,R,31.686542332000045,35.01502587500005
0,120,1,0,1216,0,2,1339,O,31.686542332000045,35.101013385000044
3,731,3,1,6328,0,6,7072,O,31.698953560000064,35.12251026300004
0,744,5,1,14,0,13,777,R,31.686542332000045,35.14400714000004
100,13,126,1,2,0,13,255,C,31.711364788000026,34.62808208100006
506,3430,997,8,1026,0,176,6143,R,31.723776016000045,34.73556646800006
119,52,210,1,0,0,17,399,C,31.711364788000026,34.75706334600005
120,125,169,0,6,0,13,433,C,31.723776016000045,34.778560223000056
27,58,11,0,63,0,1,160,O,31.711364788000026,34.92903836500005
0,0,0,0,0,0,0,0,L,31.711364788000026,34.97203212000005
31,2019,62,1,4279,0,25,6417,O,31.723776016000045,34.993528998000045
51,95,67,9,26,0,23,271,R,31.711364788000026,35.05801963000005
22,118,31,2,35,0,24,232,R,31.723776016000045,35.07951650800004
448,954,658,27,1290,0,127,3504,O,31.711364788000026,35.101013385000044
45,105,73,1,6,0,25,255,R,31.723776016000045,35.165504018000036
65,1501,195,2,236,0,28,2027,R,31.723776016000045,35.208497772000044
0,0,0,0,0,0,0,0,L,31.711364788000026,35.22999465000004
10,954,26,0,116,0,7,1113,R,31.736187244000064,34.62808208100006
221,489,447,0,108,0,38,1303,R,31.736187244000064,34.67107583600006
36,281,98,1,75,0,2,493,R,31.748598472000026,34.69257271300006
219,58,163,0,0,0,16,456,L,31.736187244000064,34.714069591000055
294,1459,528,8,642,0,91,3022,R,31.736187244000064,34.75706334600005
93,259,124,1,79,0,9,565,R,31.748598472000026,34.778560223000056
77,97,152,0,8,0,18,352,C,31.736187244000064,34.80005710100005
240,24,131,33,0,0,24,452,L,31.736187244000064,34.84305085600005
3,109,6,0,41,0,6,165,R,31.736187244000064,34.886044611000045
205,2857,442,6,396,0,103,4009,R,31.736187244000064,34.97203212000005
508,5979,966,30,4268,0,164,11915,R,31.748598472000026,34.993528998000045
33,162,48,1,28,0,5,277,R,31.736187244000064,35.05801963000005
797,3938,1200,29,890,0,226,7080,R,31.748598472000026,35.165504018000036
1280,8613,2504,71,1796,0,448,14712,R,31.736187244000064,35.18700089500004
1559,7165,2173,831,1383,0,914,14025,R,31.748598472000026,35.208497772000044
365,2184,764,22,284,0,117,3736,R,31.736187244000064,35.22999465000004
207,1577,409,17,216,0,120,2546,R,31.748598472000026,35.25149152700004
26,51,56,0,1,0,10,144,C,31.748598472000026,35.46646030200003
649,3005,1524,1,597,0,136,5912,R,31.761009700000045,34.62808208100006
621,11089,2682,19,1275,0,334,16020,R,31.773420928000064,34.64957895800006
31,288,64,0,108,0,6,497,R,31.761009700000045,34.67107583600006
242,1758,755,4,365,0,68,3192,R,31.773420928000064,34.69257271300006
136,3,63,1,2,0,4,209,L,31.761009700000045,34.714069591000055
0,0,0,0,0,0,0,0,L,31.773420928000064,34.73556646800006
71,84,140,1,10,0,5,311,C,31.761009700000045,34.75706334600005
6,323,17,0,167,0,8,521,R,31.761009700000045,34.80005710100005
161,24,71,3,1,0,11,271,L,31.773420928000064,34.821553978000054
1,79,5,0,90,0,1,176,O,31.761009700000045,34.886044611000045
0,0,0,0,0,0,0,0,L,31.773420928000064,34.95053524300005
285,221,185,10,119,0,22,842,L,31.761009700000045,34.97203212000005
6,121,19,1,95,0,3,245,R,31.773420928000064,34.993528998000045
15,74,5,0,50,0,7,151,R,31.773420928000064,35.03652275300004
78,87,73,7,3,0,25,273,R,31.773420928000064,35.07951650800004
246,26,84,1,0,0,15,372,L,31.773420928000064,35.12251026300004
188,481,239,8,110,0,49,1075,R,31.761009700000045,35.14400714000004
783,3089,940,67,4988,0,283,10150,O,31.773420928000064,35.165504018000036
2560,8215,3044,121,5805,0,553,20298,R,31.761009700000045,35.18700089500004
4529,12231,4058,610,3346,0,1849,26623,R,31.773420928000064,35.208497772000044
1890,5221,2454,181,794,0,939,11479,R,31.761009700000045,35.22999465000004
473,8512,1538,13,1048,0,238,11822,R,31.773420928000064,35.29448528200004
8,234,55,0,17,0,12,326,R,31.761009700000045,35.31598216000003
927,5333,2437,10,1132,0,193,10032,R,31.785832156000026,34.62808208100006
2432,24735,7046,76,9557,0,1123,44969,R,31.798243384000045,34.64957895800006
152,4477,814,7,6665,0,148,12263,O,31.785832156000026,34.67107583600006
95,405,303,0,43,0,12,858,R,31.798243384000045,34.69257271300006
586,1309,1112,7,262,0,99,3375,R,31.785832156000026,34.714069591000055
257,140,450,1,11,0,29,888,C,31.798243384000045,34.73556646800006
534,3368,1256,20,529,0,147,5854,R,31.785832156000026,34.75706334600005
638,1446,1482,8,174,0,129,3877,C,31.798243384000045,34.778560223000056
1,13,1,0,207,0,3,225,O,31.785832156000026,34.80005710100005
1,719,3,0,250,0,6,979,R,31.798243384000045,34.821553978000054
0,15,0,0,214,0,2,231,O,31.798243384000045,34.86454773300005
162,76,176,3,6,0,19,442,C,31.798243384000045,34.90754148800005
61,86,60,1,11,0,17,236,R,31.798243384000045,34.95053524300005
6,177,13,0,61,0,6,263,R,31.785832156000026,34.97203212000005
46,177,44,0,132,0,16,415,R,31.785832156000026,35.01502587500005
7,207,10,0,65,0,9,298,R,31.798243384000045,35.03652275300004
116,72,136,1,5,0,19,349,C,31.785832156000026,35.05801963000005
132,157,142,6,20,0,33,490,R,31.798243384000045,35.07951650800004
88,266,99,3,27,0,31,514,R,31.785832156000026,35.101013385000044
481,405,550,1259,60,0,97,2852,A,31.798243384000045,35.12251026300004
378,1369,523,26,341,0,81,2718,R,31.785832156000026,35.14400714000004
1359,2342,1757,31,330,0,222,6041,R,31.798243384000045,35.165504018000036
2614,7410,2372,122,5216,0,614,18348,R,31.785832156000026,35.18700089500004
107,1716,156,10,17827,0,63,19879,O,31.798243384000045,35.208497772000044
372,2989,410,218,8435,0,191,12615,O,31.785832156000026,35.22999465000004
457,822,429,39,540,0,92,2379,R,31.798243384000045,35.25149152700004
6,977,1,0,78,0,6,1068,R,31.798243384000045,35.29448528200004
67,1455,345,1,138,0,22,2028,R,31.785832156000026,35.31598216000003
42,15,32,0,0,0,3,92,L,31.798243384000045,35.46646030200003
110,1284,280,5,178,0,52,1909,R,31.823065840000027,34.64957895800006
61,1143,193,8,2819,0,52,4276,O,31.810654612000064,34.67107583600006
7,507,21,0,18,0,15,568,R,31.823065840000027,34.69257271300006
265,857,479,0,78,0,71,1750,R,31.810654612000064,34.714069591000055
327,386,570,7,23,0,39,1352,C,31.823065840000027,34.73556646800006
117,79,111,1,4,0,10,322,L,31.810654612000064,34.75706334600005
283,1573,671,9,522,0,103,3161,R,31.823065840000027,34.778560223000056
253,115,342,1,4,0,35,750,C,31.810654612000064,34.80005710100005
16,40,52,0,0,0,1,109,C,31.823065840000027,34.821553978000054
0,0,0,0,0,0,0,0,L,31.823065840000027,34.86454773300005
30,6,47,0,0,0,5,88,C,31.823065840000027,34.90754148800005
64,233,53,0,58,0,4,412,R,31.810654612000064,34.92903836500005
186,8,69,7,0,0,10,280,L,31.823065840000027,34.95053524300005
49,125,52,72,55,0,11,364,R,31.810654612000064,34.97203212000005
96,105,163,1,27,0,9,401,C,31.810654612000064,35.01502587500005
144,168,140,410,1042,0,22,1926,O,31.810654612000064,35.101013385000044
503,776,653,5,65,0,85,2087,R,31.823065840000027,35.12251026300004
886,938,961,32,66,0,110,2993,C,31.810654612000064,35.14400714000004
575,3936,810,21,6215,0,278,11835,O,31.810654612000064,35.18700089500004
139,1563,253,1,2714,0,76,4746,O,31.823065840000027,35.208497772000044
694,2532,761,82,5685,0,206,9960,O,31.810654612000064,35.22999465000004
743,8312,1849,29,1497,0,309,12739,R,31.823065840000027,35.25149152700004
10,701,43,0,13,0,43,810,R,31.823065840000027,35.33747903700004
1,680,1,0,31,0,3,716,R,31.810654612000064,35.40196967000003
7,65,27,0,3,0,7,109,R,31.823065840000027,35.42346654700003
5,15,11,0,1,0,4,36,R,31.810654612000064,35.48795718000002
88,110,165,0,6,0,10,379,C,31.835477068000046,34.714069591000055
6,176,22,0,127,0,7,338,R,31.847888296000065,34.73556646800006
233,145,322,1,6,0,34,741,C,31.835477068000046,34.75706334600005
133,214,256,3,15,0,22,643,C,31.835477068000046,34.80005710100005
209,1485,375,8,406,0,60,2543,R,31.847888296000065,34.821553978000054
88,28,81,1,4,0,8,210,L,31.835477068000046,34.886044611000045
321,228,462,9,5,0,35,1060,C,31.847888296000065,34.90754148800005
18,131,59,0,55,0,1,264,R,31.835477068000046,34.92903836500005
0,457,0,0,79,0,3,539,R,31.847888296000065,35.03652275300004
73,20,62,10,1,0,36,202,L,31.835477068000046,35.05801963000005
128,1172,400,1,230,0,96,2027,R,31.847888296000065,35.165504018000036
1,37,2,0,893,0,1,934,O,31.835477068000046,35.18700089500004
237,4455,661,23,1853,0,152,7381,R,31.835477068000046,35.22999465000004
53,1104,166,16,3108,0,38,4485,O,31.847888296000065,35.25149152700004
30,592,101,2,5,0,42,772,R,31.835477068000046,35.31598216000003
1783,6903,4067,23,1920,0,364,15060,R,31.872710752000046,34.73556646800006
14,409,24,0,46,0,14,507,R,31.860299524000027,34.75706334600005
545,73,213,6,6,0,42,885,L,31.860299524000027,34.80005710100005
1132,4951,2278,21,1177,0,297,9856,R,31.872710752000046,34.821553978000054
1043,1953,1950,5,283,0,192,5426,R,31.860299524000027,34.84305085600005
590,327,486,2,41,0,63,1509,L,31.872710752000046,34.86454773300005
53,376,174,1,71,0,18,693,R,31.860299524000027,34.886044611000045
