L,R,C,A,O,S,M,Total,Highest,Lat,Long
196,851,64,3,594,24,31,1763,R,31.996823032000066,34.821553978000054
4,1054,1,0,270,3,4,1336,R,31.984411804000047,34.84305085600005
12,53,8,0,169,0,1,243,O,31.996823032000066,34.86454773300005
105,301,11,0,168,0,3,588,R,31.984411804000047,34.886044611000045
143,274,78,0,112,1,7,615,R,31.984411804000047,34.92903836500005
357,169,41,0,54,0,2,623,L,31.996823032000066,34.95053524300005
5,137,7,0,247,3,2,401,O,31.996823032000066,35.12251026300004
0,77,0,0,17,0,8,102,R,31.984411804000047,35.14400714000004
0,17,0,0,70,0,0,87,O,31.996823032000066,35.165504018000036
88,46,17,0,16,11,3,181,L,31.984411804000047,35.444963425000026
8658,9925,705,47,4656,1907,699,26597,R,32.02164548800005,34.73556646800006
17926,17524,1624,95,9614,4441,1268,52492,L,32.00923426000003,34.75706334600005
19808,16070,1824,69,7409,1987,883,48050,L,32.02164548800005,34.778560223000056
6994,7091,742,27,3346,1123,487,19810,R,32.00923426000003,34.80005710100005
2834,1952,271,9,896,337,87,6386,L,32.02164548800005,34.821553978000054
19,54,9,1,186,1,0,270,O,32.00923426000003,34.84305085600005
2690,3658,240,29,3544,168,255,10584,R,32.02164548800005,34.86454773300005
168,60,11,0,16,2,0,257,L,32.02164548800005,34.90754148800005
9,134,7,0,178,0,1,329,O,32.00923426000003,34.92903836500005
1,252,5,0,182,0,5,445,R,32.02164548800005,34.95053524300005
10,82,5,0,18,1,1,117,R,32.02164548800005,35.03652275300004
115,43,17,0,12,0,0,187,L,32.00923426000003,35.444963425000026
458,104,14,404,62,2,26,1070,L,32.04646794400003,34.73556646800006
13791,15731,1060,2245,10298,3599,1137,47861,R,32.034056716000066,34.75706334600005
2560,5259,249,47,5899,498,396,14908,O,32.04646794400003,34.778560223000056
743,820,71,7,498,67,42,2248,R,32.034056716000066,34.80005710100005
3651,3881,371,36,3208,480,335,11962,R,32.04646794400003,34.821553978000054
1819,1837,158,8,1220,19,92,5153,R,32.034056716000066,34.84305085600005
3834,2070,340,9,984,312,112,7661,L,32.04646794400003,34.86454773300005
4053,4226,563,14,2027,341,155,11379,R,32.034056716000066,34.886044611000045
194,122,46,0,200,8,6,576,O,32.04646794400003,34.90754148800005
157,288,42,1,132,3,17,640,R,32.034056716000066,34.92903836500005
0,0,0,0,0,0,0,0,L,32.04646794400003,34.95053524300005
127,803,39,0,74,17,5,1065,R,32.034056716000066,35.05801963000005
3,137,0,1,282,4,0,427,O,32.04646794400003,35.29448528200004
0,0,0,0,0,0,0,0,L,32.04646794400003,35.33747903700004
62,39,20,0,9,1,3,134,L,32.034056716000066,35.444963425000026
2410,2028,127,913,1059,161,169,6867,L,32.05887917200005,34.75706334600005
24098,10683,1416,535,5067,970,788,43557,L,32.071290400000066,34.778560223000056
11520,14462,1284,92,8997,1737,775,38867,R,32.05887917200005,34.80005710100005
26630,17254,2248,127,9726,2185,1189,59359,L,32.071290400000066,34.821553978000054
7810,5531,791,46,4243,484,297,19202,L,32.05887917200005,34.84305085600005
4215,2448,436,21,2059,242,127,9548,L,32.071290400000066,34.86454773300005
1674,1285,187,4,808,76,52,4086,L,32.05887917200005,34.886044611000045
1801,3620,392,7,4112,943,201,11076,O,32.071290400000066,34.90754148800005
148,92,16,0,10,0,7,273,L,32.05887917200005,34.92903836500005
159,4,4,0,0,5,0,172,L,32.071290400000066,34.95053524300005
0,0,0,0,0,0,0,0,L,32.05887917200005,34.97203212000005
0,0,0,0,0,0,0,0,L,32.071290400000066,34.993528998000045
0,21,0,0,160,0,2,183,O,32.05887917200005,35.05801963000005
0,44,0,1,111,1,1,158,O,32.05887917200005,35.22999465000004
17,19,3,0,3,2,0,44,R,32.071290400000066,35.46646030200003
494,202,23,8,36,15,19,797,L,32.08370162800003,34.75706334600005
23888,10045,1442,212,3961,527,686,40761,L,32.09611285600005,34.778560223000056
17043,9537,1495,97,3140,561,520,32393,L,32.08370162800003,34.80005710100005
10809,10265,991,86,10640,1442,879,35112,L,32.09611285600005,34.821553978000054
5185,5977,573,34,29931,747,1648,44095,O,32.08370162800003,34.84305085600005
2644,2188,279,21,1210,591,131,7064,L,32.09611285600005,34.86454773300005
16542,13834,1737,80,11365,3540,952,48050,L,32.08370162800003,34.886044611000045
2026,2843,301,5,3447,666,212,9500,O,32.09611285600005,34.90754148800005
588,122,38,3,33,9,12,805,L,32.08370162800003,34.92903836500005
960,3371,992,7,3884,71,108,9393,O,32.09611285600005,34.95053524300005
1756,993,248,3,258,579,54,3891,L,32.08370162800003,34.97203212000005
12,117,6,0,11,3,0,149,R,32.08370162800003,35.05801963000005
0,0,0,0,0,0,0,0,L,32.08370162800003,35.101013385000044
91,761,22,1,133,61,18,1087,R,32.09611285600005,35.165504018000036
30,476,12,0,77,91,14,700,R,32.09611285600005,35.208497772000044
0,0,0,0,0,0,0,0,L,32.09611285600005,35.25149152700004
14,176,1,0,165,25,5,386,R,32.08370162800003,35.272988405000035
9,32,2,0,2,4,0,49,R,32.09611285600005,35.33747903700004
211,292,26,1,106,17,24,677,R,32.08370162800003,35.40196967000003
390,152,25,1,48,15,5,636,L,32.12093531200003,34.778560223000056
11440,3993,826,86,1171,232,209,17957,L,32.10852408400007,34.80005710100005
7866,3340,587,39,807,72,124,12835,L,32.12093531200003,34.821553978000054
3301,3172,298,36,4159,860,313,12139,O,32.10852408400007,34.84305085600005
922,785,69,5,636,22,34,2473,L,32.12093531200003,34.86454773300005
1253,1243,136,2,838,368,89,3929,L,32.10852408400007,34.886044611000045
1682,637,167,5376,182,81,48,8173,A,32.10852408400007,34.97203212000005
333,643,83,1,171,8,12,1251,R,32.12093531200003,34.993528998000045
143,992,47,0,1551,36,6,2775,O,32.12093531200003,35.03652275300004
27,364,6,1,33,41,11,483,R,32.10852408400007,35.101013385000044
0,43,1,0,99,0,0,143,O,32.12093531200003,35.12251026300004
773,3352,111,1,534,400,98,5269,R,32.10852408400007,35.18700089500004
0,73,0,0,36,1,3,113,R,32.12093531200003,35.25149152700004
19,24,2,0,6,3,3,57,R,32.10852408400007,35.40196967000003
14,29,21,0,7,0,1,72,R,32.10852408400007,35.48795718000002
5496,2019,395,21,396,27,64,8418,L,32.13334654000005,34.80005710100005
2309,924,182,7,147,13,32,3614,L,32.14575776800007,34.821553978000054
9331,3783,697,47,1478,115,167,15618,L,32.13334654000005,34.84305085600005
78,168,19,0,126,2,4,397,R,32.14575776800007,34.86454773300005
586,282,35,0,130,6,9,1048,L,32.13334654000005,34.886044611000045
2420,1933,265,7,1048,168,83,5924,L,32.14575776800007,34.90754148800005
236,62,10,0,24,0,3,335,L,32.13334654000005,34.92903836500005
445,7,2,2081,5,0,5,2545,A,32.14575776800007,34.95053524300005
211,5,7,582,3,0,0,808,A,32.13334654000005,34.97203212000005
198,56,26,0,8,0,1,289,L,32.14575776800007,34.993528998000045
198,335,41,0,54,1,1,630,R,32.13334654000005,35.01502587500005
0,86,2,0,234,1,0,323,O,32.14575776800007,35.12251026300004
591,284,49,0,56,41,9,1030,L,32.15816899600003,34.80005710100005
4731,2234,376,13,717,377,111,8559,L,32.17058022400005,34.821553978000054
12365,6913,1085,48,2987,903,368,24669,L,32.15816899600003,34.84305085600005
6093,3982,590,20,2904,556,213,14358,L,32.17058022400005,34.86454773300005
5692,2737,434,17,836,399,119,10234,L,32.15816899600003,34.886044611000045
13717,6441,1201,42,3493,1627,499,27020,L,32.17058022400005,34.90754148800005
343,630,51,3,366,3,16,1412,R,32.15816899600003,34.92903836500005
220,267,36,0,84,0,8,615,R,32.17058022400005,34.95053524300005
68,139,19,0,88,0,4,318,R,32.15816899600003,34.97203212000005
154,341,33,1,40,3,7,579,R,32.15816899600003,35.01502587500005
87,892,37,1,565,55,9,1646,R,32.17058022400005,35.07951650800004
7,134,5,0,20,8,0,174,R,32.15816899600003,35.101013385000044
3,172,0,1,872,6,25,1079,O,32.15816899600003,35.14400714000004
0,58,0,0,35,0,3,96,R,32.15816899600003,35.22999465000004
36,22,4,0,5,1,2,70,L,32.17058022400005,35.42346654700003
577,288,46,1,41,10,6,969,L,32.18299145200007,34.80005710100005
2322,813,142,13,258,20,42,3610,L,32.19540268000003,34.821553978000054
4827,2689,400,21,1277,423,141,9778,L,32.18299145200007,34.84305085600005
4110,2492,421,14,2075,261,97,9470,L,32.19540268000003,34.86454773300005
7799,3592,674,31,2228,388,167,14879,L,32.18299145200007,34.886044611000045
1208,949,104,7,852,56,42,3218,L,32.19540268000003,34.90754148800005
2343,2458,216,2,1578,555,119,7271,R,32.18299145200007,34.92903836500005
198,10,12,0,0,0,4,224,L,32.19540268000003,34.95053524300005
324,923,99,0,140,23,8,1517,R,32.18299145200007,35.01502587500005
5,189,2,0,578,14,8,796,O,32.18299145200007,35.101013385000044
0,22,2,0,83,0,0,107,O,32.18299145200007,35.31598216000003
837,15,15,3,4,6,1,881,L,32.22022513600007,34.821553978000054
302,283,26,1,57,0,5,674,L,32.22022513600007,34.86454773300005
291,361,38,1,196,2,8,897,R,32.20781390800005,34.886044611000045
285,57,9,0,7,0,7,365,L,32.22022513600007,34.90754148800005
350,17,4,0,7,11,1,390,L,32.22022513600007,34.95053524300005
161,14,2,0,3,0,1,181,L,32.20781390800005,34.97203212000005
2144,1449,243,1,785,272,61,4955,L,32.22022513600007,34.993528998000045
16,125,7,0,101,5,3,257,R,32.20781390800005,35.01502587500005
2,340,3,0,579,13,4,941,O,32.22022513600007,35.165504018000036
26,47,9,0,5,1,1,89,R,32.20781390800005,35.444963425000026
154,24,13,1,6,0,0,198,L,32.24504759200005,34.86454773300005
147,150,10,0,62,6,4,379,R,32.24504759200005,34.90754148800005
143,44,19,0,9,0,2,217,L,32.23263636400003,34.92903836500005
1418,70,4,5544,21,2,61,7120,A,32.24504759200005,34.95053524300005
0,0,0,0,0,0,0,0,L,32.24504759200005,34.993528998000045
28,81,10,0,19,0,0,138,R,32.23263636400003,35.01502587500005
97,58,19,0,2,0,0,176,L,32.23263636400003,35.05801963000005
5,105,6,0,302,17,6,441,O,32.24504759200005,35.33747903700004
795,184,49,0,66,4,11,1109,L,32.25745882000007,34.84305085600005
174,62,21,2,4,0,3,266,L,32.26987004800003,34.86454773300005
1125,537,102,2,186,27,22,2001,L,32.25745882000007,34.886044611000045
1377,1172,165,4,1146,298,90,4252,L,32.26987004800003,34.90754148800005
1271,851,169,4,443,17,22,2777,L,32.25745882000007,34.92903836500005
14,137,1,0,224,0,9,385,O,32.26987004800003,34.95053524300005
9,153,8,0,98,0,0,268,R,32.25745882000007,34.97203212000005
2691,164,1,8033,160,0,162,11211,A,32.25745882000007,35.01502587500005
2,85,1,0,191,6,3,288,O,32.25745882000007,35.18700089500004
42,25,7,0,1,0,0,75,L,32.25745882000007,35.48795718000002
0,0,0,0,0,0,0,0,L,32.25745882000007,35.53095093400003
3575,3697,356,17,2336,1625,403,12009,R,32.28228127600005,34.84305085600005
584,1419,112,5,1434,422,120,4096,O,32.29469250400007,34.86454773300005
1023,673,123,2,483,14,21,2339,L,32.28228127600005,34.886044611000045
1490,1310,198,3,1157,162,75,4395,L,32.29469250400007,34.90754148800005
753,460,116,0,240,215,30,1814,L,32.28228127600005,34.92903836500005
245,222,47,0,124,17,5,660,L,32.29469250400007,34.95053524300005
1109,95,5,3798,157,4,177,5345,A,32.28228127600005,34.97203212000005
55,96,21,0,39,0,24,235,R,32.29469250400007,34.993528998000045
0,18,0,0,102,0,0,120,O,32.29469250400007,35.07951650800004
1,56,1,0,92,2,2,154,O,32.29469250400007,35.12251026300004
512,936,43,6,704,436,116,2753,R,32.30710373200003,34.84305085600005
6510,7188,791,19,6346,1926,645,23425,R,32.31951496000005,34.86454773300005
275,870,56,1,850,121,34,2207,R,32.30710373200003,34.886044611000045
555,421,72,0,93,36,11,1188,L,32.31951496000005,34.90754148800005
812,1206,106,4,711,143,39,3021,R,32.30710373200003,34.92903836500005
107,183,24,2,138,30,9,493,R,32.31951496000005,34.95053524300005
120,61,36,0,77,0,1,295,L,32.30710373200003,34.97203212000005
158,290,13,0,67,15,5,548,R,32.31951496000005,34.993528998000045
125,88,15,0,29,0,0,257,L,32.30710373200003,35.01502587500005
0,0,0,0,0,0,0,0,L,32.31951496000005,35.50945405700003
2300,2417,232,18,1469,917,318,7671,R,32.33192618800007,34.84305085600005
6725,6859,881,21,6244,1501,542,22773,R,32.34433741600003,34.86454773300005
918,500,144,2,308,14,16,1902,L,32.33192618800007,34.886044611000045
1079,140,75,0,26,6,7,1333,L,32.34433741600003,34.90754148800005
0,0,0,0,0,0,0,0,L,32.33192618800007,34.92903836500005
201,64,13,0,11,2,7,298,L,32.34433741600003,34.95053524300005
379,160,25,1,28,7,7,607,L,32.33192618800007,34.97203212000005
156,34,9,0,9,0,2,210,L,32.34433741600003,34.993528998000045
63,18,1,3,2,0,1,88,L,32.33192618800007,35.01502587500005
0,0,0,0,0,0,0,0,L,32.34433741600003,35.50945405700003
144,111,24,0,68,1,7,355,L,32.35674864400005,34.84305085600005
614,171,47,1,79,5,10,927,L,32.36915987200007,34.86454773300005
0,0,0,0,0,0,0,0,L,32.35674864400005,34.886044611000045
498,130,40,1,61,0,4,734,L,32.36915987200007,34.90754148800005
563,36,22,4,7,3,0,635,L,32.35674864400005,34.92903836500005
133,38,11,0,7,0,0,189,L,32.36915987200007,34.993528998000045
180,19,10,1,4,0,1,215,L,32.35674864400005,35.01502587500005
556,23,2,889,28,2,124,1624,A,32.36915987200007,35.03652275300004
2,25,6,0,106,0,0,139,O,32.36915987200007,35.50945405700003
0,10,0,0,95,0,0,105,O,32.35674864400005,35.53095093400003
585,81,41,2,22,1,7,739,L,32.39398232800005,34.86454773300005
491,51,34,6,10,12,5,609,L,32.38157110000003,34.886044611000045
265,235,60,3,519,8,9,1099,O,32.39398232800005,34.90754148800005
1235,42,31,1,12,16,9,1346,L,32.38157110000003,34.92903836500005
329,2,0,4,1,0,5,341,L,32.38157110000003,34.97203212000005
254,198,25,0,44,0,3,524,L,32.39398232800005,34.993528998000045
851,33,17,1863,122,2,100,2988,A,32.39398232800005,35.03652275300004
400,102,49,1,19,3,2,576,L,32.41880478400003,34.86454773300005
661,226,78,2,262,6,9,1244,L,32.40639355600007,34.92903836500005
1485,1700,189,21,946,1251,217,5809,R,32.41880478400003,34.95053524300005
159,6,5,0,3,0,1,174,L,32.40639355600007,35.01502587500005
1301,28,4,5090,49,1,86,6559,A,32.41880478400003,35.03652275300004
0,0,0,0,0,0,0,0,L,32.40639355600007,35.05801963000005
10,77,3,0,1,9,1,101,R,32.41880478400003,35.12251026300004
12,122,6,0,15,3,2,160,R,32.41880478400003,35.165504018000036
649,2274,96,8,2100,243,131,5501,R,32.43121601200005,34.886044611000045
3835,4160,467,38,2174,887,271,11832,R,32.44362724000007,34.90754148800005
4751,4339,514,36,1965,993,268,12866,L,32.43121601200005,34.92903836500005
597,15,10,2,8,5,3,640,L,32.44362724000007,34.95053524300005
73,86,19,0,57,0,2,237,R,32.43121601200005,35.01502587500005
372,3,0,324,3,0,4,706,L,32.44362724000007,35.03652275300004
1,5,2,0,59,2,0,69,O,32.44362724000007,35.42346654700003
7,91,0,0,57,0,2,157,R,32.44362724000007,35.46646030200003
2,141,1,0,83,0,1,228,R,32.43121601200005,35.48795718000002
36,118,20,0,283,12,2,471,O,32.44362724000007,35.50945405700003
33,48,28,0,266,4,1,380,O,32.43121601200005,35.53095093400003
531,1457,57,2,1035,253,65,3400,R,32.46844969600005,34.95053524300005
664,400,71,1,204,7,15,1362,L,32.45603846800003,34.97203212000005
1937,1754,200,8,913,154,101,5067,L,32.46844969600005,34.993528998000045
725,13,11,1,3,6,8,767,L,32.45603846800003,35.01502587500005
504,205,39,10,43,137,24,962,L,32.46844969600005,35.03652275300004
88,1,0,172,9,0,2,272,A,32.45603846800003,35.05801963000005
16,12,3,0,2,0,2,35,L,32.46844969600005,35.12251026300004
34,129,14,0,23,2,1,203,R,32.46844969600005,35.165504018000036
11,10,14,0,61,2,0,98,O,32.46844969600005,35.42346654700003
41,47,11,0,255,0,0,354,O,32.46844969600005,35.50945405700003
220,15,10,0,3,5,7,260,L,32.46844969600005,35.552447812000025
355,11,11,1,3,1,2,384,L,32.48086092400007,34.886044611000045
293,585,30,2,401,164,45,1520,R,32.48086092400007,34.97203212000005
537,240,32,4,112,45,24,994,L,32.49327215200003,34.993528998000045
120,50,14,2,202,0,4,392,O,32.48086092400007,35.01502587500005
204,0,0,610,10,0,5,829,A,32.49327215200003,35.03652275300004
399,1,0,920,25,1,55,1401,A,32.49327215200003,35.07951650800004
341,6,0,273,109,1,9,739,L,32.48086092400007,35.101013385000044
177,1,0,167,57,0,3,405,L,32.49327215200003,35.12251026300004
6,65,4,0,38,0,0,113,R,32.48086092400007,35.18700089500004
348,3,9,1,1,3,1,366,L,32.49327215200003,35.46646030200003
515,703,29,0,1012,54,30,2343,O,32.48086092400007,35.48795718000002
369,730,41,1,683,81,41,1946,R,32.49327215200003,35.50945405700003
150,7,6,1,1,5,2,172,L,32.48086092400007,35.53095093400003
312,6,9,1,2,7,6,343,L,32.49327215200003,35.552447812000025
195,1055,12,5,820,178,69,2334,R,32.51809460800007,34.90754148800005
664,1640,62,9,1549,1264,175,5363,R,32.50568338000005,34.92903836500005
1140,944,116,2,584,25,47,2858,L,32.51809460800007,34.95053524300005
208,22,9,2,7,2,0,250,L,32.50568338000005,35.01502587500005
166,6,7,1,2,0,0,182,L,32.51809460800007,35.03652275300004
1178,57,1,3156,99,1,26,4518,A,32.50568338000005,35.05801963000005
976,40,5,3105,61,1,90,4278,A,32.50568338000005,35.101013385000044
1393,35,11,9368,78,6,108,10999,A,32.50568338000005,35.14400714000004
67,0,1,645,16,0,3,732,A,32.51809460800007,35.165504018000036
175,25,15,0,9,0,5,229,L,32.51809460800007,35.25149152700004
393,96,9,417,21,3,6,945,A,32.51809460800007,35.29448528200004
177,234,24,3,37,23,5,503,R,32.51809460800007,35.33747903700004
736,9,23,1,1,1,3,774,L,32.51809460800007,35.42346654700003
437,2,7,1,1,1,5,454,L,32.50568338000005,35.444963425000026
456,1286,52,1,1919,147,67,3928,O,32.50568338000005,35.48795718000002
228,31,10,0,0,0,4,273,L,32.51809460800007,35.50945405700003
1749,16,1,771,126,1,92,2756,L,32.54291706400005,34.90754148800005
245,236,21,2,187,44,11,746,L,32.53050583600003,34.92903836500005
41,109,14,0,24,0,4,192,R,32.54291706400005,34.993528998000045
11,124,3,0,14,0,10,162,R,32.54291706400005,35.03652275300004
162,2,0,652,38,1,4,859,A,32.53050583600003,35.101013385000044
67,2,0,588,3,1,9,670,A,32.53050583600003,35.14400714000004
333,4,0,1366,39,0,15,1757,A,32.54291706400005,35.165504018000036
88,8,0,145,74,0,3,318,A,32.54291706400005,35.208497772000044
101,59,5,0,28,14,2,209,L,32.54291706400005,35.25149152700004
20,164,1,1,38,0,0,224,R,32.54291706400005,35.29448528200004
44,0,0,217,1,0,7,269,A,32.53050583600003,35.31598216000003
0,0,0,0,0,0,0,0,L,32.53050583600003,35.35897591500003
170,11,6,0,0,2,3,192,L,32.53050583600003,35.48795718000002
732,19,17,3,5,12,8,796,L,32.55532829200007,34.92903836500005
2486,1457,224,7,1203,60,69,5506,L,32.56773952000003,34.95053524300005
41,82,10,0,12,0,1,146,R,32.55532829200007,35.01502587500005
200,6,1,0,2,7,0,216,L,32.56773952000003,35.07951650800004
518,10,2,759,41,2,55,1387,A,32.55532829200007,35.18700089500004
45,102,4,0,53,65,9,278,R,32.55532829200007,35.22999465000004
118,127,14,0,114,1,5,379,R,32.56773952000003,35.25149152700004
121,102,12,0,125,2,4,366,O,32.55532829200007,35.272988405000035
347,368,18,0,43,7,5,788,R,32.55532829200007,35.31598216000003
248,94,31,0,22,1,11,407,L,32.55532829200007,35.35897591500003
707,34,32,2,8,6,5,794,L,32.56773952000003,35.380472792000035
655,29,36,0,14,7,68,809,L,32.55532829200007,35.40196967000003
647,38,17,3,8,5,4,722,L,32.55532829200007,35.444963425000026
25,74,1,0,101,0,1,202,O,32.56773952000003,35.552447812000025
53,56,6,0,49,0,1,165,R,32.55532829200007,35.57394468900003
827,15,3,1839,42,2,175,2903,A,32.59256197600007,34.95053524300005
26,9,4,0,3,3,1,46,L,32.58015074800005,34.97203212000005
468,8,7,0,2,0,0,485,L,32.59256197600007,35.07951650800004
44,103,31,0,89,0,0,267,R,32.59256197600007,35.165504018000036
201,22,5,0,6,0,1,235,L,32.58015074800005,35.18700089500004
452,1007,43,6,507,563,90,2668,R,32.59256197600007,35.29448528200004
148,18,18,0,2,0,4,190,L,32.59256197600007,35.42346654700003
281,25,32,1,4,2,2,347,L,32.58015074800005,35.444963425000026
190,4,8,0,2,4,1,209,L,32.59256197600007,35.552447812000025
227,5,12,1,3,3,0,251,L,32.60497320400003,34.92903836500005
115,39,11,0,18,0,5,188,L,32.61738443200005,34.95053524300005
114,29,6,0,28,0,0,177,L,32.61738443200005,34.993528998000045
81,48,6,0,21,0,3,159,L,32.60497320400003,35.01502587500005
355,10,4,0,1,1,1,372,L,32.60497320400003,35.05801963000005
53,113,12,0,71,0,2,251,R,32.61738443200005,35.07951650800004
865,24,17,0,2,4,3,915,L,32.60497320400003,35.101013385000044
532,10,10,2,2,0,2,558,L,32.60497320400003,35.14400714000004
246,59,21,0,11,7,8,352,L,32.61738443200005,35.208497772000044
834,945,100,4,406,214,42,2545,R,32.60497320400003,35.272988405000035
1661,1782,192,4,748,262,85,4734,R,32.61738443200005,35.29448528200004
503,58,23,1,9,6,7,607,L,32.60497320400003,35.31598216000003
573,881,64,28,413,612,93,2664,R,32.61738443200005,35.33747903700004
343,2,0,158,5,0,25,533,L,32.61738443200005,35.380472792000035
276,3,0,112,0,0,53,444,L,32.60497320400003,35.444963425000026
291,14,11,0,2,2,2,322,L,32.61738443200005,35.552447812000025
108,13,3,0,0,0,0,124,L,32.62979566000007,34.92903836500005
62,117,3,0,88,0,3,273,R,32.64220688800003,34.95053524300005
101,37,10,2,33,0,2,185,L,32.64220688800003,34.993528998000045
7,112,25,0,153,0,7,304,O,32.62979566000007,35.05801963000005
75,83,9,2,33,169,13,384,S,32.64220688800003,35.07951650800004
611,12,11,2,8,7,1,652,L,32.64220688800003,35.12251026300004
619,57,36,0,54,14,8,788,L,32.64220688800003,35.29448528200004
788,2226,133,16,930,806,243,5142,R,32.62979566000007,35.31598216000003
77,295,15,1,169,32,9,598,R,32.64220688800003,35.33747903700004
550,1,0,34,11,0,4,600,L,32.62979566000007,35.35897591500003
128,9,0,142,0,0,32,311,A,32.62979566000007,35.40196967000003
341,4,0,226,3,1,43,618,L,32.64220688800003,35.42346654700003
394,2,3,0,0,5,3,407,L,32.62979566000007,35.444963425000026
450,72,22,0,13,6,7,570,L,32.66702934400007,34.95053524300005
1236,1799,174,6,1151,720,101,5187,R,32.65461811600005,35.101013385000044
352,67,26,1,56,5,12,519,L,32.66702934400007,35.12251026300004
115,32,10,0,2,0,5,164,L,32.65461811600005,35.18700089500004
656,29,25,0,6,16,6,738,L,32.66702934400007,35.208497772000044
434,13,1,0,2,8,1,459,L,32.65461811600005,35.22999465000004
1458,1446,165,8,757,251,85,4170,L,32.66702934400007,35.25149152700004
124,99,16,1,13,2,6,261,L,32.66702934400007,35.29448528200004
143,11,20,0,1,13,1,189,L,32.65461811600005,35.35897591500003
426,12,13,1,6,2,0,460,L,32.66702934400007,35.42346654700003
109,24,9,1,11,8,5,167,L,32.65461811600005,35.444963425000026
219,303,30,1,107,17,15,692,R,32.66702934400007,35.552447812000025
292,14,10,0,1,4,4,325,L,32.65461811600005,35.57394468900003
230,4,16,0,4,2,5,261,L,32.66702934400007,35.59544156700008
205,238,21,0,126,2,9,601,R,32.67944057200003,34.92903836500005
574,638,52,4,399,72,25,1764,R,32.69185180000005,34.95053524300005
90,43,15,6,154,0,0,308,O,32.69185180000005,34.993528998000045
946,87,3,69,181,0,26,1312,L,32.69185180000005,35.03652275300004
224,213,25,4,35,0,5,506,L,32.69185180000005,35.12251026300004
332,43,35,0,11,2,3,426,L,32.67944057200003,35.14400714000004
902,542,114,4,162,4,17,1745,L,32.69185180000005,35.165504018000036
0,0,0,0,0,0,0,0,L,32.67944057200003,35.18700089500004
276,109,30,0,8,11,4,438,L,32.69185180000005,35.208497772000044
1910,2408,436,12,1315,1186,256,7523,R,32.67944057200003,35.22999465000004
292,387,55,2,142,69,16,963,R,32.69185180000005,35.25149152700004
3172,137,5,15880,167,6,428,19795,A,32.69185180000005,35.29448528200004
1304,941,46,3292,192,355,145,6275,A,32.67944057200003,35.31598216000003
550,4,0,2491,71,0,53,3169,A,32.69185180000005,35.380472792000035
568,56,1,644,50,1,56,1376,A,32.67944057200003,35.40196967000003
163,25,15,0,10,19,9,241,L,32.69185180000005,35.42346654700003
1203,32,34,2,10,4,12,1297,L,32.67944057200003,35.57394468900003
575,22,17,0,4,5,8,631,L,32.69185180000005,35.59544156700008
119,15,6,0,2,1,1,144,L,32.70426302800007,34.97203212000005
2498,335,6,252,461,2,76,3630,L,32.70426302800007,35.05801963000005
0,0,0,0,0,0,0,0,L,32.70426302800007,35.101013385000044
3156,1104,289,51,229,98,91,5018,L,32.71667425600003,35.12251026300004
67,41,12,0,143,0,3,266,O,32.70426302800007,35.14400714000004
155,156,14,0,119,12,5,461,R,32.71667425600003,35.165504018000036
279,68,11,94,9,0,16,477,L,32.70426302800007,35.18700089500004
510,80,41,2,14,2,4,653,L,32.70426302800007,35.22999465000004
909,97,39,763,68,12,63,1951,L,32.71667425600003,35.25149152700004
475,20,5,1348,9,7,27,1891,A,32.70426302800007,35.272988405000035
601,9,1,3794,28,1,76,4510,A,32.71667425600003,35.29448528200004
6803,5484,547,4007,1230,2764,896,21731,L,32.70426302800007,35.31598216000003
421,413,29,8,38,844,107,1860,S,32.71667425600003,35.33747903700004
151,32,17,0,7,0,9,216,L,32.71667425600003,35.46646030200003
278,315,69,4,398,4,16,1084,O,32.71667425600003,35.50945405700003
490,89,39,1,50,2,1,672,L,32.71667425600003,35.552447812000025
655,20,54,1,6,1,4,741,L,32.70426302800007,35.57394468900003
170,22,13,0,0,0,0,205,L,32.71667425600003,35.59544156700008
137,13,15,0,3,1,0,169,L,32.70426302800007,35.61693844400003
310,6,8,1,1,1,2,329,L,32.74149671200007,34.95053524300005
99,110,16,0,75,0,3,303,R,32.72908548400005,34.97203212000005
91,18,8,0,3,0,1,121,L,32.72908548400005,35.01502587500005
2714,190,10,754,114,3,108,3893,L,32.72908548400005,35.05801963000005
777,37,25,0,87,14,8,948,L,32.74149671200007,35.07951650800004
394,2,5,0,2,0,2,405,L,32.72908548400005,35.101013385000044
1816,379,110,614,182,44,223,3368,L,32.72908548400005,35.14400714000004
288,10,14,156,24,2,21,515,L,32.74149671200007,35.165504018000036
175,47,17,0,12,0,8,259,L,32.72908548400005,35.18700089500004
624,150,2,396,91,0,275,1538,L,32.72908548400005,35.22999465000004
0,0,0,0,0,0,0,0,L,32.74149671200007,35.25149152700004
962,19,1,2788,16,1,108,3895,A,32.72908548400005,35.31598216000003
1495,98,1,4927,58,2,246,6827,A,32.74149671200007,35.33747903700004
533,8,0,2592,53,0,142,3328,A,32.72908548400005,35.35897591500003
170,6,3,1,2,0,1,183,L,32.72908548400005,35.40196967000003
9,30,1,0,179,0,1,220,O,32.74149671200007,35.42346654700003
695,51,1,199,11,1,19,977,L,32.72908548400005,35.444963425000026
9,33,1,0,194,1,1,239,O,32.74149671200007,35.50945405700003
62,30,10,0,17,2,2,123,L,32.74149671200007,35.552447812000025
105,82,13,0,20,1,2,223,L,32.72908548400005,35.57394468900003
76,23,5,0,2,0,2,108,L,32.72908548400005,35.61693844400003
