L,R,C,A,O,S,M,Total,Highest,Lat,Long
11,239,9,0,87,12,3,361,R,31.872710752000046,35.12251026300004
0,0,0,0,0,0,0,0,L,31.860299524000027,35.14400714000004
193,1272,228,1,300,51,27,2072,R,31.872710752000046,35.165504018000036
98,759,118,1,157,23,6,1162,R,31.860299524000027,35.18700089500004
0,0,0,0,0,0,0,0,L,31.860299524000027,35.22999465000004
36,511,56,0,82,6,6,697,R,31.860299524000027,35.272988405000035
0,0,0,0,0,0,0,0,L,31.897533208000027,34.69257271300006
623,1000,319,4,521,81,19,2567,R,31.885121980000065,34.75706334600005
585,1573,311,16,729,122,46,3382,R,31.897533208000027,34.778560223000056
3686,5328,1999,22,1670,434,135,13274,R,31.885121980000065,34.80005710100005
5383,7420,3735,44,4798,859,207,22446,R,31.897533208000027,34.821553978000054
197,95,68,2,18,10,6,396,L,31.885121980000065,34.84305085600005
93,268,30,2,63,5,5,466,R,31.897533208000027,34.86454773300005
113,686,73,4,187,5,19,1087,R,31.897533208000027,34.90754148800005
120,84,60,0,12,4,2,282,L,31.885121980000065,34.92903836500005
464,747,325,2,341,35,25,1939,R,31.897533208000027,34.993528998000045
1753,1793,1031,3,580,121,53,5334,R,31.885121980000065,35.01502587500005
817,581,518,3,74,53,25,2071,L,31.897533208000027,35.03652275300004
2,351,1,1,867,6,3,1231,O,31.885121980000065,35.22999465000004
0,196,1,0,177,11,1,386,R,31.885121980000065,35.31598216000003
4,26,7,0,0,1,1,39,R,31.897533208000027,35.46646030200003
320,141,142,3,6,9,10,631,L,31.922355664000065,34.778560223000056
757,601,373,5,155,36,27,1954,L,31.909944436000046,34.80005710100005
811,464,248,3,113,33,22,1694,L,31.922355664000065,34.821553978000054
57,202,16,0,38,4,25,342,R,31.909944436000046,34.84305085600005
2039,7518,630,2421,3252,301,205,16366,R,31.922355664000065,34.86454773300005
0,0,0,0,0,0,0,0,L,31.909944436000046,34.886044611000045
51,228,3,1,131,0,5,419,R,31.922355664000065,34.90754148800005
13,134,3,0,194,11,6,361,O,31.922355664000065,34.95053524300005
0,0,0,0,0,0,0,0,L,31.909944436000046,34.97203212000005
281,450,274,3,104,13,27,1152,R,31.922355664000065,34.993528998000045
2210,3023,1789,9,479,194,91,7795,R,31.909944436000046,35.01502587500005
543,526,341,2,3340,46,19,4817,O,31.922355664000065,35.03652275300004
1,144,0,0,160,1,1,307,O,31.922355664000065,35.12251026300004
248,16,22,2,6,3,11,308,L,31.934766892000027,34.714069591000055
62,45,30,0,3,3,0,143,L,31.934766892000027,34.75706334600005
313,115,128,1,4,6,3,570,L,31.947178120000046,34.778560223000056
3579,5479,2022,137,1230,305,211,12963,R,31.934766892000027,34.80005710100005
1729,3860,979,10,1266,143,93,8080,R,31.947178120000046,34.821553978000054
1073,3206,615,43,1305,93,64,6399,R,31.934766892000027,34.84305085600005
1005,3165,594,177,900,189,60,6090,R,31.947178120000046,34.86454773300005
1485,5367,813,541,1619,343,84,10252,R,31.934766892000027,34.886044611000045
957,3215,537,1776,745,326,177,7733,R,31.947178120000046,34.90754148800005
73,13,29,1,3,5,3,127,L,31.934766892000027,34.92903836500005
12,404,7,0,885,98,12,1418,O,31.934766892000027,35.01502587500005
0,29,4,0,1824,0,0,1857,O,31.947178120000046,35.03652275300004
0,29,0,0,2469,1,0,2499,O,31.934766892000027,35.05801963000005
0,0,0,0,0,0,0,0,L,31.947178120000046,35.12251026300004
2,251,0,0,232,4,2,491,R,31.934766892000027,35.14400714000004
7,1133,8,1,784,15,7,1955,R,31.934766892000027,35.22999465000004
9,512,9,0,408,28,3,969,R,31.947178120000046,35.25149152700004
6,36,2,0,5,13,1,63,R,31.947178120000046,35.42346654700003
5755,11074,4955,24,1705,432,234,24179,R,31.972000576000028,34.778560223000056
9869,15352,8329,72,3604,1391,446,39063,R,31.959589348000065,34.80005710100005
2949,7545,3237,26,1405,739,198,16099,R,31.972000576000028,34.821553978000054
9,83,2,1,527,1,2,625,O,31.972000576000028,34.86454773300005
1421,5655,1600,1368,1346,868,156,12414,R,31.959589348000065,34.886044611000045
148,81,78,1,8,2,3,321,L,31.972000576000028,34.90754148800005
267,267,65,1,118,11,28,757,L,31.959589348000065,34.92903836500005
87,148,40,0,23,2,9,309,R,31.972000576000028,34.95053524300005
27,147,46,0,9,2,4,235,R,31.959589348000065,35.05801963000005
0,0,0,0,0,0,0,0,L,31.959589348000065,35.272988405000035
0,263,0,0,182,12,1,458,R,31.959589348000065,35.35897591500003
16,4,2,0,0,2,0,24,L,31.959589348000065,35.444963425000026
679,2088,690,6,432,106,42,4043,R,31.996823032000066,34.73556646800006
968,1691,722,3,191,58,40,3673,R,31.984411804000047,34.75706334600005
2690,5073,2083,14,1060,206,107,11233,R,31.996823032000066,34.778560223000056
2531,5000,1848,28,1395,429,124,11355,R,31.984411804000047,34.80005710100005
416,1282,277,4,495,29,23,2526,R,31.996823032000066,34.821553978000054
3,1304,0,1,184,52,3,1547,R,31.984411804000047,34.84305085600005
11,109,8,1,117,5,5,256,O,31.996823032000066,34.86454773300005
112,363,20,3,237,0,4,739,R,31.984411804000047,34.886044611000045
103,317,54,0,145,10,7,636,R,31.984411804000047,34.92903836500005
1571,1884,1243,2,662,72,49,5483,R,31.996823032000066,34.95053524300005
3,278,5,0,190,5,5,486,R,31.996823032000066,35.12251026300004
0,42,0,0,42,0,0,84,R,31.984411804000047,35.14400714000004
0,65,2,0,55,0,0,122,R,31.996823032000066,35.165504018000036
18,19,13,0,1,1,1,53,R,31.984411804000047,35.444963425000026
3675,11348,3293,54,2988,911,239,22508,R,32.02164548800005,34.73556646800006
7752,19378,6546,86,6591,1884,457,42694,R,32.00923426000003,34.75706334600005
9602,17346,6328,57,5137,876,394,39740,R,32.02164548800005,34.778560223000056
3463,8128,2843,24,2359,426,195,17438,R,32.00923426000003,34.80005710100005
1637,2537,1108,10,581,215,70,6158,R,32.02164548800005,34.821553978000054
12,82,17,0,176,6,5,298,O,32.00923426000003,34.84305085600005
2135,5349,1180,19,2327,105,115,11230,R,32.02164548800005,34.86454773300005
167,77,38,0,7,5,2,296,L,32.02164548800005,34.90754148800005
7,165,4,0,172,1,1,350,O,32.00923426000003,34.92903836500005
4,163,0,0,334,0,0,501,O,32.02164548800005,34.95053524300005
43,229,34,0,31,5,5,347,R,32.02164548800005,35.03652275300004
65,85,34,0,5,3,3,195,R,32.00923426000003,35.444963425000026
377,100,54,330,43,19,50,973,L,32.04646794400003,34.73556646800006
6708,17570,4665,2098,6855,1303,496,39695,R,32.034056716000066,34.75706334600005
1240,5454,610,36,3775,220,135,11470,R,32.04646794400003,34.778560223000056
457,1047,325,5,308,38,13,2193,R,32.034056716000066,34.80005710100005
2325,4780,1411,26,2194,269,113,11118,R,32.04646794400003,34.821553978000054
1299,2106,469,9,725,55,35,4698,R,32.034056716000066,34.84305085600005
2696,2489,1626,18,528,162,73,7592,L,32.04646794400003,34.86454773300005
3012,5329,1939,13,1279,383,103,12058,R,32.034056716000066,34.886044611000045
156,204,85,0,141,16,10,612,R,32.04646794400003,34.90754148800005
145,392,57,1,98,26,11,730,R,32.034056716000066,34.92903836500005
20,515,6,1,5783,4,36,6365,O,32.04646794400003,34.95053524300005
95,882,182,0,37,21,11,1228,R,32.034056716000066,35.05801963000005
1,366,1,0,298,3,0,669,R,32.04646794400003,35.29448528200004
0,0,0,0,0,0,0,0,L,32.04646794400003,35.33747903700004
38,74,13,0,2,4,2,133,R,32.034056716000066,35.444963425000026
2002,1971,531,729,707,340,195,6475,L,32.05887917200005,34.75706334600005
17021,9591,6210,542,3057,1708,673,38802,L,32.071290400000066,34.778560223000056
6445,15149,3806,85,6528,811,431,33255,R,32.05887917200005,34.80005710100005
15743,18170,8929,126,7413,1135,646,52162,R,32.071290400000066,34.821553978000054
5480,6575,3171,32,3071,325,194,18848,R,32.05887917200005,34.84305085600005
2649,3150,1499,18,1994,118,102,9530,R,32.071290400000066,34.86454773300005
1268,1711,726,7,566,54,34,4366,R,32.05887917200005,34.886044611000045
1420,6614,1473,16,5396,459,163,15541,R,32.071290400000066,34.90754148800005
161,133,127,0,8,11,3,443,L,32.05887917200005,34.92903836500005
136,16,29,0,1,10,1,193,L,32.071290400000066,34.95053524300005
0,0,0,0,0,0,0,0,L,32.05887917200005,34.97203212000005
0,0,0,0,0,0,0,0,L,32.071290400000066,34.993528998000045
0,151,0,0,186,0,1,338,O,32.05887917200005,35.05801963000005
0,135,0,0,48,3,0,186,R,32.05887917200005,35.22999465000004
6,24,10,0,1,2,3,46,R,32.071290400000066,35.46646030200003
222,161,89,4,23,16,12,527,L,32.08370162800003,34.75706334600005
17119,9903,7067,290,2271,1138,572,38360,L,32.09611285600005,34.778560223000056
11270,9439,5871,96,2028,523,402,29629,L,32.08370162800003,34.80005710100005
6030,9784,3559,81,9736,649,295,30134,R,32.09611285600005,34.821553978000054
3116,6991,1895,44,35383,429,256,48114,O,32.08370162800003,34.84305085600005
2145,3741,1592,27,891,225,124,8745,R,32.09611285600005,34.86454773300005
8951,17617,6665,66,7802,1491,480,43072,R,32.08370162800003,34.886044611000045
1346,3813,756,11,2781,233,80,9020,R,32.09611285600005,34.90754148800005
487,167,183,1,19,29,11,897,L,32.08370162800003,34.92903836500005
966,4960,445,17,3310,80,55,9833,R,32.09611285600005,34.95053524300005
1434,1673,1027,4,189,110,43,4480,R,32.08370162800003,34.97203212000005
7,141,16,0,14,8,0,186,R,32.08370162800003,35.05801963000005
0,0,0,0,0,0,0,0,L,32.08370162800003,35.101013385000044
51,765,93,0,72,49,8,1038,R,32.09611285600005,35.165504018000036
15,289,66,0,15,24,8,417,R,32.09611285600005,35.208497772000044
0,0,0,0,0,0,0,0,L,32.09611285600005,35.25149152700004
2,360,16,0,370,25,2,775,O,32.08370162800003,35.272988405000035
1,34,3,0,0,0,0,38,R,32.09611285600005,35.33747903700004
52,359,84,2,45,27,20,589,R,32.08370162800003,35.40196967000003
442,319,218,4,46,19,11,1059,L,32.12093531200003,34.778560223000056
8541,4282,3336,83,671,250,213,17376,L,32.10852408400007,34.80005710100005
5961,3593,2819,47,515,237,161,13333,L,32.12093531200003,34.821553978000054
1902,3197,1252,21,4468,280,103,11223,O,32.10852408400007,34.84305085600005
749,1063,321,12,503,34,24,2706,R,32.12093531200003,34.86454773300005
973,2256,900,2,774,166,53,5124,R,32.10852408400007,34.886044611000045
2294,796,523,4306,215,110,257,8501,A,32.10852408400007,34.97203212000005
217,673,280,1,115,24,23,1333,R,32.12093531200003,34.993528998000045
144,2016,212,1,1452,61,34,3920,R,32.12093531200003,35.03652275300004
27,499,51,1,9,21,2,610,R,32.10852408400007,35.101013385000044
2,207,0,0,164,2,0,375,R,32.12093531200003,35.12251026300004
184,4867,580,7,328,203,51,6220,R,32.10852408400007,35.18700089500004
0,167,0,0,39,2,1,209,R,32.12093531200003,35.25149152700004
10,32,9,0,0,0,1,52,R,32.10852408400007,35.40196967000003
6,56,14,0,0,5,3,84,R,32.10852408400007,35.48795718000002
3727,2218,1966,20,235,110,111,8387,L,32.13334654000005,34.80005710100005
1517,890,838,7,68,50,36,3406,L,32.14575776800007,34.821553978000054
7256,4173,3104,33,1001,419,152,16138,L,32.13334654000005,34.84305085600005
74,168,19,1,118,3,5,388,R,32.14575776800007,34.86454773300005
1190,813,700,3,113,32,37,2888,L,32.13334654000005,34.886044611000045
1626,1832,924,11,586,138,69,5186,R,32.14575776800007,34.90754148800005
211,105,133,0,7,11,7,474,L,32.13334654000005,34.92903836500005
837,5,3,1999,5,3,10,2862,A,32.14575776800007,34.95053524300005
247,23,14,602,1,4,4,895,A,32.13334654000005,34.97203212000005
205,110,126,1,7,7,4,460,L,32.14575776800007,34.993528998000045
209,615,229,0,60,16,16,1145,R,32.13334654000005,35.01502587500005
4,270,4,1,140,6,3,428,R,32.14575776800007,35.12251026300004
416,363,229,3,34,96,31,1172,L,32.15816899600003,34.80005710100005
2843,2616,1677,16,367,191,119,7829,L,32.17058022400005,34.821553978000054
7914,7966,4512,48,1811,522,309,23082,R,32.15816899600003,34.84305085600005
4632,5585,2986,27,2195,482,200,16107,R,32.17058022400005,34.86454773300005
4486,3512,2640,23,599,380,150,11790,L,32.15816899600003,34.886044611000045
9955,8938,5709,64,2130,763,333,27892,L,32.17058022400005,34.90754148800005
482,1079,310,11,327,40,57,2306,R,32.15816899600003,34.92903836500005
182,413,118,2,61,10,7,793,R,32.17058022400005,34.95053524300005
464,581,308,2,84,26,15,1480,R,32.15816899600003,34.97203212000005
73,243,68,0,6,14,6,410,R,32.15816899600003,35.01502587500005
40,1380,87,0,505,78,13,2103,R,32.17058022400005,35.07951650800004
3,157,9,0,20,4,0,193,R,32.15816899600003,35.101013385000044
5,198,0,0,735,0,1,939,O,32.15816899600003,35.14400714000004
0,135,1,0,13,0,2,151,R,32.15816899600003,35.22999465000004
19,30,12,0,2,7,1,71,R,32.17058022400005,35.42346654700003
287,278,165,0,29,20,9,788,L,32.18299145200007,34.80005710100005
1580,871,707,12,126,77,55,3428,L,32.19540268000003,34.821553978000054
3712,3384,2431,27,735,280,206,10775,L,32.18299145200007,34.84305085600005
3623,3977,2393,18,1604,334,143,12092,R,32.19540268000003,34.86454773300005
5168,4700,3107,31,1756,484,208,15454,L,32.18299145200007,34.886044611000045
1156,1596,498,9,646,73,31,4009,R,32.19540268000003,34.90754148800005
2439,3793,1576,17,1085,358,123,9391,R,32.18299145200007,34.92903836500005
162,26,12,1,2,7,5,215,L,32.19540268000003,34.95053524300005
278,1485,406,0,109,45,37,2360,R,32.18299145200007,35.01502587500005
17,541,23,0,378,16,7,982,R,32.18299145200007,35.101013385000044
0,83,0,0,78,1,0,162,R,32.18299145200007,35.31598216000003
776,38,32,6,2,26,5,885,L,32.22022513600007,34.821553978000054
274,278,122,2,69,12,17,774,R,32.22022513600007,34.86454773300005
235,396,97,1,95,11,40,875,R,32.20781390800005,34.886044611000045
249,91,99,4,4,11,10,468,L,32.22022513600007,34.90754148800005
292,30,31,6,2,11,8,380,L,32.22022513600007,34.95053524300005
136,22,15,0,4,3,1,181,L,32.20781390800005,34.97203212000005
1306,1591,836,6,461,157,62,4419,R,32.22022513600007,34.993528998000045
19,199,30,0,94,8,4,354,R,32.20781390800005,35.01502587500005
3,768,9,0,602,18,2,1402,R,32.22022513600007,35.165504018000036
17,46,9,0,2,0,0,74,R,32.20781390800005,35.444963425000026
110,28,30,0,0,7,2,177,L,32.24504759200005,34.86454773300005
458,317,277,4,86,27,10,1179,L,32.24504759200005,34.90754148800005
134,60,50,0,3,7,7,261,L,32.23263636400003,34.92903836500005
730,29,9,5965,102,40,213,7088,A,32.24504759200005,34.95053524300005
0,0,0,0,0,0,0,0,L,32.24504759200005,34.993528998000045
14,81,28,0,7,4,1,135,R,32.23263636400003,35.01502587500005
85,65,77,0,1,2,2,232,L,32.23263636400003,35.05801963000005
2,308,3,0,163,0,2,478,R,32.24504759200005,35.33747903700004
720,255,183,0,35,25,17,1235,L,32.25745882000007,34.84305085600005
141,68,77,1,3,8,5,303,L,32.26987004800003,34.86454773300005
893,592,471,7,98,45,34,2140,L,32.25745882000007,34.886044611000045
1337,2001,958,8,783,142,68,5297,R,32.26987004800003,34.90754148800005
1440,1077,479,7,342,61,37,3443,L,32.25745882000007,34.92903836500005
5,149,8,1,225,2,4,394,O,32.26987004800003,34.95053524300005
7,156,4,0,88,1,6,262,R,32.25745882000007,34.97203212000005
1445,77,12,8832,434,61,491,11352,A,32.25745882000007,35.01502587500005
3,168,1,0,84,5,3,264,R,32.25745882000007,35.18700089500004
9,62,11,0,10,0,0,92,R,32.25745882000007,35.48795718000002
0,0,0,0,0,0,0,0,L,32.25745882000007,35.53095093400003
2724,6242,2593,19,1518,581,146,13823,R,32.28228127600005,34.84305085600005
490,2183,451,12,810,139,91,4176,R,32.29469250400007,34.86454773300005
877,981,422,2,336,58,28,2704,R,32.28228127600005,34.886044611000045
1346,1982,783,6,918,116,55,5206,R,32.29469250400007,34.90754148800005
562,553,364,2,186,31,32,1730,L,32.28228127600005,34.92903836500005
178,307,64,0,99,11,6,665,R,32.29469250400007,34.95053524300005
752,220,21,3515,132,11,313,4964,A,32.28228127600005,34.97203212000005
80,265,65,0,68,1,2,481,R,32.29469250400007,34.993528998000045
1,131,0,0,150,0,2,284,O,32.29469250400007,35.07951650800004
0,119,3,0,99,2,1,224,R,32.29469250400007,35.12251026300004
564,1581,447,4,393,158,34,3181,R,32.30710373200003,34.84305085600005
3435,9581,2810,24,4662,802,201,21515,R,32.31951496000005,34.86454773300005
453,1780,329,11,1059,164,37,3833,R,32.30710373200003,34.886044611000045
658,804,489,0,86,21,23,2081,R,32.31951496000005,34.90754148800005
827,1878,598,11,576,99,48,4037,R,32.30710373200003,34.92903836500005
54,204,51,0,66,9,4,388,R,32.31951496000005,34.95053524300005
115,122,11,0,46,6,0,300,R,32.30710373200003,34.97203212000005
110,118,61,0,6,3,3,301,R,32.31951496000005,34.993528998000045
104,158,52,0,19,10,6,349,R,32.30710373200003,35.01502587500005
0,0,0,0,0,0,0,0,L,32.31951496000005,35.50945405700003
1013,3152,874,14,809,439,66,6367,R,32.33192618800007,34.84305085600005
3488,9616,2707,20,4734,916,227,21708,R,32.34433741600003,34.86454773300005
636,680,296,3,248,25,30,1918,R,32.33192618800007,34.886044611000045
879,187,283,0,17,53,23,1442,L,32.34433741600003,34.90754148800005
105,225,96,1,60,7,1,495,R,32.33192618800007,34.92903836500005
177,79,69,2,4,6,10,347,L,32.34433741600003,34.95053524300005
293,254,165,0,32,30,4,778,L,32.33192618800007,34.97203212000005
138,54,43,0,5,9,3,252,L,32.34433741600003,34.993528998000045
647,695,444,8,81,57,53,1985,R,32.33192618800007,35.01502587500005
0,0,0,0,0,0,0,0,L,32.34433741600003,35.50945405700003
47,140,18,0,36,4,3,248,R,32.35674864400005,34.84305085600005
550,220,184,1,50,23,31,1059,L,32.36915987200007,34.86454773300005
42,12,25,0,1,0,1,81,L,32.35674864400005,34.886044611000045
435,144,43,1,80,22,14,739,L,32.36915987200007,34.90754148800005
472,79,78,3,8,15,9,664,L,32.35674864400005,34.92903836500005
96,43,39,0,5,0,6,189,L,32.36915987200007,34.993528998000045
118,55,18,1,6,17,4,219,L,32.35674864400005,35.01502587500005
250,13,3,1301,46,2,47,1662,A,32.36915987200007,35.03652275300004
1,66,2,0,86,3,3,161,O,32.36915987200007,35.50945405700003
2,39,1,0,138,3,2,185,O,32.35674864400005,35.53095093400003
429,91,120,2,7,16,14,679,L,32.39398232800005,34.86454773300005
490,85,170,5,7,26,14,797,L,32.38157110000003,34.886044611000045
247,407,99,1,370,19,16,1159,R,32.39398232800005,34.90754148800005
1025,83,115,3,10,44,15,1295,L,32.38157110000003,34.92903836500005
249,8,31,1,1,0,11,301,L,32.38157110000003,34.97203212000005
156,263,87,1,28,8,4,547,R,32.39398232800005,34.993528998000045
554,88,47,1193,2,12,180,2076,A,32.39398232800005,35.03652275300004
286,129,144,1,12,24,16,612,L,32.41880478400003,34.86454773300005
538,181,38,0,152,15,11,935,L,32.40639355600007,34.92903836500005
976,3399,1004,9,597,394,68,6447,R,32.41880478400003,34.95053524300005
143,11,14,0,1,6,1,176,L,32.40639355600007,35.01502587500005
1359,25,4,3470,25,6,441,5330,A,32.41880478400003,35.03652275300004
0,0,0,0,0,0,0,0,L,32.40639355600007,35.05801963000005
7,55,12,0,3,1,0,78,R,32.41880478400003,35.12251026300004
5,78,10,0,3,0,2,98,R,32.41880478400003,35.165504018000036
469,2782,246,7,1016,146,123,4789,R,32.43121601200005,34.886044611000045
2616,6067,1529,28,2053,435,140,12868,R,32.44362724000007,34.90754148800005
3522,6287,2294,26,1379,562,165,14235,R,32.43121601200005,34.92903836500005
524,15,8,1,0,20,7,575,L,32.44362724000007,34.95053524300005
74,144,32,0,35,3,10,298,R,32.43121601200005,35.01502587500005
320,17,12,230,7,2,50,638,L,32.44362724000007,35.03652275300004
10,35,0,0,63,6,3,117,O,32.44362724000007,35.42346654700003
1,82,1,0,22,1,0,107,R,32.44362724000007,35.46646030200003
3,171,2,2,26,2,0,206,R,32.43121601200005,35.48795718000002
51,197,4,0,196,13,6,467,R,32.44362724000007,35.50945405700003
52,107,5,0,183,14,5,366,O,32.43121601200005,35.53095093400003
602,2555,513,23,712,259,58,4722,R,32.46844969600005,34.95053524300005
589,693,247,4,192,41,17,1783,R,32.45603846800003,34.97203212000005
1823,2246,753,18,538,231,75,5684,R,32.46844969600005,34.993528998000045
626,31,38,2,0,26,11,734,L,32.45603846800003,35.01502587500005
405,347,136,9,94,45,16,1052,L,32.46844969600005,35.03652275300004
91,7,0,158,12,0,16,284,A,32.45603846800003,35.05801963000005
10,18,12,0,1,1,5,47,R,32.46844969600005,35.12251026300004
32,182,36,0,18,2,2,272,R,32.46844969600005,35.165504018000036
22,44,4,0,36,3,4,113,R,32.46844969600005,35.42346654700003
38,84,6,0,166,6,4,304,O,32.46844969600005,35.50945405700003
174,22,33,1,1,8,0,239,L,32.46844969600005,35.552447812000025
296,24,33,0,7,26,2,388,L,32.48086092400007,34.886044611000045
211,613,121,3,188,36,18,1190,R,32.48086092400007,34.97203212000005
304,186,107,2,42,20,12,673,L,32.49327215200003,34.993528998000045
112,110,40,2,168,6,5,443,O,32.48086092400007,35.01502587500005
136,16,2,624,16,0,67,861,A,32.49327215200003,35.03652275300004
91,3,3,1120,14,5,120,1356,A,32.49327215200003,35.07951650800004
434,188,108,467,76,27,192,1492,A,32.48086092400007,35.101013385000044
0,0,0,0,0,0,0,0,L,32.49327215200003,35.12251026300004
4,110,7,0,66,71,3,261,R,32.48086092400007,35.18700089500004
261,28,19,1,3,13,1,326,L,32.49327215200003,35.46646030200003
396,901,59,1,721,80,26,2184,R,32.48086092400007,35.48795718000002
207,837,57,3,401,37,16,1558,R,32.49327215200003,35.50945405700003
98,15,21,0,1,8,0,143,L,32.48086092400007,35.53095093400003
251,36,25,1,1,8,1,323,L,32.49327215200003,35.552447812000025
105,1132,58,3,482,82,10,1872,R,32.51809460800007,34.90754148800005
317,2613,395,5,1046,367,43,4786,R,32.50568338000005,34.92903836500005
1275,1621,761,10,314,198,98,4277,R,32.51809460800007,34.95053524300005
150,28,36,1,1,4,7,227,L,32.50568338000005,35.01502587500005
128,10,10,1,3,2,1,155,L,32.51809460800007,35.03652275300004
759,78,27,3014,76,7,213,4174,A,32.50568338000005,35.05801963000005
484,41,7,2172,11,5,564,3284,A,32.50568338000005,35.101013385000044
424,39,19,2693,96,16,6556,9843,M,32.50568338000005,35.14400714000004
101,4,0,638,15,4,1042,1804,M,32.51809460800007,35.165504018000036
184,57,70,0,5,3,4,323,L,32.51809460800007,35.25149152700004
56,182,15,780,15,6,17,1071,A,32.51809460800007,35.29448528200004
259,422,139,2,38,23,10,893,R,32.51809460800007,35.33747903700004
535,27,49,1,0,33,4,649,L,32.51809460800007,35.42346654700003
364,4,23,1,2,15,1,410,L,32.50568338000005,35.444963425000026
403,1773,118,5,1441,68,37,3845,R,32.50568338000005,35.48795718000002
136,26,33,0,0,5,0,200,L,32.51809460800007,35.50945405700003
238,13,2,1232,208,3,120,1816,A,32.54291706400005,34.90754148800005
265,288,135,2,102,32,5,829,R,32.53050583600003,34.92903836500005
32,125,28,0,13,7,4,209,R,32.54291706400005,34.993528998000045
15,158,20,0,2,9,2,206,R,32.54291706400005,35.03652275300004
251,10,2,582,4,8,544,1401,A,32.53050583600003,35.101013385000044
49,0,0,256,11,0,497,813,M,32.53050583600003,35.14400714000004
81,0,4,629,1,0,223,938,A,32.54291706400005,35.165504018000036
25,3,0,283,0,0,97,408,A,32.54291706400005,35.208497772000044
56,60,8,0,17,7,0,148,R,32.54291706400005,35.25149152700004
23,140,2,0,20,0,0,185,R,32.54291706400005,35.29448528200004
2,0,0,202,2,0,16,222,A,32.53050583600003,35.31598216000003
0,0,0,0,0,0,0,0,L,32.53050583600003,35.35897591500003
106,23,26,0,1,7,1,164,L,32.53050583600003,35.48795718000002
655,42,54,4,3,53,3,814,L,32.55532829200007,34.92903836500005
2489,2301,1217,12,1183,159,92,7453,L,32.56773952000003,34.95053524300005
55,94,23,0,4,8,7,191,R,32.55532829200007,35.01502587500005
175,10,23,0,1,10,6,225,L,32.56773952000003,35.07951650800004
362,53,18,1082,16,13,528,2072,A,32.55532829200007,35.18700089500004
38,185,38,0,57,11,1,330,R,32.55532829200007,35.22999465000004
61,247,13,0,44,3,1,369,R,32.56773952000003,35.25149152700004
107,164,26,1,109,5,4,416,R,32.55532829200007,35.272988405000035
289,364,31,0,28,11,3,726,R,32.55532829200007,35.31598216000003
219,128,48,0,15,11,5,426,L,32.55532829200007,35.35897591500003
589,57,24,1,6,29,37,743,L,32.56773952000003,35.380472792000035
523,82,66,0,11,25,11,718,L,32.55532829200007,35.40196967000003
471,62,56,1,2,17,2,611,L,32.55532829200007,35.444963425000026
11,77,2,0,89,1,1,181,O,32.56773952000003,35.552447812000025
40,85,2,0,44,1,3,175,R,32.55532829200007,35.57394468900003
534,26,4,1618,23,15,371,2591,A,32.59256197600007,34.95053524300005
17,10,11,0,1,2,2,43,L,32.58015074800005,34.97203212000005
434,7,17,0,2,22,5,487,L,32.59256197600007,35.07951650800004
20,120,9,0,105,8,2,264,R,32.59256197600007,35.165504018000036
130,21,32,3,1,6,4,197,L,32.58015074800005,35.18700089500004
194,1251,266,10,289,335,44,2389,R,32.59256197600007,35.29448528200004
127,32,43,0,3,3,1,209,L,32.59256197600007,35.42346654700003
235,45,61,1,0,10,6,358,L,32.58015074800005,35.444963425000026
135,9,25,0,0,7,2,178,L,32.59256197600007,35.552447812000025
190,22,16,0,2,12,7,249,L,32.60497320400003,34.92903836500005
122,58,71,1,7,7,4,270,L,32.61738443200005,34.95053524300005
63,64,20,0,12,5,5,169,R,32.61738443200005,34.993528998000045
60,60,33,0,12,6,1,172,L,32.60497320400003,35.01502587500005
270,10,20,2,0,17,6,325,L,32.60497320400003,35.05801963000005
26,177,17,0,52,5,23,300,R,32.61738443200005,35.07951650800004
672,34,57,1,5,19,9,797,L,32.60497320400003,35.101013385000044
518,8,26,0,1,13,4,570,L,32.60497320400003,35.14400714000004
190,67,63,0,3,14,3,340,L,32.61738443200005,35.208497772000044
551,1986,417,3,490,122,36,3605,R,32.60497320400003,35.272988405000035
929,2153,557,2,454,122,64,4281,R,32.61738443200005,35.29448528200004
473,116,67,2,15,13,9,695,L,32.60497320400003,35.31598216000003
374,1705,358,52,272,333,40,3134,R,32.61738443200005,35.33747903700004
152,2,0,272,25,60,17,528,A,32.61738443200005,35.380472792000035
273,19,0,166,0,12,5,475,L,32.60497320400003,35.444963425000026
218,29,21,0,1,7,5,281,L,32.61738443200005,35.552447812000025
96,21,26,0,1,3,5,152,L,32.62979566000007,34.92903836500005
68,174,24,0,58,4,1,329,R,32.64220688800003,34.95053524300005
108,51,33,1,13,11,2,219,L,32.64220688800003,34.993528998000045
10,98,3,1,205,4,5,326,O,32.62979566000007,35.05801963000005
630,1377,662,2,143,150,40,3004,R,32.64220688800003,35.07951650800004
494,28,24,4,2,18,8,578,L,32.64220688800003,35.12251026300004
478,107,77,1,54,21,8,746,L,32.64220688800003,35.29448528200004
656,2427,252,16,649,223,68,4291,R,32.62979566000007,35.31598216000003
225,387,104,3,86,21,5,831,R,32.64220688800003,35.33747903700004
409,4,1,110,4,0,4,532,L,32.62979566000007,35.35897591500003
13,7,1,195,0,1,20,237,A,32.62979566000007,35.40196967000003
187,1,1,216,56,3,30,494,A,32.64220688800003,35.42346654700003
373,10,20,1,0,7,1,412,L,32.62979566000007,35.444963425000026
369,130,49,1,12,12,7,580,L,32.66702934400007,34.95053524300005
683,2459,524,3,676,620,50,5015,R,32.65461811600005,35.101013385000044
