L,R,C,A,O,S,M,Total,Highest,Lat,Long
11,199,17,0,81,4,0,312,R,31.872710752000046,35.12251026300004
0,0,0,0,0,0,0,0,L,31.860299524000027,35.14400714000004
372,876,432,5,404,88,21,2198,R,31.872710752000046,35.165504018000036
147,424,183,0,175,29,7,965,R,31.860299524000027,35.18700089500004
0,0,0,0,0,0,0,0,L,31.860299524000027,35.22999465000004
37,136,33,1,43,14,2,266,R,31.860299524000027,35.272988405000035
0,0,0,0,0,0,0,0,L,31.897533208000027,34.69257271300006
760,488,272,4,621,168,61,2374,L,31.885121980000065,34.75706334600005
718,769,283,15,1038,384,138,3345,O,31.897533208000027,34.778560223000056
5470,3394,1844,45,2567,1207,633,15160,L,31.885121980000065,34.80005710100005
7669,4589,2903,47,5130,1847,457,22642,L,31.897533208000027,34.821553978000054
254,52,59,2,14,14,10,405,L,31.885121980000065,34.84305085600005
153,130,71,2,105,10,13,484,L,31.897533208000027,34.86454773300005
188,376,118,1,390,17,11,1101,O,31.897533208000027,34.90754148800005
127,47,39,0,6,4,4,227,L,31.885121980000065,34.92903836500005
184,122,146,0,150,12,5,619,L,31.897533208000027,34.993528998000045
1875,596,856,8,372,81,43,3831,L,31.885121980000065,35.01502587500005
1259,308,524,5,162,38,20,2316,L,31.897533208000027,35.03652275300004
0,176,0,0,248,3,0,427,O,31.885121980000065,35.22999465000004
1,172,1,0,110,2,2,288,R,31.885121980000065,35.31598216000003
19,10,13,0,1,2,4,49,L,31.897533208000027,35.46646030200003
340,49,67,0,9,12,6,483,L,31.922355664000065,34.778560223000056
989,375,312,6,231,92,32,2037,L,31.909944436000046,34.80005710100005
1017,295,276,4,193,73,43,1901,L,31.922355664000065,34.821553978000054
89,89,35,0,77,1,5,296,L,31.909944436000046,34.84305085600005
3231,4274,1081,2532,6833,751,690,19392,O,31.922355664000065,34.86454773300005
0,0,0,0,0,0,0,0,L,31.909944436000046,34.886044611000045
67,142,11,0,258,2,8,488,O,31.922355664000065,34.90754148800005
14,69,4,0,159,14,4,264,O,31.922355664000065,34.95053524300005
0,0,0,0,0,0,0,0,L,31.909944436000046,34.97203212000005
3,34,1,0,39,6,1,84,O,31.922355664000065,34.993528998000045
2014,1034,1244,14,472,219,69,5066,L,31.909944436000046,35.01502587500005
436,209,227,1,2624,35,21,3553,O,31.922355664000065,35.03652275300004
2,165,0,0,81,1,1,250,R,31.922355664000065,35.12251026300004
262,8,22,3,7,10,2,314,L,31.934766892000027,34.714069591000055
90,21,22,0,5,1,2,141,L,31.934766892000027,34.75706334600005
382,41,73,0,15,7,3,521,L,31.947178120000046,34.778560223000056
4677,2992,2180,124,2144,747,467,13331,L,31.934766892000027,34.80005710100005
2127,2043,1062,9,2246,312,236,8035,O,31.947178120000046,34.821553978000054
1589,1598,779,48,2320,244,204,6782,O,31.934766892000027,34.84305085600005
1622,1991,687,214,1711,595,208,7028,R,31.947178120000046,34.86454773300005
2343,2903,1041,475,3563,1206,321,11852,O,31.934766892000027,34.886044611000045
1374,1897,599,1626,1793,917,189,8395,R,31.947178120000046,34.90754148800005
90,3,20,1,3,5,1,123,L,31.934766892000027,34.92903836500005
23,362,15,0,630,8,4,1042,O,31.934766892000027,35.01502587500005
0,0,0,0,0,0,0,0,L,31.947178120000046,35.03652275300004
1,6,0,1,1223,0,0,1231,O,31.934766892000027,35.05801963000005
0,0,0,0,0,0,0,0,L,31.947178120000046,35.12251026300004
0,226,0,0,174,0,0,400,R,31.934766892000027,35.14400714000004
5,1113,5,0,497,9,5,1634,R,31.934766892000027,35.22999465000004
17,529,8,1,281,37,7,880,R,31.947178120000046,35.25149152700004
6,5,0,0,0,20,0,31,S,31.947178120000046,35.42346654700003
8189,4183,4399,17,2076,865,299,20028,L,31.972000576000028,34.778560223000056
16722,9225,7527,76,5395,4604,1035,44584,L,31.959589348000065,34.80005710100005
4875,4181,2538,27,2384,2287,418,16710,L,31.972000576000028,34.821553978000054
13,57,1,0,468,0,9,548,O,31.972000576000028,34.86454773300005
2284,3315,1072,1337,2676,2090,357,13131,R,31.959589348000065,34.886044611000045
191,42,59,0,9,7,6,314,L,31.972000576000028,34.90754148800005
323,153,88,3,182,17,26,792,L,31.959589348000065,34.92903836500005
109,79,74,3,39,4,5,313,L,31.972000576000028,34.95053524300005
0,0,0,0,0,0,0,0,L,31.959589348000065,35.05801963000005
0,0,0,0,0,0,0,0,L,31.959589348000065,35.272988405000035
0,237,2,0,104,9,0,352,R,31.959589348000065,35.35897591500003
0,0,0,0,0,0,0,0,L,31.959589348000065,35.444963425000026
1256,1136,771,4,731,298,76,4272,L,31.996823032000066,34.73556646800006
1357,788,781,5,292,174,58,3455,L,31.984411804000047,34.75706334600005
4157,2567,2434,8,1432,400,187,11185,L,31.996823032000066,34.778560223000056
3792,3259,1618,28,2504,1512,310,13023,L,31.984411804000047,34.80005710100005
408,677,247,4,888,52,62,2338,O,31.996823032000066,34.821553978000054
8,962,2,0,427,6,5,1410,R,31.984411804000047,34.84305085600005
19,88,13,0,128,7,2,257,O,31.996823032000066,34.86454773300005
103,256,55,0,294,4,5,717,O,31.984411804000047,34.886044611000045
169,165,56,1,153,17,92,653,L,31.984411804000047,34.92903836500005
1786,661,870,9,412,47,80,3865,L,31.996823032000066,34.95053524300005
13,285,6,0,209,8,3,524,R,31.996823032000066,35.12251026300004
0,51,0,0,58,0,0,109,O,31.984411804000047,35.14400714000004
0,67,0,0,41,0,0,108,R,31.996823032000066,35.165504018000036
48,24,26,0,4,8,1,111,L,31.984411804000047,35.444963425000026
7500,7126,3917,65,5156,2719,595,27078,L,32.02164548800005,34.73556646800006
15263,12538,7328,119,10258,5702,1231,52439,L,32.00923426000003,34.75706334600005
16549,11109,7705,96,7332,3102,949,46842,L,32.02164548800005,34.778560223000056
6462,5302,3228,40,3723,1317,386,20458,L,32.00923426000003,34.80005710100005
2523,1388,1116,16,932,457,134,6566,L,32.02164548800005,34.821553978000054
19,52,23,0,195,5,5,299,O,32.00923426000003,34.84305085600005
2721,2920,1539,26,3874,274,392,11746,O,32.02164548800005,34.86454773300005
189,37,19,0,5,6,3,259,L,32.02164548800005,34.90754148800005
20,126,4,0,181,9,5,345,O,32.00923426000003,34.92903836500005
1,84,1,0,349,0,69,504,O,32.02164548800005,34.95053524300005
20,116,45,0,47,8,2,238,R,32.02164548800005,35.03652275300004
99,41,40,0,7,5,23,215,L,32.00923426000003,35.444963425000026
361,61,46,433,69,26,73,1069,A,32.04646794400003,34.73556646800006
12160,11003,5088,2515,11372,4531,1343,48012,L,32.034056716000066,34.75706334600005
2130,3341,977,74,6278,784,512,14096,O,32.04646794400003,34.778560223000056
806,656,397,2,617,145,78,2701,L,32.034056716000066,34.80005710100005
3310,2859,1504,50,3290,771,269,12053,L,32.04646794400003,34.821553978000054
1733,1355,785,17,1245,104,89,5328,L,32.034056716000066,34.84305085600005
3530,1443,1450,20,813,339,116,7711,L,32.04646794400003,34.86454773300005
4364,3106,2046,29,2113,687,301,12646,L,32.034056716000066,34.886044611000045
249,121,91,0,106,21,27,615,L,32.04646794400003,34.90754148800005
195,198,71,4,190,20,65,743,R,32.034056716000066,34.92903836500005
1,10,0,1,228,2,3,245,O,32.04646794400003,34.95053524300005
215,624,240,1,56,45,14,1195,R,32.034056716000066,35.05801963000005
0,377,0,1,212,1,2,593,R,32.04646794400003,35.29448528200004
0,0,0,0,0,0,0,0,L,32.04646794400003,35.33747903700004
66,25,16,0,5,4,30,146,L,32.034056716000066,35.444963425000026
2475,1296,614,1007,1290,489,289,7460,L,32.05887917200005,34.75706334600005
21604,6693,6032,854,4568,3108,1002,43861,L,32.071290400000066,34.778560223000056
10200,10005,4414,118,10337,2888,987,38949,O,32.05887917200005,34.80005710100005
23479,12267,9666,175,8973,4062,1024,59646,L,32.071290400000066,34.821553978000054
7530,3911,3250,44,3817,863,348,19763,L,32.05887917200005,34.84305085600005
3729,1740,1468,27,1945,352,148,9409,L,32.071290400000066,34.86454773300005
1605,882,691,4,889,138,74,4283,L,32.05887917200005,34.886044611000045
2268,3294,1340,20,6290,1203,493,14908,O,32.071290400000066,34.90754148800005
216,54,111,0,6,6,7,400,L,32.05887917200005,34.92903836500005
149,5,19,0,5,3,6,187,L,32.071290400000066,34.95053524300005
0,0,0,0,0,0,0,0,L,32.05887917200005,34.97203212000005
0,0,0,0,0,0,0,0,L,32.071290400000066,34.993528998000045
1,144,0,0,132,3,0,280,R,32.05887917200005,35.05801963000005
4,105,1,0,87,2,1,200,R,32.05887917200005,35.22999465000004
21,19,11,0,5,10,0,66,L,32.071290400000066,35.46646030200003
303,121,122,8,41,44,15,654,L,32.08370162800003,34.75706334600005
22064,7077,6448,389,2848,2339,729,41894,L,32.09611285600005,34.778560223000056
15520,6273,5954,157,2631,1712,520,32767,L,32.08370162800003,34.80005710100005
9262,6905,4560,124,10967,2322,496,34636,O,32.09611285600005,34.821553978000054
4647,4587,2401,45,33650,1081,275,46686,O,32.08370162800003,34.84305085600005
2792,1962,1449,32,1247,651,186,8319,L,32.09611285600005,34.86454773300005
14733,10496,6859,82,10470,4049,1191,47880,L,32.08370162800003,34.886044611000045
2035,2503,986,15,3671,727,295,10232,O,32.09611285600005,34.90754148800005
630,71,129,5,24,31,7,897,L,32.08370162800003,34.92903836500005
1121,1933,623,12,5560,163,1005,10417,O,32.09611285600005,34.95053524300005
2021,766,867,7,261,479,130,4531,L,32.08370162800003,34.97203212000005
21,108,14,0,21,5,2,171,R,32.08370162800003,35.05801963000005
0,0,0,0,0,0,0,0,L,32.08370162800003,35.101013385000044
99,620,115,0,121,81,19,1055,R,32.09611285600005,35.165504018000036
22,432,22,0,36,133,5,650,R,32.09611285600005,35.208497772000044
0,0,0,0,0,0,0,0,L,32.09611285600005,35.25149152700004
10,368,16,0,264,17,7,682,R,32.08370162800003,35.272988405000035
9,33,9,0,4,4,1,60,R,32.09611285600005,35.33747903700004
157,216,161,0,102,78,44,758,R,32.08370162800003,35.40196967000003
330,84,122,2,34,12,8,592,L,32.12093531200003,34.778560223000056
11095,2632,3086,139,901,850,303,19006,L,32.10852408400007,34.80005710100005
7361,2166,2696,61,732,495,171,13682,L,32.12093531200003,34.821553978000054
2886,2120,1150,42,4725,844,217,11984,O,32.10852408400007,34.84305085600005
918,592,383,14,705,78,44,2734,L,32.12093531200003,34.86454773300005
1334,1165,694,13,979,390,109,4684,L,32.10852408400007,34.886044611000045
1808,444,530,4785,305,117,128,8117,A,32.10852408400007,34.97203212000005
506,596,359,2,199,28,27,1717,R,32.12093531200003,34.993528998000045
256,1538,313,2,1423,78,39,3649,R,32.12093531200003,35.03652275300004
28,354,39,0,23,78,10,532,R,32.10852408400007,35.101013385000044
2,122,0,0,108,0,3,235,R,32.12093531200003,35.12251026300004
456,3768,559,3,620,547,104,6057,R,32.10852408400007,35.18700089500004
0,84,3,0,77,4,0,168,R,32.12093531200003,35.25149152700004
27,12,12,0,3,2,7,63,L,32.10852408400007,35.40196967000003
16,30,17,0,1,7,16,87,R,32.10852408400007,35.48795718000002
5259,1351,1789,26,285,212,145,9067,L,32.13334654000005,34.80005710100005
2221,585,764,11,89,116,48,3834,L,32.14575776800007,34.821553978000054
8832,2471,2707,66,1323,478,187,16064,L,32.13334654000005,34.84305085600005
80,99,33,0,180,8,16,416,O,32.14575776800007,34.86454773300005
1143,282,400,8,157,39,27,2056,L,32.13334654000005,34.886044611000045
2092,1034,797,17,912,224,103,5179,L,32.14575776800007,34.90754148800005
255,45,66,0,10,16,4,396,L,32.13334654000005,34.92903836500005
316,13,8,2191,13,19,20,2580,A,32.14575776800007,34.95053524300005
270,9,49,448,16,2,49,843,A,32.13334654000005,34.97203212000005
226,23,64,1,4,2,3,323,L,32.14575776800007,34.993528998000045
172,189,141,0,36,10,7,555,R,32.13334654000005,35.01502587500005
6,214,8,1,138,0,3,370,R,32.14575776800007,35.12251026300004
540,211,225,4,40,107,31,1158,L,32.15816899600003,34.80005710100005
4275,1481,1631,33,628,446,133,8627,L,32.17058022400005,34.821553978000054
11667,4655,4550,72,2868,1222,426,25460,L,32.15816899600003,34.84305085600005
6376,3027,2312,43,2905,768,276,15707,L,32.17058022400005,34.86454773300005
6101,1951,2189,34,1067,594,183,12119,L,32.15816899600003,34.886044611000045
14208,4802,4526,90,3138,1883,421,29068,L,32.17058022400005,34.90754148800005
486,570,200,9,465,37,39,1806,R,32.15816899600003,34.92903836500005
263,204,98,1,114,19,13,712,L,32.17058022400005,34.95053524300005
566,260,257,3,133,46,81,1346,L,32.15816899600003,34.97203212000005
151,236,190,1,25,20,20,643,R,32.15816899600003,35.01502587500005
72,1032,110,0,435,45,10,1704,R,32.17058022400005,35.07951650800004
9,122,12,1,31,13,1,189,R,32.15816899600003,35.101013385000044
0,164,7,0,961,1,0,1133,O,32.15816899600003,35.14400714000004
0,75,0,0,59,0,0,134,R,32.15816899600003,35.22999465000004
30,19,13,0,2,6,6,76,L,32.17058022400005,35.42346654700003
532,180,199,1,42,20,15,989,L,32.18299145200007,34.80005710100005
2181,461,630,16,220,100,47,3655,L,32.19540268000003,34.821553978000054
5059,1749,1814,23,1053,446,164,10308,L,32.18299145200007,34.84305085600005
5271,2221,1972,30,2389,541,190,12614,L,32.19540268000003,34.86454773300005
7972,2704,2634,57,1990,647,213,16217,L,32.18299145200007,34.886044611000045
1402,779,420,9,976,105,151,3842,L,32.19540268000003,34.90754148800005
2858,1803,1141,16,1928,771,163,8680,L,32.18299145200007,34.92903836500005
195,4,15,0,2,4,4,224,L,32.19540268000003,34.95053524300005
398,717,400,0,132,80,44,1771,R,32.18299145200007,35.01502587500005
44,691,40,0,326,41,12,1154,R,32.18299145200007,35.101013385000044
1,79,2,0,61,0,1,144,R,32.18299145200007,35.31598216000003
848,8,23,4,1,13,6,903,L,32.22022513600007,34.821553978000054
332,188,118,0,107,8,7,760,L,32.22022513600007,34.86454773300005
278,244,73,1,197,20,37,850,L,32.20781390800005,34.886044611000045
346,47,53,6,1,11,10,474,L,32.22022513600007,34.90754148800005
339,9,30,2,1,15,1,397,L,32.22022513600007,34.95053524300005
166,8,12,3,2,5,2,198,L,32.20781390800005,34.97203212000005
1908,985,710,7,557,287,89,4543,L,32.22022513600007,34.993528998000045
24,136,31,0,64,6,6,267,R,32.20781390800005,35.01502587500005
13,714,9,0,459,17,10,1222,R,32.22022513600007,35.165504018000036
25,42,21,0,2,9,4,103,R,32.20781390800005,35.444963425000026
139,16,27,0,3,4,3,192,L,32.24504759200005,34.86454773300005
184,82,62,1,122,12,12,475,L,32.24504759200005,34.90754148800005
163,33,28,0,2,1,1,228,L,32.23263636400003,34.92903836500005
809,36,89,5304,130,76,85,6529,A,32.24504759200005,34.95053524300005
0,0,0,0,0,0,0,0,L,32.24504759200005,34.993528998000045
40,59,34,0,4,5,7,149,R,32.23263636400003,35.01502587500005
127,32,54,0,0,1,2,216,L,32.23263636400003,35.05801963000005
2,307,4,0,133,5,3,454,R,32.24504759200005,35.33747903700004
846,119,203,1,73,26,11,1279,L,32.25745882000007,34.84305085600005
195,42,45,0,1,11,8,302,L,32.26987004800003,34.86454773300005
1222,310,387,5,172,59,49,2204,L,32.25745882000007,34.886044611000045
1618,953,691,14,1080,375,87,4818,L,32.26987004800003,34.90754148800005
1424,508,331,4,636,66,90,3059,L,32.25745882000007,34.92903836500005
14,75,14,0,307,5,5,420,O,32.26987004800003,34.95053524300005
4,99,16,0,141,0,26,286,O,32.25745882000007,34.97203212000005
2196,61,248,9713,279,102,68,12667,A,32.25745882000007,35.01502587500005
6,195,9,0,104,11,1,326,R,32.25745882000007,35.18700089500004
29,36,27,0,5,1,0,98,R,32.25745882000007,35.48795718000002
0,0,0,0,0,0,0,0,L,32.25745882000007,35.53095093400003
4258,3033,1940,20,2666,2074,416,14407,L,32.28228127600005,34.84305085600005
805,1129,418,12,1684,550,130,4728,O,32.29469250400007,34.86454773300005
1046,464,355,0,537,73,161,2636,L,32.28228127600005,34.886044611000045
1736,1068,674,4,1361,254,151,5248,L,32.29469250400007,34.90754148800005
794,279,339,3,290,85,36,1826,L,32.28228127600005,34.92903836500005
279,156,57,0,115,19,57,683,L,32.29469250400007,34.95053524300005
709,87,59,4222,339,72,63,5551,A,32.28228127600005,34.97203212000005
42,69,12,0,69,3,98,293,M,32.29469250400007,34.993528998000045
1,112,0,0,124,0,1,238,O,32.29469250400007,35.07951650800004
1,115,0,0,85,3,6,210,R,32.29469250400007,35.12251026300004
776,765,321,10,735,598,114,3319,L,32.30710373200003,34.84305085600005
5905,5637,2818,27,6458,2539,490,23874,O,32.31951496000005,34.86454773300005
443,771,270,3,1023,362,58,2930,O,32.30710373200003,34.886044611000045
838,351,392,1,104,43,26,1755,L,32.31951496000005,34.90754148800005
1075,850,573,4,726,185,73,3486,L,32.30710373200003,34.92903836500005
99,150,69,0,187,24,17,546,O,32.31951496000005,34.95053524300005
120,61,17,0,65,6,49,318,L,32.30710373200003,34.97203212000005
189,64,61,4,20,9,9,356,L,32.31951496000005,34.993528998000045
151,82,61,0,27,5,3,329,L,32.30710373200003,35.01502587500005
0,0,0,0,0,0,0,0,L,32.31951496000005,35.50945405700003
1962,2005,830,12,1527,1100,175,7611,R,32.33192618800007,34.84305085600005
6067,5509,2758,49,6657,2339,585,23964,O,32.34433741600003,34.86454773300005
972,435,232,2,366,57,67,2131,L,32.33192618800007,34.886044611000045
1136,111,163,3,13,25,19,1470,L,32.34433741600003,34.90754148800005
106,128,54,0,135,6,4,433,O,32.33192618800007,34.92903836500005
254,42,56,0,10,13,4,379,L,32.34433741600003,34.95053524300005
433,89,138,3,39,23,10,735,L,32.33192618800007,34.97203212000005
176,20,33,0,6,8,1,244,L,32.34433741600003,34.993528998000045
859,230,302,8,121,59,36,1615,L,32.33192618800007,35.01502587500005
0,0,0,0,0,0,0,0,L,32.34433741600003,35.50945405700003
79,73,45,0,85,17,14,313,O,32.35674864400005,34.84305085600005
623,95,132,2,69,20,18,959,L,32.36915987200007,34.86454773300005
52,5,23,0,1,2,1,84,L,32.35674864400005,34.886044611000045
469,89,45,4,75,13,57,752,L,32.36915987200007,34.90754148800005
548,23,53,3,5,13,7,652,L,32.35674864400005,34.92903836500005
137,14,38,0,8,10,6,213,L,32.36915987200007,34.993528998000045
151,11,20,0,2,16,6,206,L,32.35674864400005,35.01502587500005
276,14,64,1085,218,17,49,1723,A,32.36915987200007,35.03652275300004
14,53,7,0,96,1,0,171,O,32.36915987200007,35.50945405700003
0,33,0,0,97,0,0,130,O,32.35674864400005,35.53095093400003
532,53,107,4,6,19,16,737,L,32.39398232800005,34.86454773300005
510,28,71,2,9,15,14,649,L,32.38157110000003,34.886044611000045
312,288,114,6,374,20,66,1180,O,32.39398232800005,34.90754148800005
1168,35,54,5,8,37,9,1316,L,32.38157110000003,34.92903836500005
304,9,7,0,0,4,1,325,L,32.38157110000003,34.97203212000005
304,108,122,1,55,14,14,618,L,32.39398232800005,34.993528998000045
711,44,109,1715,171,7,48,2805,A,32.39398232800005,35.03652275300004
417,63,83,4,14,17,16,614,L,32.41880478400003,34.86454773300005
640,191,41,2,286,20,65,1245,L,32.40639355600007,34.92903836500005
1676,2020,841,18,1027,1237,266,7085,R,32.41880478400003,34.95053524300005
159,4,18,1,2,6,0,190,L,32.40639355600007,35.01502587500005
737,8,26,3588,56,8,154,4577,A,32.41880478400003,35.03652275300004
0,0,0,0,0,0,0,0,L,32.40639355600007,35.05801963000005
18,46,16,0,21,12,2,115,R,32.41880478400003,35.12251026300004
17,88,18,0,22,1,3,149,R,32.41880478400003,35.165504018000036
778,1685,406,12,1952,376,208,5417,O,32.43121601200005,34.886044611000045
3991,3163,1691,30,2524,1244,569,13212,L,32.44362724000007,34.90754148800005
5134,3267,2054,35,1950,1292,525,14257,L,32.43121601200005,34.92903836500005
571,5,9,4,3,5,4,601,L,32.44362724000007,34.95053524300005
92,68,46,0,59,7,31,303,L,32.43121601200005,35.01502587500005
287,2,31,395,0,3,17,735,A,32.44362724000007,35.03652275300004
14,19,3,0,44,1,1,82,O,32.44362724000007,35.42346654700003
4,33,4,0,90,1,0,132,O,32.44362724000007,35.46646030200003
4,109,28,0,94,0,3,238,R,32.43121601200005,35.48795718000002
83,135,35,0,214,11,10,488,O,32.44362724000007,35.50945405700003
91,78,28,0,178,5,9,389,O,32.43121601200005,35.53095093400003
968,1539,358,7,1317,704,182,5075,R,32.46844969600005,34.95053524300005
734,310,200,1,250,49,25,1569,L,32.45603846800003,34.97203212000005
2385,1409,794,14,969,416,132,6119,L,32.46844969600005,34.993528998000045
713,12,23,2,2,15,0,767,L,32.45603846800003,35.01502587500005
501,205,107,12,64,104,33,1026,L,32.46844969600005,35.03652275300004
107,0,1,166,27,0,0,301,A,32.45603846800003,35.05801963000005
22,12,7,0,2,4,0,47,L,32.46844969600005,35.12251026300004
35,147,31,0,25,2,9,249,R,32.46844969600005,35.165504018000036
33,26,6,0,29,0,0,94,L,32.46844969600005,35.42346654700003
75,79,19,0,157,4,3,337,O,32.46844969600005,35.50945405700003
224,7,20,2,3,14,4,274,L,32.46844969600005,35.552447812000025
353,7,27,2,4,12,7,412,L,32.48086092400007,34.886044611000045
257,323,107,2,392,154,47,1282,O,32.48086092400007,34.97203212000005
373,148,98,3,64,56,14,756,L,32.49327215200003,34.993528998000045
135,74,36,1,163,11,5,425,O,32.48086092400007,35.01502587500005
63,1,19,495,9,1,5,593,A,32.49327215200003,35.03652275300004
229,2,25,1541,28,0,9,1834,A,32.49327215200003,35.07951650800004
400,106,72,506,201,84,29,1398,A,32.48086092400007,35.101013385000044
0,0,0,0,0,0,0,0,L,32.49327215200003,35.12251026300004
1,69,13,0,39,39,6,167,R,32.48086092400007,35.18700089500004
318,2,17,1,1,11,0,350,L,32.49327215200003,35.46646030200003
518,440,127,3,1009,87,38,2222,O,32.48086092400007,35.48795718000002
416,579,224,7,876,135,34,2271,O,32.49327215200003,35.50945405700003
144,9,9,1,1,5,5,174,L,32.48086092400007,35.53095093400003
331,8,12,1,1,13,5,371,L,32.49327215200003,35.552447812000025
252,587,90,9,827,187,185,2137,O,32.51809460800007,34.90754148800005
618,1314,272,13,1601,867,308,4993,O,32.50568338000005,34.92903836500005
1527,981,554,12,717,505,152,4448,L,32.51809460800007,34.95053524300005
186,15,33,1,1,8,0,244,L,32.50568338000005,35.01502587500005
154,5,12,2,1,3,7,184,L,32.51809460800007,35.03652275300004
657,38,187,3857,191,70,45,5045,A,32.50568338000005,35.05801963000005
612,32,58,3367,187,7,67,4330,A,32.50568338000005,35.101013385000044
547,34,56,9908,325,39,105,11014,A,32.50568338000005,35.14400714000004
125,6,18,2107,68,7,16,2347,A,32.51809460800007,35.165504018000036
213,21,28,1,3,6,4,276,L,32.51809460800007,35.25149152700004
82,58,39,754,130,3,26,1092,A,32.51809460800007,35.29448528200004
266,195,109,0,90,18,12,690,L,32.51809460800007,35.33747903700004
692,2,45,1,0,11,6,757,L,32.51809460800007,35.42346654700003
417,0,9,2,1,15,3,447,L,32.50568338000005,35.444963425000026
491,924,211,13,2394,128,75,4236,O,32.50568338000005,35.48795718000002
223,15,20,1,0,6,1,266,L,32.51809460800007,35.50945405700003
1054,18,141,1262,284,14,88,2861,A,32.54291706400005,34.90754148800005
326,149,124,3,131,61,26,820,L,32.53050583600003,34.92903836500005
48,88,40,1,18,7,5,207,R,32.54291706400005,34.993528998000045
26,124,26,0,13,4,4,197,R,32.54291706400005,35.03652275300004
124,12,15,1156,249,1,5,1562,A,32.53050583600003,35.101013385000044
15,1,1,469,8,3,3,500,A,32.53050583600003,35.14400714000004
198,12,27,816,70,1,9,1133,A,32.54291706400005,35.165504018000036
106,0,0,227,31,10,2,376,A,32.54291706400005,35.208497772000044
83,40,10,0,18,1,4,156,L,32.54291706400005,35.25149152700004
23,138,37,0,32,0,5,235,R,32.54291706400005,35.29448528200004
23,2,0,314,14,0,2,355,A,32.53050583600003,35.31598216000003
0,0,0,0,0,0,0,0,L,32.53050583600003,35.35897591500003
160,6,10,0,3,8,2,189,L,32.53050583600003,35.48795718000002
676,68,23,6,4,39,24,840,L,32.55532829200007,34.92903836500005
2915,1260,1079,15,1310,231,78,6888,L,32.56773952000003,34.95053524300005
54,55,38,0,11,8,6,172,R,32.55532829200007,35.01502587500005
199,3,23,3,1,6,1,236,L,32.56773952000003,35.07951650800004
418,14,28,1650,347,22,37,2516,A,32.55532829200007,35.18700089500004
51,99,27,0,98,65,11,351,R,32.55532829200007,35.22999465000004
112,74,34,1,157,3,3,384,O,32.56773952000003,35.25149152700004
126,65,46,1,188,21,3,450,O,32.55532829200007,35.272988405000035
318,270,78,0,84,16,14,780,L,32.55532829200007,35.31598216000003
252,55,50,0,45,17,7,426,L,32.55532829200007,35.35897591500003
686,20,56,3,3,17,5,790,L,32.56773952000003,35.380472792000035
700,36,57,1,10,32,10,846,L,32.55532829200007,35.40196967000003
628,27,31,1,5,13,5,710,L,32.55532829200007,35.444963425000026
20,41,24,0,133,0,1,219,O,32.56773952000003,35.552447812000025
36,43,41,0,78,1,2,201,O,32.55532829200007,35.57394468900003
237,10,152,2329,296,8,82,3114,A,32.59256197600007,34.95053524300005
25,5,15,0,4,2,0,51,L,32.58015074800005,34.97203212000005
466,3,12,1,3,12,1,498,L,32.59256197600007,35.07951650800004
44,76,9,0,148,0,23,300,O,32.59256197600007,35.165504018000036
210,12,6,0,10,3,4,245,L,32.58015074800005,35.18700089500004
335,774,184,6,605,620,68,2592,R,32.59256197600007,35.29448528200004
164,23,27,0,3,3,0,220,L,32.59256197600007,35.42346654700003
250,22,53,1,2,5,8,341,L,32.58015074800005,35.444963425000026
188,1,9,1,0,8,0,207,L,32.59256197600007,35.552447812000025
209,3,32,1,2,10,1,258,L,32.60497320400003,34.92903836500005
125,34,39,0,7,8,4,217,L,32.61738443200005,34.95053524300005
88,34,23,1,20,2,7,175,L,32.61738443200005,34.993528998000045
65,34,35,0,22,7,2,165,L,32.60497320400003,35.01502587500005
366,6,12,1,0,4,5,394,L,32.60497320400003,35.05801963000005
41,63,68,0,106,6,3,287,O,32.61738443200005,35.07951650800004
825,15,29,1,3,18,11,902,L,32.60497320400003,35.101013385000044
550,3,9,2,1,23,3,591,L,32.60497320400003,35.14400714000004
239,35,59,1,7,10,4,355,L,32.61738443200005,35.208497772000044
1019,1100,527,5,794,366,77,3888,R,32.60497320400003,35.272988405000035
1303,1286,588,4,872,345,110,4508,L,32.61738443200005,35.29448528200004
505,58,70,1,7,16,8,665,L,32.60497320400003,35.31598216000003
643,1023,240,72,613,954,140,3685,R,32.61738443200005,35.33747903700004
205,3,24,325,8,0,17,582,A,32.61738443200005,35.380472792000035
172,0,15,196,56,2,12,453,A,32.60497320400003,35.444963425000026
278,12,17,3,2,6,2,320,L,32.61738443200005,35.552447812000025
113,7,13,1,0,4,0,138,L,32.62979566000007,34.92903836500005
74,97,30,2,86,7,4,300,R,32.64220688800003,34.95053524300005
119,31,25,5,27,5,3,215,L,32.64220688800003,34.993528998000045
6,62,1,0,137,0,121,327,O,32.62979566000007,35.05801963000005
621,455,406,1,209,307,36,2035,L,32.64220688800003,35.07951650800004
606,2,22,8,6,14,4,662,L,32.64220688800003,35.12251026300004
583,39,65,1,65,22,11,786,L,32.64220688800003,35.29448528200004
834,1525,260,38,1495,811,236,5199,R,32.62979566000007,35.31598216000003
132,176,42,0,153,41,16,560,R,32.64220688800003,35.33747903700004
466,3,3,79,8,2,7,568,L,32.62979566000007,35.35897591500003
43,3,11,274,30,0,1,362,A,32.62979566000007,35.40196967000003
157,1,28,264,101,34,10,595,A,32.64220688800003,35.42346654700003
408,1,5,2,0,19,5,440,L,32.62979566000007,35.444963425000026
466,45,52,1,9,18,4,595,L,32.66702934400007,34.95053524300005
