L,R,C,A,O,S,M,Total,Highest,Lat,Long
52,79,0,71,44,0,10,256,R,31.32661672100005,35.03652275300004
188,8,0,0,0,0,3,199,L,31.351439176000042,34.39161642800008
96,157,0,1,118,0,7,379,R,31.339027948000023,34.62808208100006
13,6,0,25,0,0,3,47,A,31.351439176000042,34.73556646800006
0,0,0,0,0,0,0,0,L,31.339027948000023,34.886044611000045
0,0,0,0,0,0,0,0,L,31.351439176000042,34.90754148800005
0,0,0,0,0,0,0,0,L,31.339027948000023,35.101013385000044
186,7,0,0,0,0,1,194,L,31.376261632000023,34.39161642800008
57,64,0,0,21,0,2,144,R,31.36385040400006,34.62808208100006
66,27,0,0,7,0,0,100,L,31.376261632000023,34.64957895800006
367,20,0,2,1,0,2,392,L,31.36385040400006,34.714069591000055
676,49,0,83,165,0,37,1010,L,31.376261632000023,34.73556646800006
0,0,0,0,0,0,0,0,L,31.36385040400006,34.75706334600005
887,326,0,0,20,0,14,1247,L,31.376261632000023,34.821553978000054
289,18,0,0,0,0,0,307,L,31.376261632000023,34.86454773300005
29,76,0,0,2,0,2,109,R,31.376261632000023,34.95053524300005
0,0,0,0,0,0,0,0,L,31.36385040400006,35.05801963000005
0,0,0,0,0,0,0,0,L,31.36385040400006,35.101013385000044
219,9,0,0,0,0,4,232,L,31.388672860000042,34.45610706100007
26,136,0,0,128,0,7,297,R,31.388672860000042,34.58508832600006
26,475,0,0,248,0,20,769,R,31.40108408800006,34.606585203000066
90,30,0,0,10,0,1,131,L,31.388672860000042,34.62808208100006
151,77,0,297,125,0,27,677,A,31.40108408800006,34.73556646800006
1332,366,0,1133,425,0,343,3599,L,31.388672860000042,34.75706334600005
220,2,0,1,0,0,1,224,L,31.40108408800006,34.821553978000054
0,0,0,0,0,0,0,0,L,31.40108408800006,34.90754148800005
0,0,0,0,0,0,0,0,L,31.388672860000042,35.01502587500005
0,71,0,0,107,0,6,184,O,31.388672860000042,35.101013385000044
503,15,0,0,0,0,0,518,L,31.413495316000024,34.499100816000066
1,45,0,0,87,0,1,134,O,31.425906544000043,34.52059769300007
0,0,0,0,0,0,0,0,L,31.425906544000043,34.56359144800007
364,1007,0,0,748,0,36,2155,R,31.413495316000024,34.58508832600006
449,1504,0,1,2028,0,72,4054,O,31.425906544000043,34.606585203000066
57,62,0,0,19,0,2,140,R,31.425906544000043,34.64957895800006
86,45,0,0,36,0,0,167,L,31.425906544000043,34.69257271300006
425,26,0,18,2,0,4,475,L,31.413495316000024,34.75706334600005
0,0,0,0,0,0,0,0,L,31.425906544000043,35.165504018000036
13,39,0,0,130,0,1,183,O,31.450729000000024,34.52059769300007
23,140,0,2,342,0,12,519,O,31.43831777200006,34.542094571000064
33,70,0,0,106,0,0,209,O,31.450729000000024,34.56359144800007
37,39,0,0,119,0,4,199,O,31.43831777200006,34.58508832600006
2,39,0,0,81,0,4,126,O,31.450729000000024,34.606585203000066
64,200,0,0,6,0,3,273,R,31.450729000000024,34.64957895800006
138,39,0,0,17,0,2,196,L,31.43831777200006,34.67107583600006
54,59,0,0,35,0,1,149,R,31.43831777200006,34.714069591000055
186,7,0,0,0,0,0,193,L,31.43831777200006,34.75706334600005
0,0,0,0,0,0,0,0,L,31.43831777200006,34.886044611000045
0,0,0,0,0,0,0,0,L,31.43831777200006,35.01502587500005
267,19,0,0,20,0,0,306,L,31.463140228000043,34.499100816000066
95,87,0,0,212,0,13,407,O,31.463140228000043,34.542094571000064
117,109,0,0,63,0,1,290,L,31.475551456000062,34.606585203000066
9,52,0,0,63,0,0,124,O,31.463140228000043,34.62808208100006
78,39,0,0,7,0,5,129,L,31.475551456000062,34.64957895800006
111,9,0,0,20,0,2,142,L,31.463140228000043,34.67107583600006
0,0,0,0,0,0,0,0,L,31.475551456000062,35.165504018000036
339,21,0,0,2,0,3,365,L,31.475551456000062,35.380472792000035
333,14,0,0,0,0,3,350,L,31.487962684000024,34.542094571000064
275,6,0,2,0,0,3,286,L,31.500373912000043,34.56359144800007
223,9,0,0,0,0,0,232,L,31.500373912000043,34.606585203000066
75,52,0,0,6,0,0,133,L,31.487962684000024,34.62808208100006
330,12,0,0,1,0,2,345,L,31.500373912000043,34.64957895800006
344,2,0,1,2,0,0,349,L,31.500373912000043,34.69257271300006
0,0,0,0,0,0,0,0,L,31.487962684000024,34.92903836500005
0,0,0,0,0,0,0,0,L,31.487962684000024,34.97203212000005
0,0,0,0,0,0,0,0,L,31.500373912000043,35.07951650800004
481,589,0,0,299,0,19,1388,R,31.512785140000062,34.58508832600006
1392,1678,0,1,808,0,87,3966,R,31.525196368000024,34.606585203000066
38,88,0,0,1,0,1,128,R,31.525196368000024,34.90754148800005
0,0,0,0,0,0,0,0,L,31.512785140000062,34.92903836500005
66,1151,0,1,415,0,319,1952,R,31.525196368000024,35.12251026300004
207,18,0,0,0,0,0,225,L,31.550018824000063,34.56359144800007
383,545,0,0,318,0,44,1290,R,31.537607596000043,34.58508832600006
225,15,0,0,1,0,0,241,L,31.550018824000063,34.606585203000066
350,4,0,0,1,0,0,355,L,31.550018824000063,34.64957895800006
6,148,0,0,66,0,1,221,R,31.550018824000063,34.778560223000056
0,0,0,0,0,0,0,0,L,31.550018824000063,34.90754148800005
0,0,0,0,0,0,0,0,L,31.537607596000043,34.92903836500005
0,28,0,0,79,0,46,153,O,31.537607596000043,35.101013385000044
0,0,0,0,0,0,0,0,L,31.550018824000063,35.12251026300004
126,115,0,1,5,0,0,247,L,31.562430052000025,34.542094571000064
417,14,0,0,2,0,3,436,L,31.574841280000044,34.56359144800007
119,96,0,0,64,0,5,284,L,31.574841280000044,34.64957895800006
36,98,0,0,132,0,10,276,O,31.562430052000025,34.67107583600006
38,116,0,0,56,0,1,211,R,31.574841280000044,34.69257271300006
6,89,0,1,134,0,3,233,O,31.574841280000044,34.73556646800006
8,98,0,0,138,0,2,246,O,31.562430052000025,34.80005710100005
214,26,0,0,1,0,2,243,L,31.562430052000025,34.84305085600005
0,0,0,0,0,0,0,0,L,31.562430052000025,35.01502587500005
0,0,0,0,0,0,0,0,L,31.574841280000044,35.03652275300004
0,0,0,0,0,0,0,0,L,31.562430052000025,35.40196967000003
208,8,0,0,1,0,2,219,L,31.599663736000025,34.52059769300007
167,9,0,0,1,0,7,184,L,31.599663736000025,34.606585203000066
81,101,0,0,10,0,1,193,R,31.599663736000025,34.69257271300006
9,166,0,0,370,0,4,549,O,31.587252508000063,34.75706334600005
1143,1155,0,3,404,0,67,2772,R,31.599663736000025,34.778560223000056
135,9,0,0,0,0,0,144,L,31.599663736000025,34.90754148800005
0,0,0,0,0,0,0,0,L,31.587252508000063,35.18700089500004
0,0,0,0,0,0,0,0,L,31.587252508000063,35.22999465000004
337,61,0,258,7,0,57,720,L,31.599663736000025,35.33747903700004
172,4,0,0,0,0,2,178,L,31.612074964000044,34.542094571000064
74,32,0,0,3,0,0,109,L,31.612074964000044,34.58508832600006
232,66,0,0,5,0,6,309,L,31.624486192000063,34.606585203000066
227,375,0,0,85,0,22,709,R,31.624486192000063,34.69257271300006
206,133,0,0,33,0,4,376,L,31.612074964000044,34.714069591000055
5071,6895,0,23,1729,0,479,14197,R,31.612074964000044,34.75706334600005
361,629,0,1,138,0,24,1153,R,31.624486192000063,34.778560223000056
117,52,0,0,2,0,2,173,L,31.612074964000044,34.80005710100005
5,4,0,0,40,0,0,49,O,31.624486192000063,34.95053524300005
0,0,0,0,0,0,0,0,L,31.612074964000044,35.101013385000044
3862,7454,0,20,2459,0,402,14197,R,31.649308648000044,34.56359144800007
31,126,0,0,32,0,15,204,R,31.649308648000044,34.606585203000066
313,62,0,1,0,0,5,381,L,31.636897420000025,34.67107583600006
16,132,0,1,177,0,0,326,O,31.636897420000025,34.714069591000055
24,87,0,1,276,0,4,392,O,31.649308648000044,34.73556646800006
41,132,0,0,72,0,1,246,R,31.649308648000044,34.778560223000056
268,2,0,0,0,0,0,270,L,31.636897420000025,34.84305085600005
166,0,0,0,1,0,1,168,L,31.649308648000044,34.86454773300005
11,150,0,0,45,0,3,209,R,31.649308648000044,34.993528998000045
54,332,0,0,692,0,50,1128,O,31.649308648000044,35.12251026300004
0,0,0,0,0,0,0,0,L,31.636897420000025,35.14400714000004
11,246,0,0,28,0,15,300,R,31.649308648000044,35.25149152700004
4568,4241,0,11,1005,0,221,10046,L,31.674131104000026,34.56359144800007
1602,3843,0,1,1426,0,259,7131,R,31.661719876000063,34.58508832600006
38,26,0,0,1,0,1,66,L,31.674131104000026,34.606585203000066
104,332,0,0,266,0,20,722,R,31.661719876000063,34.62808208100006
146,123,0,0,18,0,13,300,L,31.674131104000026,34.64957895800006
372,6,0,1,0,0,3,382,L,31.661719876000063,34.67107583600006
112,41,0,0,2,0,2,157,L,31.661719876000063,34.714069591000055
0,3,0,0,100,0,4,107,O,31.674131104000026,34.73556646800006
216,182,0,1,92,0,8,499,L,31.661719876000063,34.75706334600005
135,49,0,1,5,0,2,192,L,31.674131104000026,34.778560223000056
45,51,0,0,89,0,6,191,O,31.661719876000063,34.80005710100005
79,53,0,0,3,0,5,140,L,31.674131104000026,34.95053524300005
0,0,0,0,0,0,0,0,L,31.661719876000063,35.101013385000044
5,29,0,0,54,0,1,89,O,31.674131104000026,35.12251026300004
52,557,0,1,769,0,51,1430,O,31.661719876000063,35.14400714000004
0,0,0,0,0,0,0,0,L,31.674131104000026,35.165504018000036
1165,943,0,0,129,0,32,2269,L,31.698953560000064,34.56359144800007
655,370,0,1,74,0,26,1126,L,31.686542332000045,34.58508832600006
0,0,0,0,0,0,0,0,L,31.698953560000064,34.606585203000066
156,49,0,0,13,0,5,223,L,31.686542332000045,34.62808208100006
39,70,0,0,219,0,2,330,O,31.698953560000064,34.69257271300006
49,154,0,0,334,0,10,547,O,31.686542332000045,34.714069591000055
17,76,0,0,62,0,2,157,R,31.698953560000064,34.73556646800006
5,111,0,0,131,0,3,250,O,31.686542332000045,34.75706334600005
63,41,0,0,54,0,2,160,L,31.686542332000045,34.886044611000045
31,104,0,0,25,0,9,169,R,31.698953560000064,34.90754148800005
31,29,0,0,2,0,2,64,L,31.686542332000045,34.92903836500005
83,193,0,0,27,0,0,303,R,31.698953560000064,34.95053524300005
233,6,0,0,0,0,0,239,L,31.686542332000045,34.97203212000005
0,0,0,0,0,0,0,0,L,31.698953560000064,34.993528998000045
36,51,0,0,37,0,5,129,R,31.686542332000045,35.01502587500005
0,0,0,0,0,0,0,0,L,31.686542332000045,35.101013385000044
1,41,0,0,456,0,76,574,O,31.698953560000064,35.12251026300004
1,43,0,0,53,0,2,99,O,31.686542332000045,35.14400714000004
238,8,0,0,1,0,0,247,L,31.711364788000026,34.62808208100006
1049,1792,0,0,546,0,639,4026,R,31.723776016000045,34.73556646800006
199,52,0,0,4,0,8,263,L,31.711364788000026,34.75706334600005
248,65,0,0,2,0,8,323,L,31.723776016000045,34.778560223000056
30,37,0,0,62,0,4,133,O,31.711364788000026,34.92903836500005
0,0,0,0,0,0,0,0,L,31.711364788000026,34.97203212000005
14,98,0,0,82,0,5,199,R,31.723776016000045,34.993528998000045
65,68,0,0,21,0,1,155,R,31.711364788000026,35.05801963000005
23,84,0,0,22,0,1,130,R,31.723776016000045,35.07951650800004
174,143,0,1,14,0,9,341,L,31.711364788000026,35.101013385000044
82,61,0,0,7,0,5,155,L,31.723776016000045,35.165504018000036
0,0,0,0,0,0,0,0,L,31.723776016000045,35.208497772000044
0,0,0,0,0,0,0,0,L,31.711364788000026,35.22999465000004
0,0,0,0,0,0,0,0,L,31.736187244000064,34.62808208100006
347,268,0,0,42,0,9,666,L,31.736187244000064,34.67107583600006
88,175,0,0,47,0,3,313,R,31.748598472000026,34.69257271300006
432,74,0,1,0,0,3,510,L,31.736187244000064,34.714069591000055
1287,2549,0,4,750,0,283,4873,R,31.736187244000064,34.75706334600005
79,135,0,0,110,0,21,345,R,31.748598472000026,34.778560223000056
86,64,0,0,4,0,6,160,L,31.736187244000064,34.80005710100005
473,7,0,13,1,0,0,494,L,31.736187244000064,34.84305085600005
1,64,0,0,85,0,3,153,O,31.736187244000064,34.886044611000045
558,875,0,1,411,0,48,1893,R,31.736187244000064,34.97203212000005
1548,3462,0,2,1496,0,162,6670,R,31.748598472000026,34.993528998000045
123,96,0,0,12,0,22,253,L,31.736187244000064,35.05801963000005
1865,3537,0,11,1231,0,225,6869,R,31.748598472000026,35.165504018000036
4792,7283,0,13,1756,0,614,14458,R,31.736187244000064,35.18700089500004
6638,9125,0,94,2256,0,541,18654,R,31.748598472000026,35.208497772000044
448,393,0,0,55,0,19,915,L,31.736187244000064,35.22999465000004
1026,1581,0,2,342,0,118,3069,R,31.748598472000026,35.25149152700004
101,26,0,0,0,0,0,127,L,31.748598472000026,35.46646030200003
233,227,0,1,35,0,21,517,L,31.761009700000045,34.62808208100006
217,247,0,0,76,0,20,560,R,31.773420928000064,34.64957895800006
93,164,0,0,81,0,13,351,R,31.761009700000045,34.67107583600006
168,428,0,1,405,0,91,1093,R,31.773420928000064,34.69257271300006
0,0,0,0,0,0,0,0,L,31.761009700000045,34.714069591000055
0,0,0,0,0,0,0,0,L,31.773420928000064,34.73556646800006
162,70,0,0,15,0,3,250,L,31.761009700000045,34.75706334600005
9,72,0,2,137,0,24,244,O,31.761009700000045,34.80005710100005
198,10,0,0,0,0,1,209,L,31.773420928000064,34.821553978000054
5,81,0,0,127,0,11,224,O,31.761009700000045,34.886044611000045
496,118,0,8,190,0,10,822,L,31.761009700000045,34.97203212000005
16,102,0,0,87,0,10,215,R,31.773420928000064,34.993528998000045
14,60,0,0,50,0,1,125,R,31.773420928000064,35.03652275300004
66,91,0,0,7,0,2,166,R,31.773420928000064,35.07951650800004
300,22,0,0,2,0,2,326,L,31.773420928000064,35.12251026300004
367,335,0,0,56,0,21,779,L,31.761009700000045,35.14400714000004
2605,2565,0,10,3656,0,337,9173,O,31.773420928000064,35.165504018000036
6772,7235,0,38,4878,0,546,19469,R,31.761009700000045,35.18700089500004
13567,10695,0,90,6182,0,1081,31615,L,31.773420928000064,35.208497772000044
5405,5584,0,31,1271,0,376,12667,R,31.761009700000045,35.22999465000004
1184,3865,0,3,1000,0,218,6270,R,31.773420928000064,35.29448528200004
0,0,0,0,0,0,0,0,L,31.761009700000045,35.31598216000003
1635,1368,0,4,199,0,160,3366,L,31.785832156000026,34.62808208100006
14230,16565,0,45,6254,0,1234,38328,R,31.798243384000045,34.64957895800006
286,429,0,1,521,0,19,1256,O,31.785832156000026,34.67107583600006
59,126,0,0,5,0,0,190,R,31.798243384000045,34.69257271300006
386,8,0,0,0,0,2,396,L,31.785832156000026,34.714069591000055
620,433,0,3,13,0,29,1098,L,31.798243384000045,34.73556646800006
720,902,0,3,631,0,70,2326,R,31.785832156000026,34.75706334600005
530,594,0,1,310,0,41,1476,R,31.798243384000045,34.778560223000056
0,13,0,0,180,0,5,198,O,31.785832156000026,34.80005710100005
0,0,0,0,0,0,0,0,L,31.798243384000045,34.821553978000054
0,5,0,0,166,0,1,172,O,31.798243384000045,34.86454773300005
187,63,0,0,3,0,6,259,L,31.798243384000045,34.90754148800005
61,60,0,0,24,0,10,155,L,31.798243384000045,34.95053524300005
7,76,0,0,156,0,12,251,O,31.785832156000026,34.97203212000005
29,119,0,0,91,0,7,246,R,31.785832156000026,35.01502587500005
12,81,0,0,117,0,6,216,O,31.798243384000045,35.03652275300004
99,20,0,0,4,0,1,124,L,31.785832156000026,35.05801963000005
240,114,0,0,6,0,9,369,L,31.798243384000045,35.07951650800004
107,181,0,0,51,0,7,346,R,31.785832156000026,35.101013385000044
774,223,0,92,83,0,17,1189,L,31.798243384000045,35.12251026300004
891,1411,0,2,286,0,52,2642,R,31.785832156000026,35.14400714000004
1117,1266,0,2,398,0,71,2854,R,31.798243384000045,35.165504018000036
6067,4519,0,17,4262,0,546,15411,L,31.785832156000026,35.18700089500004
969,2688,0,10,13367,0,746,17780,O,31.798243384000045,35.208497772000044
1996,3752,0,87,7774,0,555,14164,O,31.785832156000026,35.22999465000004
1465,863,0,1,289,0,73,2691,L,31.798243384000045,35.25149152700004
0,0,0,0,0,0,0,0,L,31.798243384000045,35.29448528200004
0,0,0,0,0,0,0,0,L,31.785832156000026,35.31598216000003
0,0,0,0,0,0,0,0,L,31.798243384000045,35.46646030200003
688,629,0,2,265,0,34,1618,L,31.823065840000027,34.64957895800006
618,893,0,2,1566,0,72,3151,O,31.810654612000064,34.67107583600006
35,109,0,0,295,0,3,442,O,31.823065840000027,34.69257271300006
120,116,0,0,370,0,15,621,O,31.810654612000064,34.714069591000055
545,246,0,1,11,0,17,820,L,31.823065840000027,34.73556646800006
107,58,0,0,1,0,3,169,L,31.810654612000064,34.75706334600005
900,1234,0,3,609,0,130,2876,R,31.823065840000027,34.778560223000056
388,96,0,0,3,0,6,493,L,31.810654612000064,34.80005710100005
0,0,0,0,0,0,0,0,L,31.823065840000027,34.821553978000054
0,0,0,0,0,0,0,0,L,31.823065840000027,34.86454773300005
87,13,0,0,0,0,0,100,L,31.823065840000027,34.90754148800005
62,180,0,0,76,0,7,325,R,31.810654612000064,34.92903836500005
256,8,0,9,0,0,3,276,L,31.823065840000027,34.95053524300005
41,86,0,0,130,0,7,264,O,31.810654612000064,34.97203212000005
94,69,0,0,36,0,1,200,L,31.810654612000064,35.01502587500005
646,90,0,252,331,0,63,1382,L,31.810654612000064,35.101013385000044
608,585,0,0,72,0,46,1311,L,31.823065840000027,35.12251026300004
1005,667,0,0,95,0,32,1799,L,31.810654612000064,35.14400714000004
2219,2532,0,5,3424,0,335,8515,O,31.810654612000064,35.18700089500004
991,1760,0,4,1583,0,286,4624,R,31.823065840000027,35.208497772000044
2528,1792,0,11,591,0,139,5061,L,31.810654612000064,35.22999465000004
1652,2357,0,4,421,0,187,4621,R,31.823065840000027,35.25149152700004
0,0,0,0,0,0,0,0,L,31.823065840000027,35.33747903700004
17,78,0,0,107,0,32,234,O,31.810654612000064,35.40196967000003
0,0,0,0,0,0,0,0,L,31.823065840000027,35.42346654700003
0,0,0,0,0,0,0,0,L,31.810654612000064,35.48795718000002
134,93,0,0,5,0,2,234,L,31.835477068000046,34.714069591000055
18,113,0,0,150,0,12,293,O,31.847888296000065,34.73556646800006
274,105,0,0,10,0,6,395,L,31.835477068000046,34.75706334600005
189,142,0,0,10,0,4,345,L,31.835477068000046,34.80005710100005
762,1512,0,2,498,0,415,3189,R,31.847888296000065,34.821553978000054
204,278,0,0,3,0,6,491,R,31.835477068000046,34.886044611000045
519,201,0,0,2,0,20,742,L,31.847888296000065,34.90754148800005
67,106,0,0,58,0,20,251,R,31.835477068000046,34.92903836500005
0,35,0,0,75,0,12,122,O,31.847888296000065,35.03652275300004
0,0,0,0,0,0,0,0,L,31.835477068000046,35.05801963000005
257,615,0,0,48,0,55,975,R,31.847888296000065,35.165504018000036
10,79,0,0,640,0,83,812,O,31.835477068000046,35.18700089500004
758,2135,0,3,895,0,270,4061,R,31.835477068000046,35.22999465000004
776,1801,0,7,976,0,159,3719,R,31.847888296000065,35.25149152700004
52,354,0,0,54,0,17,477,R,31.835477068000046,35.31598216000003
3972,4859,0,4,1917,0,308,11060,R,31.872710752000046,34.73556646800006
16,32,0,0,161,0,6,215,O,31.860299524000027,34.75706334600005
963,31,0,0,4,0,2,1000,L,31.860299524000027,34.80005710100005
4594,3505,0,25,627,0,451,9202,L,31.872710752000046,34.821553978000054
1096,785,0,1,168,0,62,2112,L,31.860299524000027,34.84305085600005
913,245,0,0,35,0,19,1212,L,31.872710752000046,34.86454773300005
165,313,0,0,48,0,7,533,R,31.860299524000027,34.886044611000045
140,80,0,4,53,0,6,283,L,31.872710752000046,34.90754148800005
216,239,0,0,8,0,4,467,R,31.872710752000046,34.95053524300005
7,54,0,0,217,0,7,285,O,31.872710752000046,34.993528998000045
14,163,0,0,53,0,7,237,R,31.872710752000046,35.12251026300004
0,0,0,0,0,0,0,0,L,31.860299524000027,35.14400714000004
