L,R,C,A,O,S,M,Total,Highest,Lat,Long
971,6832,1925,9,1776,146,45,11704,R,31.078392161000068,35.03652275300004
94,12,34,614,18,3,41,816,A,31.10321461700005,34.95053524300005
45,5,5,770,6,1,36,868,A,31.09080338900003,34.97203212000005
1,48,0,0,121,0,0,170,O,31.14044830100005,34.327125796000075
0,0,0,0,0,0,0,0,L,31.152859529000068,34.90754148800005
5,9,7,609,1,0,0,631,A,31.152859529000068,35.03652275300004
5,15,11,0,5,2,2,40,R,31.14044830100005,35.35897591500003
0,63,0,0,223,0,0,286,O,31.16527075700003,34.327125796000075
168,51,35,2726,23,4,63,3070,A,31.16527075700003,35.01502587500005
104,125,52,0,23,9,4,317,R,31.19009321300007,34.327125796000075
90,37,33,0,1,5,0,166,L,31.19009321300007,34.37011955100007
202,29,43,1,1,8,0,284,L,31.20250444100003,34.52059769300007
73,13,10,2453,23,3,74,2649,A,31.20250444100003,34.821553978000054
119,22,24,1679,32,2,43,1921,A,31.19009321300007,34.84305085600005
89,14,10,1055,92,4,42,1306,A,31.19009321300007,34.92903836500005
0,0,0,0,0,0,0,0,L,31.21491566900005,34.28413204100008
120,119,69,0,22,13,0,343,L,31.21491566900005,34.327125796000075
356,62,58,7,3,8,1,495,L,31.22732689700007,34.34862267400007
164,262,122,2,54,6,2,612,R,31.22732689700007,34.434610183000075
107,22,24,1,1,6,0,161,L,31.21491566900005,34.45610706100007
81,57,35,0,2,0,1,176,L,31.22732689700007,34.64957895800006
2472,9994,3062,92,1299,223,52,17194,R,31.22732689700007,34.778560223000056
154,191,108,3,19,1,2,478,R,31.21491566900005,34.886044611000045
0,0,0,0,0,0,0,0,L,31.22732689700007,35.03652275300004
21,11,23,217,5,0,2,279,A,31.22732689700007,35.07951650800004
32,5,1,125,19,2,19,203,A,31.22732689700007,35.208497772000044
24,13,2,2,1,6,0,48,L,31.23973812500003,34.28413204100008
122,35,56,0,4,8,0,225,L,31.23973812500003,34.327125796000075
78,67,38,0,2,3,0,188,L,31.25214935300005,34.39161642800008
188,216,75,2,64,5,1,551,R,31.23973812500003,34.41311330600007
495,30,56,0,1,4,0,586,L,31.23973812500003,34.714069591000055
1025,3847,1416,11,702,65,11,7077,R,31.23973812500003,34.75706334600005
3569,13321,3558,89,2812,288,160,23797,R,31.25214935300005,34.778560223000056
960,3406,996,62,732,70,28,6254,R,31.23973812500003,34.80005710100005
65,365,65,5,77,9,0,586,R,31.25214935300005,34.821553978000054
221,51,23,4365,71,6,126,4863,A,31.25214935300005,34.86454773300005
23,7,64,300,82,0,33,509,A,31.25214935300005,34.95053524300005
0,1,0,139,2,0,5,147,A,31.25214935300005,35.03652275300004
103,15,82,1098,32,2,64,1396,A,31.25214935300005,35.07951650800004
87,41,112,1495,22,2,45,1804,A,31.23973812500003,35.101013385000044
1840,4316,1995,86,2168,241,53,10699,R,31.25214935300005,35.208497772000044
247,133,112,0,10,11,3,516,L,31.27697180900003,34.434610183000075
1105,7789,2017,24,1174,145,39,12293,R,31.26456058100007,34.75706334600005
522,3544,709,16,1321,69,26,6207,R,31.27697180900003,34.778560223000056
2642,9986,2806,181,2191,249,91,18146,R,31.26456058100007,34.80005710100005
2152,1366,1040,21,62,49,8,4698,L,31.26456058100007,34.84305085600005
36,6,34,473,5,0,35,589,A,31.26456058100007,34.886044611000045
77,9,38,626,39,0,33,822,A,31.27697180900003,34.90754148800005
8,0,2,30,2,0,6,48,A,31.27697180900003,35.07951650800004
291,803,356,10,90,42,6,1598,R,31.27697180900003,35.208497772000044
277,13,37,6,1,3,0,337,L,31.30179426500007,34.434610183000075
194,24,29,1,2,6,0,256,L,31.30179426500007,34.52059769300007
39,459,67,2,76,10,1,654,R,31.30179426500007,34.606585203000066
36,401,78,0,92,11,4,622,R,31.28938303700005,34.62808208100006
884,2865,1283,51,444,61,11,5599,R,31.28938303700005,34.80005710100005
96,26,9,1732,17,2,35,1917,A,31.28938303700005,34.92903836500005
67,12,3,1260,5,1,19,1367,A,31.30179426500007,34.95053524300005
0,0,0,0,0,0,0,0,L,31.28938303700005,35.05801963000005
62,3,16,190,1,1,12,285,A,31.30179426500007,35.07951650800004
28,11,12,411,10,2,30,504,A,31.28938303700005,35.101013385000044
297,11,18,3,2,4,0,335,L,31.32661672100005,34.39161642800008
214,15,30,2,1,5,1,268,L,31.31420549300003,34.41311330600007
44,233,59,0,144,3,1,484,R,31.32661672100005,34.56359144800007
90,131,57,0,28,1,0,307,R,31.31420549300003,34.58508832600006
108,232,109,0,44,3,0,496,R,31.32661672100005,34.606585203000066
641,4880,858,7,4659,95,37,11177,R,31.31420549300003,34.62808208100006
81,419,104,0,56,7,3,670,R,31.32661672100005,34.64957895800006
4,44,9,0,766,3,0,826,O,31.31420549300003,34.67107583600006
28,14,13,2,2,0,0,59,L,31.32661672100005,34.69257271300006
80,28,30,2473,34,0,71,2716,A,31.32661672100005,34.86454773300005
1597,1530,1061,19,118,58,4,4387,L,31.32661672100005,34.95053524300005
1,0,0,306,0,0,2,309,A,31.32661672100005,35.03652275300004
156,33,29,0,0,1,4,223,L,31.351439176000042,34.39161642800008
22,286,40,0,86,1,2,437,R,31.339027948000023,34.62808208100006
5,4,1,141,6,0,9,166,A,31.351439176000042,34.73556646800006
0,0,0,0,0,0,0,0,L,31.339027948000023,34.886044611000045
0,132,3,0,10,0,0,145,R,31.351439176000042,34.90754148800005
25,56,11,0,29,2,0,123,R,31.339027948000023,35.101013385000044
111,13,19,1,3,7,0,154,L,31.376261632000023,34.39161642800008
33,93,30,0,27,1,1,185,R,31.36385040400006,34.62808208100006
65,55,41,1,7,6,0,175,L,31.376261632000023,34.64957895800006
359,57,68,0,0,4,2,490,L,31.36385040400006,34.714069591000055
435,16,88,1521,12,3,97,2172,A,31.376261632000023,34.73556646800006
91,73,78,2,4,5,1,254,L,31.36385040400006,34.75706334600005
1639,954,980,46,49,31,5,3704,L,31.376261632000023,34.821553978000054
220,12,40,3,2,10,2,289,L,31.376261632000023,34.86454773300005
43,210,65,1,41,2,0,362,R,31.376261632000023,34.95053524300005
27,130,41,0,5,16,1,220,R,31.36385040400006,35.05801963000005
6,195,5,0,39,4,0,249,R,31.36385040400006,35.101013385000044
228,17,29,0,0,5,0,279,L,31.388672860000042,34.45610706100007
6,287,35,0,49,3,3,383,R,31.388672860000042,34.58508832600006
24,741,53,0,303,5,3,1129,R,31.40108408800006,34.606585203000066
45,113,49,0,19,1,1,228,R,31.388672860000042,34.62808208100006
7,5,3,779,4,0,17,815,A,31.40108408800006,34.73556646800006
437,109,136,11212,76,8,280,12258,A,31.388672860000042,34.75706334600005
300,28,62,0,4,4,0,398,L,31.40108408800006,34.821553978000054
25,82,48,0,6,2,2,165,R,31.40108408800006,34.90754148800005
17,140,25,0,25,4,0,211,R,31.388672860000042,35.01502587500005
1,353,2,0,68,2,0,426,R,31.388672860000042,35.101013385000044
552,37,63,0,1,13,1,667,L,31.413495316000024,34.499100816000066
0,114,10,0,36,1,1,162,R,31.425906544000043,34.52059769300007
246,4977,571,10,4413,67,23,10307,R,31.413495316000024,34.58508832600006
70,1337,132,0,1383,22,11,2955,O,31.425906544000043,34.606585203000066
22,128,38,0,22,5,0,215,R,31.425906544000043,34.64957895800006
27,119,29,0,86,3,0,264,R,31.425906544000043,34.69257271300006
312,38,47,287,4,2,6,696,L,31.413495316000024,34.75706334600005
0,152,0,0,50,1,1,204,R,31.425906544000043,35.165504018000036
18,212,26,0,4,0,2,262,R,31.450729000000024,34.52059769300007
16,612,47,0,145,4,2,826,R,31.43831777200006,34.542094571000064
1,90,12,0,123,0,2,228,O,31.450729000000024,34.56359144800007
55,338,75,0,1592,3,1,2064,O,31.43831777200006,34.58508832600006
3,112,9,0,114,1,0,239,O,31.450729000000024,34.606585203000066
144,290,123,0,43,9,1,610,R,31.450729000000024,34.64957895800006
33,118,33,0,39,2,0,225,R,31.43831777200006,34.67107583600006
74,115,48,0,35,4,0,276,R,31.43831777200006,34.714069591000055
299,59,103,1,4,3,1,470,L,31.43831777200006,34.75706334600005
0,101,2,0,128,0,0,231,O,31.43831777200006,34.886044611000045
2,261,6,0,66,0,0,335,R,31.43831777200006,35.01502587500005
147,19,46,0,0,10,0,222,L,31.463140228000043,34.499100816000066
88,310,50,0,19,8,1,476,R,31.463140228000043,34.542094571000064
24,242,38,0,46,0,0,350,R,31.475551456000062,34.606585203000066
12,120,11,0,28,0,0,171,R,31.463140228000043,34.62808208100006
89,101,48,0,73,2,1,314,R,31.475551456000062,34.64957895800006
119,53,33,2,40,1,1,249,L,31.463140228000043,34.67107583600006
1,72,0,0,91,0,2,166,O,31.475551456000062,35.165504018000036
213,31,42,2,3,3,0,294,L,31.475551456000062,35.380472792000035
386,42,64,1,5,9,2,509,L,31.487962684000024,34.542094571000064
286,44,71,2,4,11,0,418,L,31.500373912000043,34.56359144800007
198,28,41,0,0,2,0,269,L,31.500373912000043,34.606585203000066
127,84,50,0,12,5,2,280,L,31.487962684000024,34.62808208100006
293,24,52,0,1,11,1,382,L,31.500373912000043,34.64957895800006
248,18,32,0,1,2,0,301,L,31.500373912000043,34.69257271300006
0,124,0,0,14,0,0,138,R,31.487962684000024,34.92903836500005
0,66,1,0,15,0,0,82,R,31.487962684000024,34.97203212000005
0,160,0,0,64,0,1,225,R,31.500373912000043,35.07951650800004
303,730,148,1,160,30,5,1377,R,31.512785140000062,34.58508832600006
417,3097,461,8,677,53,23,4736,R,31.525196368000024,34.606585203000066
22,333,25,0,71,2,2,455,R,31.525196368000024,34.90754148800005
95,99,63,1,5,6,4,273,R,31.512785140000062,34.92903836500005
30,1304,40,1,784,15,9,2183,R,31.525196368000024,35.12251026300004
230,22,42,0,0,6,2,302,L,31.550018824000063,34.56359144800007
414,3391,548,10,723,46,8,5140,R,31.537607596000043,34.58508832600006
347,27,62,0,2,5,0,443,L,31.550018824000063,34.606585203000066
312,59,82,1,2,10,1,467,L,31.550018824000063,34.64957895800006
6,175,27,0,59,2,0,269,R,31.550018824000063,34.778560223000056
0,0,0,0,0,0,0,0,L,31.550018824000063,34.90754148800005
0,0,0,0,0,0,0,0,L,31.537607596000043,34.92903836500005
2,106,7,0,115,1,0,231,O,31.537607596000043,35.101013385000044
10,830,22,0,267,6,1,1136,R,31.550018824000063,35.12251026300004
228,139,113,1,2,16,1,500,L,31.562430052000025,34.542094571000064
367,31,73,0,1,5,0,477,L,31.574841280000044,34.56359144800007
24,122,64,0,35,3,0,248,R,31.574841280000044,34.64957895800006
6,182,40,0,185,1,0,414,O,31.562430052000025,34.67107583600006
20,122,26,0,29,2,0,199,R,31.574841280000044,34.69257271300006
1,104,24,0,122,3,0,254,O,31.574841280000044,34.73556646800006
2,156,17,0,51,2,0,228,R,31.562430052000025,34.80005710100005
303,30,63,1,1,7,0,405,L,31.562430052000025,34.84305085600005
25,99,29,0,19,4,0,176,R,31.562430052000025,35.01502587500005
8,55,3,0,33,1,0,100,R,31.574841280000044,35.03652275300004
70,16,21,0,0,3,0,110,L,31.562430052000025,35.40196967000003
277,56,46,2,1,4,0,386,L,31.599663736000025,34.52059769300007
128,30,44,0,2,4,3,211,L,31.599663736000025,34.606585203000066
18,112,22,0,45,2,0,199,R,31.599663736000025,34.69257271300006
9,510,42,0,245,3,2,811,R,31.587252508000063,34.75706334600005
274,1438,355,1,479,26,11,2584,R,31.599663736000025,34.778560223000056
160,14,37,1,1,7,0,220,L,31.599663736000025,34.90754148800005
0,60,0,0,124,0,1,185,O,31.587252508000063,35.18700089500004
0,39,0,0,119,0,0,158,O,31.587252508000063,35.22999465000004
93,2,6,886,36,1,5,1029,A,31.599663736000025,35.33747903700004
191,87,60,4,6,5,3,356,L,31.612074964000044,34.542094571000064
56,99,54,0,14,8,0,231,R,31.612074964000044,34.58508832600006
309,199,219,1,10,9,3,750,L,31.624486192000063,34.606585203000066
148,482,195,1,111,12,1,950,R,31.624486192000063,34.69257271300006
190,211,147,0,44,7,0,599,R,31.612074964000044,34.714069591000055
1851,12552,2974,6,4845,195,80,22503,R,31.612074964000044,34.75706334600005
170,976,256,0,309,14,2,1727,R,31.624486192000063,34.778560223000056
132,87,69,0,4,3,0,295,L,31.612074964000044,34.80005710100005
12,350,26,0,48,3,3,442,R,31.624486192000063,34.95053524300005
0,377,1,0,93,4,0,475,R,31.612074964000044,35.101013385000044
1017,10525,1664,25,2448,188,98,15965,R,31.649308648000044,34.56359144800007
91,307,200,0,61,7,1,667,R,31.649308648000044,34.606585203000066
445,86,170,0,2,11,2,716,L,31.636897420000025,34.67107583600006
10,92,20,0,197,3,0,322,O,31.636897420000025,34.714069591000055
14,221,39,0,326,1,1,602,O,31.649308648000044,34.73556646800006
19,205,24,0,33,1,0,282,R,31.649308648000044,34.778560223000056
209,13,36,1,1,2,0,262,L,31.636897420000025,34.84305085600005
254,15,33,0,0,2,1,305,L,31.649308648000044,34.86454773300005
21,281,36,1,36,3,3,381,R,31.649308648000044,34.993528998000045
43,1751,64,1,127,5,5,1996,R,31.649308648000044,35.12251026300004
5,158,3,1,6,0,0,173,R,31.636897420000025,35.14400714000004
43,1832,65,3,228,30,12,2213,R,31.649308648000044,35.25149152700004
2141,7580,2323,15,1425,157,39,13680,R,31.674131104000026,34.56359144800007
1195,11166,2342,7,2473,205,60,17448,R,31.661719876000063,34.58508832600006
16,24,7,0,3,1,0,51,R,31.674131104000026,34.606585203000066
45,547,80,1,388,9,2,1072,R,31.661719876000063,34.62808208100006
50,185,59,0,25,3,1,323,R,31.674131104000026,34.64957895800006
308,36,80,0,1,4,1,430,L,31.661719876000063,34.67107583600006
132,59,86,0,4,13,0,294,L,31.661719876000063,34.714069591000055
0,0,0,0,134,0,0,134,O,31.674131104000026,34.73556646800006
291,244,86,0,106,11,1,739,L,31.661719876000063,34.75706334600005
202,139,106,1,17,6,1,472,L,31.674131104000026,34.778560223000056
63,139,68,0,61,2,2,335,R,31.661719876000063,34.80005710100005
184,85,80,1,16,8,0,374,L,31.674131104000026,34.95053524300005
3,259,7,0,235,10,10,524,R,31.661719876000063,35.101013385000044
3,378,14,1,12,1,2,411,R,31.674131104000026,35.12251026300004
104,4139,183,1,308,42,17,4794,R,31.661719876000063,35.14400714000004
16,768,24,0,66,5,3,882,R,31.674131104000026,35.165504018000036
465,984,428,2,162,25,12,2078,R,31.698953560000064,34.56359144800007
2106,8316,2785,4,1195,186,34,14626,R,31.686542332000045,34.58508832600006
2,74,8,0,17,0,0,101,R,31.698953560000064,34.606585203000066
237,93,95,1,7,4,2,439,L,31.686542332000045,34.62808208100006
29,319,29,1,10,4,1,393,R,31.698953560000064,34.69257271300006
58,1160,102,0,256,6,6,1588,R,31.686542332000045,34.714069591000055
64,200,81,0,47,5,0,397,R,31.698953560000064,34.73556646800006
4,222,20,0,108,0,1,355,R,31.686542332000045,34.75706334600005
0,0,0,0,0,0,0,0,L,31.698953560000064,34.778560223000056
42,135,30,0,68,1,0,276,R,31.686542332000045,34.886044611000045
16,117,40,0,30,2,2,207,R,31.698953560000064,34.90754148800005
315,96,90,7,7,13,1,529,L,31.686542332000045,34.92903836500005
44,382,66,0,55,5,2,554,R,31.698953560000064,34.95053524300005
255,11,43,3,1,8,0,321,L,31.686542332000045,34.97203212000005
11,572,16,1,1944,7,5,2556,O,31.698953560000064,34.993528998000045
106,189,80,3,25,2,1,406,R,31.686542332000045,35.01502587500005
3,28,3,0,2227,1,2,2264,O,31.686542332000045,35.101013385000044
14,282,27,0,9788,21,16,10148,O,31.698953560000064,35.12251026300004
12,965,23,0,80,5,4,1089,R,31.686542332000045,35.14400714000004
198,5,48,0,2,6,1,260,L,31.711364788000026,34.62808208100006
761,3546,979,1,2501,73,21,7882,R,31.723776016000045,34.73556646800006
268,73,114,1,2,7,0,465,L,31.711364788000026,34.75706334600005
232,145,119,0,7,9,0,512,L,31.723776016000045,34.778560223000056
10,90,30,0,63,2,0,195,R,31.711364788000026,34.92903836500005
4,159,7,0,355,1,0,526,O,31.711364788000026,34.97203212000005
44,1925,117,1,6499,26,23,8635,O,31.723776016000045,34.993528998000045
132,186,51,6,10,4,2,391,R,31.711364788000026,35.05801963000005
67,149,41,1,33,2,2,295,R,31.723776016000045,35.07951650800004
1191,1321,746,12,3582,44,10,6906,O,31.711364788000026,35.101013385000044
108,389,135,2,42,11,4,691,R,31.723776016000045,35.165504018000036
252,3020,548,1,855,24,7,4707,R,31.723776016000045,35.208497772000044
93,1050,226,2,336,8,3,1718,R,31.711364788000026,35.22999465000004
19,716,48,0,170,10,1,964,R,31.736187244000064,34.62808208100006
445,545,443,1,124,35,4,1597,R,31.736187244000064,34.67107583600006
67,391,134,1,40,11,0,644,R,31.748598472000026,34.69257271300006
367,49,114,2,2,7,0,541,L,31.736187244000064,34.714069591000055
315,2120,532,3,818,32,21,3841,R,31.736187244000064,34.75706334600005
142,353,150,54,64,11,4,778,R,31.748598472000026,34.778560223000056
218,105,118,1,3,2,3,450,L,31.736187244000064,34.80005710100005
440,34,128,4,1,10,0,617,L,31.736187244000064,34.84305085600005
5,126,18,0,40,2,3,194,R,31.736187244000064,34.886044611000045
367,3373,607,1,503,29,14,4894,R,31.736187244000064,34.97203212000005
870,7713,1378,5,7668,111,24,17769,R,31.748598472000026,34.993528998000045
123,256,97,1,35,6,2,520,R,31.736187244000064,35.05801963000005
1362,4420,1356,23,1303,92,31,8587,R,31.748598472000026,35.165504018000036
2049,8890,2489,64,3178,152,42,16864,R,31.736187244000064,35.18700089500004
3258,8368,2252,1445,1804,178,114,17419,R,31.748598472000026,35.208497772000044
740,2118,662,89,568,37,14,4228,R,31.736187244000064,35.22999465000004
386,1652,400,20,326,38,7,2829,R,31.748598472000026,35.25149152700004
79,85,78,0,1,8,3,254,R,31.748598472000026,35.46646030200003
1689,5203,2282,5,948,145,17,10289,R,31.761009700000045,34.62808208100006
1592,10697,3406,3,1241,267,53,17259,R,31.773420928000064,34.64957895800006
31,336,248,0,72,11,2,700,R,31.761009700000045,34.67107583600006
677,2264,865,1,406,83,9,4305,R,31.773420928000064,34.69257271300006
199,7,20,1,0,0,0,227,L,31.761009700000045,34.714069591000055
20,26,17,0,1,0,0,64,R,31.773420928000064,34.73556646800006
154,129,111,0,9,6,0,409,L,31.761009700000045,34.75706334600005
8,375,55,0,212,0,1,651,R,31.761009700000045,34.80005710100005
308,22,34,1,3,14,0,382,L,31.773420928000064,34.821553978000054
3,106,16,0,89,1,0,215,R,31.761009700000045,34.886044611000045
0,0,0,0,0,0,0,0,L,31.773420928000064,34.95053524300005
451,266,64,15,132,8,2,938,L,31.761009700000045,34.97203212000005
15,225,37,0,70,4,1,352,R,31.773420928000064,34.993528998000045
28,109,15,0,62,1,0,215,R,31.773420928000064,35.03652275300004
165,86,61,5,11,3,3,334,L,31.773420928000064,35.07951650800004
335,29,58,1,1,1,8,433,L,31.773420928000064,35.12251026300004
418,631,289,1,89,30,3,1461,R,31.761009700000045,35.14400714000004
1544,2616,665,33,6573,68,59,11558,O,31.773420928000064,35.165504018000036
4141,8356,2769,61,8002,182,53,23564,R,31.761009700000045,35.18700089500004
8319,11909,2807,287,4945,271,118,28656,R,31.773420928000064,35.208497772000044
3940,6105,2206,134,926,104,54,13469,R,31.761009700000045,35.22999465000004
952,10406,2180,9,1694,189,36,15466,R,31.773420928000064,35.29448528200004
39,468,88,0,36,21,4,656,R,31.761009700000045,35.31598216000003
1906,6992,2579,5,1354,180,39,13055,R,31.785832156000026,34.62808208100006
4781,27479,7623,17,10797,591,183,51471,R,31.798243384000045,34.64957895800006
370,3954,1159,1,9047,91,23,14645,O,31.785832156000026,34.67107583600006
370,670,516,0,73,26,0,1655,R,31.798243384000045,34.69257271300006
1477,1766,1199,3,349,78,16,4888,R,31.785832156000026,34.714069591000055
606,156,212,2,10,11,2,999,L,31.798243384000045,34.73556646800006
1162,3524,1458,3,539,142,21,6849,R,31.785832156000026,34.75706334600005
1870,1999,1484,4,266,62,9,5694,R,31.798243384000045,34.778560223000056
2,270,11,0,337,1,2,623,O,31.785832156000026,34.80005710100005
4,774,22,0,669,7,2,1478,R,31.798243384000045,34.821553978000054
0,8,1,0,262,0,0,271,O,31.798243384000045,34.86454773300005
339,98,117,1,6,6,1,568,L,31.798243384000045,34.90754148800005
201,112,74,2,9,3,1,402,L,31.798243384000045,34.95053524300005
23,275,39,0,65,5,2,409,R,31.785832156000026,34.97203212000005
88,249,81,1,126,2,1,548,R,31.785832156000026,35.01502587500005
4,169,21,0,82,3,4,283,R,31.798243384000045,35.03652275300004
249,105,87,0,8,4,0,453,L,31.785832156000026,35.05801963000005
480,250,255,1,23,10,4,1023,L,31.798243384000045,35.07951650800004
197,299,118,4,55,6,2,681,R,31.785832156000026,35.101013385000044
935,518,382,2262,110,24,65,4296,A,31.798243384000045,35.12251026300004
723,1869,573,6,414,19,7,3611,R,31.785832156000026,35.14400714000004
2583,2530,1383,19,420,66,13,7014,L,31.798243384000045,35.165504018000036
4451,6255,1877,52,8435,104,53,21227,O,31.785832156000026,35.18700089500004
159,1051,143,9,21804,27,32,23225,O,31.798243384000045,35.208497772000044
749,2796,420,630,11797,45,172,16609,O,31.785832156000026,35.22999465000004
679,594,225,51,706,13,3,2271,O,31.798243384000045,35.25149152700004
15,1035,33,0,177,15,7,1282,R,31.798243384000045,35.29448528200004
178,2174,461,2,262,33,2,3112,R,31.785832156000026,35.31598216000003
59,18,25,0,0,1,1,104,L,31.798243384000045,35.46646030200003
240,1372,312,2,264,32,16,2238,R,31.823065840000027,34.64957895800006
84,1077,240,0,3651,27,14,5093,O,31.810654612000064,34.67107583600006
47,617,45,0,57,7,2,775,R,31.823065840000027,34.69257271300006
391,775,429,2,120,29,8,1754,R,31.810654612000064,34.714069591000055
704,402,322,5,78,23,2,1536,L,31.823065840000027,34.73556646800006
197,75,94,2,2,4,1,375,L,31.810654612000064,34.75706334600005
913,2344,999,4,545,49,22,4876,R,31.823065840000027,34.778560223000056
548,83,206,1,11,14,3,866,L,31.810654612000064,34.80005710100005
76,49,38,0,1,0,0,164,L,31.823065840000027,34.821553978000054
2,115,6,0,46,1,0,170,R,31.823065840000027,34.86454773300005
156,48,99,3,3,2,0,311,L,31.823065840000027,34.90754148800005
67,324,86,0,53,2,0,532,R,31.810654612000064,34.92903836500005
262,9,27,1,1,0,4,304,L,31.823065840000027,34.95053524300005
116,155,69,82,37,2,3,464,R,31.810654612000064,34.97203212000005
258,133,107,0,21,6,2,527,L,31.810654612000064,35.01502587500005
365,171,78,756,1641,10,21,3042,O,31.810654612000064,35.101013385000044
1111,927,673,5,221,22,5,2964,L,31.823065840000027,35.12251026300004
1519,940,586,6,74,18,5,3148,L,31.810654612000064,35.14400714000004
816,3146,659,4,8475,47,33,13180,O,31.810654612000064,35.18700089500004
196,1239,216,1,3796,12,11,5471,O,31.823065840000027,35.208497772000044
978,2134,632,74,8047,41,32,11938,O,31.810654612000064,35.22999465000004
1304,9168,1929,45,2468,127,32,15073,R,31.823065840000027,35.25149152700004
76,829,116,0,56,12,7,1096,R,31.823065840000027,35.33747903700004
4,677,15,1,282,6,2,987,R,31.810654612000064,35.40196967000003
23,76,27,0,4,5,0,135,R,31.823065840000027,35.42346654700003
14,24,8,0,1,4,0,51,R,31.810654612000064,35.48795718000002
204,95,98,0,11,6,2,416,L,31.835477068000046,34.714069591000055
12,259,61,1,121,1,0,455,R,31.847888296000065,34.73556646800006
468,150,227,0,8,14,1,868,L,31.835477068000046,34.75706334600005
318,227,221,2,15,12,3,798,L,31.835477068000046,34.80005710100005
302,1824,523,2,499,30,11,3191,R,31.847888296000065,34.821553978000054
265,64,91,2,4,2,3,431,L,31.835477068000046,34.886044611000045
713,173,205,2,15,11,3,1122,L,31.847888296000065,34.90754148800005
59,188,66,0,39,1,1,354,R,31.835477068000046,34.92903836500005
1,512,4,0,339,0,2,858,R,31.847888296000065,35.03652275300004
209,12,27,1,0,4,4,257,L,31.835477068000046,35.05801963000005
331,1394,519,5,656,38,10,2953,R,31.847888296000065,35.165504018000036
3,27,3,0,1306,3,3,1345,O,31.835477068000046,35.18700089500004
415,4252,727,43,2834,67,30,8368,R,31.835477068000046,35.22999465000004
81,825,122,20,4484,22,14,5568,O,31.847888296000065,35.25149152700004
92,869,222,1,27,11,3,1225,R,31.835477068000046,35.31598216000003
4530,9059,4972,6,2391,247,50,21255,R,31.872710752000046,34.73556646800006
19,409,54,0,71,6,2,561,R,31.860299524000027,34.75706334600005
909,171,240,3,7,27,1,1358,L,31.860299524000027,34.80005710100005
2177,6028,2742,19,1489,181,48,12684,R,31.872710752000046,34.821553978000054
2695,2561,2005,7,299,108,20,7695,L,31.860299524000027,34.84305085600005
